Result Time,Granularity Period,Object Name,Reliability,"L.ChMeas.PRB.DL.NsaDc.Used.Avg","L.ChMeas.PRB.UL.NsaDc.Used.Avg","L.NsaDc.Capable.5gUser.NoScg.BorderUE.Avg","L.NsaDc.Capable.5gUser.RRC.Avg","L.NsaDc.Capable.5gUser.RRC.Max","L.NsaDc.Capable.E-RAB.AttEst.QCI.1","L.NsaDc.Capable.E-RAB.SuccEst.QCI.1","L.NsaDc.Capable.User.RRC.Avg","L.NsaDc.Capable.User.RRC.Max","L.NsaDc.DRB.Add.Att","L.NsaDc.DRB.Add.Succ","L.NsaDc.E-RAB.AbnormRel","L.NsaDc.E-RAB.Mod.Ind.Att.E-RAB","L.NsaDc.E-RAB.Mod.Ind.Succ.E-RAB","L.NsaDc.E-RAB.NormRel","L.NsaDc.HHO.ExecAttOut","L.NsaDc.HHO.ExecSuccOut","L.NsaDc.MenbTrig.SgNB.NormRel","L.NsaDc.MenbTrig.SgNB.Rel","L.NsaDc.PCell.Change.Exec","L.NsaDc.PCell.Change.Succ","L.NsaDc.SgNB.Rmv.Att","L.Thrp.bits.DL.LastTTI.NsaDc","L.Thrp.bits.DL.NsaDc","L.Thrp.bits.DL.NsaDc.MCG","L.Thrp.bits.UL.NsaDc","L.Thrp.Time.DL.RmvLastTTI.NsaDc","L.Thrp.Time.UL.NsaDc","L.Traffic.User.NsaDc.PCell.Avg","L.Traffic.User.NsaDc.PCell.Max"
,Minutes,,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,bit,bit,bit,bit,ms,ms,None,None
2022-11-09 00:00,60,"E_GRT477_GRTSUKAKARYA-DMT/Cell:eNodeB Function Name=E_GRT477M41_GRTSUKAKARYA-DMT, Local Cell ID=33, Cell Name=E_GRT477MR1_GRTSUKAKARYA-DMT_MR03, eNodeB ID=155477, Cell FDD TDD indication=CELL_FDD",Reliable,0,0,0,0.004,1,0,0,0.399,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41208,0,0,0,0,0
2022-11-09 00:00,60,"E_GRT477_GRTSUKAKARYA-DMT/Cell:eNodeB Function Name=E_GRT477M41_GRTSUKAKARYA-DMT, Local Cell ID=23, Cell Name=E_GRT477MR1_GRTSUKAKARYA-DMT_MR02, eNodeB ID=155477, Cell FDD TDD indication=CELL_FDD",Reliable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-09 00:00,60,"E_GRT477_GRTSUKAKARYA-DMT/Cell:eNodeB Function Name=E_GRT477M41_GRTSUKAKARYA-DMT, Local Cell ID=13, Cell Name=E_GRT477MR1_GRTSUKAKARYA-DMT_MR01, eNodeB ID=155477, Cell FDD TDD indication=CELL_FDD",Reliable,0,0,0,0,1,0,0,0.304,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0
2022-11-09 00:00,60,"E_GRT479_KPLOJIGARUT-DMT/Cell:eNodeB Function Name=E_GRT479M41_KPLOJIGARUT-DMT, Local Cell ID=11, Cell Name=E_GRT479ML1_KPLOJIGARUT-DMT_ML01, eNodeB ID=155479, Cell FDD TDD indication=CELL_FDD",Reliable,0,0,0,0.032,1,0,0,0.382,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190672,0,0,0,0,0
2022-11-09 00:00,60,"E_GRT479_KPLOJIGARUT-DMT/Cell:eNodeB Function Name=E_GRT479M41_KPLOJIGARUT-DMT, Local Cell ID=21, Cell Name=E_GRT479ML1_KPLOJIGARUT-DMT_ML02, eNodeB ID=155479, Cell FDD TDD indication=CELL_FDD",Reliable,0,0,0,0,0,0,0,0.694,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-09 00:00,60,"E_GRT479_KPLOJIGARUT-DMT/Cell:eNodeB Function Name=E_GRT479M41_KPLOJIGARUT-DMT, Local Cell ID=31, Cell Name=E_GRT479ML1_KPLOJIGARUT-DMT_ML03, eNodeB ID=155479, Cell FDD TDD indication=CELL_FDD",Reliable,0,0,0,0.012,1,0,0,0.923,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,520,0,0,0,0,0
2022-11-09 00:00,60,"E_GRT479_KPLOJIGARUT-DMT/Cell:eNodeB Function Name=E_GRT479M41_KPLOJIGARUT-DMT, Local Cell ID=13, Cell Name=E_GRT479MR1_KPLOJIGARUT-DMT_MR01, eNodeB ID=155479, Cell FDD TDD indication=CELL_FDD",Reliable,0,0,0,0,0,0,0,0.127,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-09 00:00,60,"E_GRT479_KPLOJIGARUT-DMT/Cell:eNodeB Function Name=E_GRT479M41_KPLOJIGARUT-DMT, Local Cell ID=33, Cell Name=E_GRT479MR1_KPLOJIGARUT-DMT_MR03, eNodeB ID=155479, Cell FDD TDD indication=CELL_FDD",Reliable,0,0,0,0,0,0,0,0.035,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-09 00:00,60,"E_GRT479_KPLOJIGARUT-DMT/Cell:eNodeB Function Name=E_GRT479M41_KPLOJIGARUT-DMT, Local Cell ID=23, Cell Name=E_GRT479MR1_KPLOJIGARUT-DMT_MR02, eNodeB ID=155479, Cell FDD TDD indication=CELL_FDD",Reliable,0,0,0,0,0,0,0,0.121,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-09 00:00,60,"E_GRT479_KPLOJIGARUT-DMT/Cell:eNodeB Function Name=E_GRT479M41_KPLOJIGARUT-DMT, Local Cell ID=32, Cell Name=E_GRT479MT1_KPLOJIGARUT-DMT_MT03, eNodeB ID=155479, Cell FDD TDD indication=CELL_FDD",Reliable,0,0,0,0,0,0,0,0.039,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-09 00:00,60,"E_GRT479_KPLOJIGARUT-DMT/Cell:eNodeB Function Name=E_GRT479M41_KPLOJIGARUT-DMT, Local Cell ID=22, Cell Name=E_GRT479MT1_KPLOJIGARUT-DMT_MT02, eNodeB ID=155479, Cell FDD TDD indication=CELL_FDD",Reliable,0,0,0,0,0,0,0,0.309,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-09 00:00,60,"E_GRT479_KPLOJIGARUT-DMT/Cell:eNodeB Function Name=E_GRT479M41_KPLOJIGARUT-DMT, Local Cell ID=12, Cell Name=E_GRT479MT1_KPLOJIGARUT-DMT_MT01, eNodeB ID=155479, Cell FDD TDD indication=CELL_FDD",Reliable,0,0,0,0,0,0,0,0.196,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-09 00:00,60,"E_GRT484_KELMUARASANDING-DMT/Cell:eNodeB Function Name=E_GRT484M41_KELMUARASANDING-DMT, Local Cell ID=11, Cell Name=E_GRT484ML1_KELMUARASANDING-DMT_ML01, eNodeB ID=155484, Cell FDD TDD indication=CELL_FDD",Reliable,0,0,0,0,0,0,0,0.197,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-09 00:00,60,"E_GRT484_KELMUARASANDING-DMT/Cell:eNodeB Function Name=E_GRT484M41_KELMUARASANDING-DMT, Local Cell ID=21, Cell Name=E_GRT484ML1_KELMUARASANDING-DMT_ML02, eNodeB ID=155484, Cell FDD TDD indication=CELL_FDD",Reliable,0,0,0,0,0,0,0,0.002,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-09 00:00,60,"E_GRT484_KELMUARASANDING-DMT/Cell:eNodeB Function Name=E_GRT484M41_KELMUARASANDING-DMT, Local Cell ID=31, Cell Name=E_GRT484ML1_KELMUARASANDING-DMT_ML03, eNodeB ID=155484, Cell FDD TDD indication=CELL_FDD",Reliable,0,0,0,0,0,0,0,0.713,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-09 00:00,60,"E_GRT484_KELMUARASANDING-DMT/Cell:eNodeB Function Name=E_GRT484M41_KELMUARASANDING-DMT, Local Cell ID=23, Cell Name=E_GRT484MR1_KELMUARASANDING-DMT_MR02, eNodeB ID=155484, Cell FDD TDD indication=CELL_FDD",Reliable,0,0,0,0.001,1,0,0,0.069,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0
2022-11-09 00:00,60,"E_GRT484_KELMUARASANDING-DMT/Cell:eNodeB Function Name=E_GRT484M41_KELMUARASANDING-DMT, Local Cell ID=13, Cell Name=E_GRT484MR1_KELMUARASANDING-DMT_MR01, eNodeB ID=155484, Cell FDD TDD indication=CELL_FDD",Reliable,0,0,0,0.002,1,0,0,0.733,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0
2022-11-09 00:00,60,"E_GRT484_KELMUARASANDING-DMT/Cell:eNodeB Function Name=E_GRT484M41_KELMUARASANDING-DMT, Local Cell ID=33, Cell Name=E_GRT484MR1_KELMUARASANDING-DMT_MR03, eNodeB ID=155484, Cell FDD TDD indication=CELL_FDD",Reliable,0,0,0,0.001,1,0,0,0.144,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0
2022-11-09 00:00,60,"E_GRT486_BPKADKIANSANTANG-DMT/Cell:eNodeB Function Name=E_GRT486M41_BPKADKIANSANTANG-DMT, Local Cell ID=35, Cell Name=E_GRT486MF1_BPKADKIANSANTANG-DMT_MF03, eNodeB ID=155486, Cell FDD TDD indication=CELL_TDD",Reliable,0,0,0,0.023,1,0,0,0.163,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147440,0,0,0,0,0
2022-11-09 00:00,60,"E_GRT486_BPKADKIANSANTANG-DMT/Cell:eNodeB Function Name=E_GRT486M41_BPKADKIANSANTANG-DMT, Local Cell ID=25, Cell Name=E_GRT486MF1_BPKADKIANSANTANG-DMT_MF02, eNodeB ID=155486, Cell FDD TDD indication=CELL_TDD",Reliable,0,0,0,0,0,0,0,0.028,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-09 00:00,60,"E_GRT486_BPKADKIANSANTANG-DMT/Cell:eNodeB Function Name=E_GRT486M41_BPKADKIANSANTANG-DMT, Local Cell ID=15, Cell Name=E_GRT486MF1_BPKADKIANSANTANG-DMT_MF01, eNodeB ID=155486, Cell FDD TDD indication=CELL_TDD",Reliable,0,0,0,0,0,0,0,0.013,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-09 00:00,60,"E_GRT486_BPKADKIANSANTANG-DMT/Cell:eNodeB Function Name=E_GRT486M41_BPKADKIANSANTANG-DMT, Local Cell ID=34, Cell Name=E_GRT486ME1_BPKADKIANSANTANG-DMT_ME03, eNodeB ID=155486, Cell FDD TDD indication=CELL_TDD",Reliable,0,0,0,0.001,1,0,0,0.394,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,720,0,0,0,0,0
2022-11-09 00:00,60,"E_GRT486_BPKADKIANSANTANG-DMT/Cell:eNodeB Function Name=E_GRT486M41_BPKADKIANSANTANG-DMT, Local Cell ID=24, Cell Name=E_GRT486ME1_BPKADKIANSANTANG-DMT_ME02, eNodeB ID=155486, Cell FDD TDD indication=CELL_TDD",Reliable,0,0,0,0,0,0,0,0.054,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-09 00:00,60,"E_GRT486_BPKADKIANSANTANG-DMT/Cell:eNodeB Function Name=E_GRT486M41_BPKADKIANSANTANG-DMT, Local Cell ID=14, Cell Name=E_GRT486ME1_BPKADKIANSANTANG-DMT_ME01, eNodeB ID=155486, Cell FDD TDD indication=CELL_TDD",Reliable,0,0,0,0,0,0,0,0.022,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-09 00:00,60,"E_GRT486_BPKADKIANSANTANG-DMT/Cell:eNodeB Function Name=E_GRT486M41_BPKADKIANSANTANG-DMT, Local Cell ID=32, Cell Name=E_GRT486MT1_BPKADKIANSANTANG-DMT_MT03, eNodeB ID=155486, Cell FDD TDD indication=CELL_FDD",Reliable,0,0,0.032,0.034,1,0,0,1.743,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40512,0,0,0,0,0
2022-11-09 00:00,60,"E_GRT486_BPKADKIANSANTANG-DMT/Cell:eNodeB Function Name=E_GRT486M41_BPKADKIANSANTANG-DMT, Local Cell ID=22, Cell Name=E_GRT486MT1_BPKADKIANSANTANG-DMT_MT02, eNodeB ID=155486, Cell FDD TDD indication=CELL_FDD",Reliable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-09 00:00,60,"E_GRT486_BPKADKIANSANTANG-DMT/Cell:eNodeB Function Name=E_GRT486M41_BPKADKIANSANTANG-DMT, Local Cell ID=12, Cell Name=E_GRT486MT1_BPKADKIANSANTANG-DMT_MT01, eNodeB ID=155486, Cell FDD TDD indication=CELL_FDD",Reliable,0,0,0,0,0,0,0,0.007,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-09 00:00,60,"E_GRT486_BPKADKIANSANTANG-DMT/Cell:eNodeB Function Name=E_GRT486M41_BPKADKIANSANTANG-DMT, Local Cell ID=11, Cell Name=E_GRT486ML1_BPKADKIANSANTANG-DMT_ML01, eNodeB ID=155486, Cell FDD TDD indication=CELL_FDD",Reliable,0,0,0,0.011,1,0,0,0.656,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41328,0,0,0,0,0
2022-11-09 00:00,60,"E_GRT486_BPKADKIANSANTANG-DMT/Cell:eNodeB Function Name=E_GRT486M41_BPKADKIANSANTANG-DMT, Local Cell ID=21, Cell Name=E_GRT486ML1_BPKADKIANSANTANG-DMT_ML02, eNodeB ID=155486, Cell FDD TDD indication=CELL_FDD",Reliable,0,0,0,0.002,1,0,0,0.827,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,384,0,0,0,0,0
2022-11-09 00:00,60,"E_GRT486_BPKADKIANSANTANG-DMT/Cell:eNodeB Function Name=E_GRT486M41_BPKADKIANSANTANG-DMT, Local Cell ID=31, Cell Name=E_GRT486ML1_BPKADKIANSANTANG-DMT_ML03, eNodeB ID=155486, Cell FDD TDD indication=CELL_FDD",Reliable,0,0,0,0,0,0,0,0.823,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-09 00:00,60,"E_GRT486_BPKADKIANSANTANG-DMT/Cell:eNodeB Function Name=E_GRT486M41_BPKADKIANSANTANG-DMT, Local Cell ID=33, Cell Name=E_GRT486MR1_BPKADKIANSANTANG-DMT_MR03, eNodeB ID=155486, Cell FDD TDD indication=CELL_FDD",Reliable,0,0,0,0,1,0,0,0.025,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2792,0,0,0,0,0
2022-11-09 00:00,60,"E_GRT486_BPKADKIANSANTANG-DMT/Cell:eNodeB Function Name=E_GRT486M41_BPKADKIANSANTANG-DMT, Local Cell ID=23, Cell Name=E_GRT486MR1_BPKADKIANSANTANG-DMT_MR02, eNodeB ID=155486, Cell FDD TDD indication=CELL_FDD",Reliable,0,0,0,0.008,1,0,0,0.016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36255472,0,0,0,0,0
2022-11-09 00:00,60,"E_GRT486_BPKADKIANSANTANG-DMT/Cell:eNodeB Function Name=E_GRT486M41_BPKADKIANSANTANG-DMT, Local Cell ID=13, Cell Name=E_GRT486MR1_BPKADKIANSANTANG-DMT_MR01, eNodeB ID=155486, Cell FDD TDD indication=CELL_FDD",Reliable,0,0,0,0.003,1,0,0,0.005,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0
2022-11-09 00:00,60,"E_GRT489_TMPTENJOLAYA-DMT/Cell:eNodeB Function Name=E_GRT489M41_TMPTENJOLAYA-DMT, Local Cell ID=11, Cell Name=E_GRT489ML1_TMPTENJOLAYA-DMT_ML01, eNodeB ID=155489, Cell FDD TDD indication=CELL_FDD",Reliable,0,0,0.008,0.025,1,0,0,0.476,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,712072,0,0,0,0,0
2022-11-09 00:00,60,"E_GRT489_TMPTENJOLAYA-DMT/Cell:eNodeB Function Name=E_GRT489M41_TMPTENJOLAYA-DMT, Local Cell ID=21, Cell Name=E_GRT489ML1_TMPTENJOLAYA-DMT_ML02, eNodeB ID=155489, Cell FDD TDD indication=CELL_FDD",Reliable,0,0,0,0.009,1,0,0,0.306,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130408,0,0,0,0,0
2022-11-09 00:00,60,"E_GRT489_TMPTENJOLAYA-DMT/Cell:eNodeB Function Name=E_GRT489M41_TMPTENJOLAYA-DMT, Local Cell ID=31, Cell Name=E_GRT489ML1_TMPTENJOLAYA-DMT_ML03, eNodeB ID=155489, Cell FDD TDD indication=CELL_FDD",Reliable,0,0,0,0,0,0,0,0.015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-09 00:00,60,"E_GRT489_TMPTENJOLAYA-DMT/Cell:eNodeB Function Name=E_GRT489M41_TMPTENJOLAYA-DMT, Local Cell ID=13, Cell Name=E_GRT489MR1_TMPTENJOLAYA-DMT_MR01, eNodeB ID=155489, Cell FDD TDD indication=CELL_FDD",Reliable,0,0,0,0.027,1,0,0,1.095,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,409544,0,0,0,0,0
2022-11-09 00:00,60,"E_GRT489_TMPTENJOLAYA-DMT/Cell:eNodeB Function Name=E_GRT489M41_TMPTENJOLAYA-DMT, Local Cell ID=33, Cell Name=E_GRT489MR1_TMPTENJOLAYA-DMT_MR03, eNodeB ID=155489, Cell FDD TDD indication=CELL_FDD",Reliable,0,0,0,0,0,0,0,0.057,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-09 00:00,60,"E_GRT489_TMPTENJOLAYA-DMT/Cell:eNodeB Function Name=E_GRT489M41_TMPTENJOLAYA-DMT, Local Cell ID=23, Cell Name=E_GRT489MR1_TMPTENJOLAYA-DMT_MR02, eNodeB ID=155489, Cell FDD TDD indication=CELL_FDD",Reliable,0,0,0.006,0.016,1,0,0,1.352,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,478368,0,0,0,0,0
2022-11-09 00:00,60,"E_GRT490_TRSNPAHLAWANGRT-DMT/Cell:eNodeB Function Name=E_GRT490M41_TRSNPAHLAWANGRT-DMT, Local Cell ID=11, Cell Name=E_GRT490ML1_TRSNPAHLAWANGRT-DMT_ML01, eNodeB ID=155490, Cell FDD TDD indication=CELL_FDD",Reliable,0,0,0,0,0,0,0,1.002,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-09 00:00,60,"E_GRT490_TRSNPAHLAWANGRT-DMT/Cell:eNodeB Function Name=E_GRT490M41_TRSNPAHLAWANGRT-DMT, Local Cell ID=21, Cell Name=E_GRT490ML1_TRSNPAHLAWANGRT-DMT_ML02, eNodeB ID=155490, Cell FDD TDD indication=CELL_FDD",Reliable,0,0,0,0.196,1,0,0,1.542,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9582640,0,0,0,0,0
2022-11-09 00:00,60,"E_GRT490_TRSNPAHLAWANGRT-DMT/Cell:eNodeB Function Name=E_GRT490M41_TRSNPAHLAWANGRT-DMT, Local Cell ID=31, Cell Name=E_GRT490ML1_TRSNPAHLAWANGRT-DMT_ML03, eNodeB ID=155490, Cell FDD TDD indication=CELL_FDD",Reliable,0,0,0,0,0,0,0,2.086,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-09 00:00,60,"E_GRT490_TRSNPAHLAWANGRT-DMT/Cell:eNodeB Function Name=E_GRT490M41_TRSNPAHLAWANGRT-DMT, Local Cell ID=23, Cell Name=E_GRT490MR1_TRSNPAHLAWANGRT-DMT_MR02, eNodeB ID=155490, Cell FDD TDD indication=CELL_FDD",Reliable,0,0,0,0.006,1,0,0,0.216,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,535000,0,0,0,0,0
2022-11-09 00:00,60,"E_GRT490_TRSNPAHLAWANGRT-DMT/Cell:eNodeB Function Name=E_GRT490M41_TRSNPAHLAWANGRT-DMT, Local Cell ID=13, Cell Name=E_GRT490MR1_TRSNPAHLAWANGRT-DMT_MR01, eNodeB ID=155490, Cell FDD TDD indication=CELL_FDD",Reliable,0,0,0,0,0,0,0,0.23,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-09 00:00,60,"E_GRT490_TRSNPAHLAWANGRT-DMT/Cell:eNodeB Function Name=E_GRT490M41_TRSNPAHLAWANGRT-DMT, Local Cell ID=33, Cell Name=E_GRT490MR1_TRSNPAHLAWANGRT-DMT_MR03, eNodeB ID=155490, Cell FDD TDD indication=CELL_FDD",Reliable,0,0,0,0,0,0,0,0.134,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-09 00:00,60,"E_GRT498_BONEGLASARIPAKENJENG-DMT/Cell:eNodeB Function Name=E_GRT498M41_BONEGLASARIPAKENJENG-DMT, Local Cell ID=11, Cell Name=E_GRT498ML1_BONEGLASARIPAKENJENG-DMT_ML01, eNodeB ID=155498, Cell FDD TDD indication=CELL_FDD",Reliable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-09 00:00,60,"E_GRT498_BONEGLASARIPAKENJENG-DMT/Cell:eNodeB Function Name=E_GRT498M41_BONEGLASARIPAKENJENG-DMT, Local Cell ID=12, Cell Name=E_GRT498MT1_BONEGLASARIPAKENJENG-DMT_MT01, eNodeB ID=155498, Cell FDD TDD indication=CELL_FDD",Reliable,0,0,0,0,0,0,0,0.021,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-09 00:00,60,"E_GRT498_BONEGLASARIPAKENJENG-DMT/Cell:eNodeB Function Name=E_GRT498M41_BONEGLASARIPAKENJENG-DMT, Local Cell ID=21, Cell Name=E_GRT498ML1_BONEGLASARIPAKENJENG-DMT_ML02, eNodeB ID=155498, Cell FDD TDD indication=CELL_FDD",Reliable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-09 00:00,60,"E_GRT498_BONEGLASARIPAKENJENG-DMT/Cell:eNodeB Function Name=E_GRT498M41_BONEGLASARIPAKENJENG-DMT, Local Cell ID=22, Cell Name=E_GRT498MT1_BONEGLASARIPAKENJENG-DMT_MT02, eNodeB ID=155498, Cell FDD TDD indication=CELL_FDD",Reliable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-09 00:00,60,"E_GRT498_BONEGLASARIPAKENJENG-DMT/Cell:eNodeB Function Name=E_GRT498M41_BONEGLASARIPAKENJENG-DMT, Local Cell ID=31, Cell Name=E_GRT498ML1_BONEGLASARIPAKENJENG-DMT_ML03, eNodeB ID=155498, Cell FDD TDD indication=CELL_FDD",Reliable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-09 00:00,60,"E_GRT498_BONEGLASARIPAKENJENG-DMT/Cell:eNodeB Function Name=E_GRT498M41_BONEGLASARIPAKENJENG-DMT, Local Cell ID=32, Cell Name=E_GRT498MT1_BONEGLASARIPAKENJENG-DMT_MT03, eNodeB ID=155498, Cell FDD TDD indication=CELL_FDD",Reliable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-09 00:00,60,"E_GRT498_BONEGLASARIPAKENJENG-DMT/Cell:eNodeB Function Name=E_GRT498M41_BONEGLASARIPAKENJENG-DMT, Local Cell ID=33, Cell Name=E_GRT498MR1_BONEGLASARIPAKENJENG-DMT_MR03, eNodeB ID=155498, Cell FDD TDD indication=CELL_FDD",Reliable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-09 00:00,60,"E_GRT498_BONEGLASARIPAKENJENG-DMT/Cell:eNodeB Function Name=E_GRT498M41_BONEGLASARIPAKENJENG-DMT, Local Cell ID=23, Cell Name=E_GRT498MR1_BONEGLASARIPAKENJENG-DMT_MR02, eNodeB ID=155498, Cell FDD TDD indication=CELL_FDD",Reliable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-09 00:00,60,"E_GRT498_BONEGLASARIPAKENJENG-DMT/Cell:eNodeB Function Name=E_GRT498M41_BONEGLASARIPAKENJENG-DMT, Local Cell ID=13, Cell Name=E_GRT498MR1_BONEGLASARIPAKENJENG-DMT_MR01, eNodeB ID=155498, Cell FDD TDD indication=CELL_FDD",Reliable,0,0,0,0,0,0,0,0.179,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-09 00:00,60,"E_GRT498_BONEGLASARIPAKENJENG-DMT/Cell:eNodeB Function Name=E_GRT498M41_BONEGLASARIPAKENJENG-DMT, Local Cell ID=45, Cell Name=E_GRT498TF1_BONEGLASARIPAKENJENG-DMT_TF04, eNodeB ID=155498, Cell FDD TDD indication=CELL_TDD",Reliable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-09 00:00,60,"E_GRT498_BONEGLASARIPAKENJENG-DMT/Cell:eNodeB Function Name=E_GRT498M41_BONEGLASARIPAKENJENG-DMT, Local Cell ID=44, Cell Name=E_GRT498TE1_BONEGLASARIPAKENJENG-DMT_TE04, eNodeB ID=155498, Cell FDD TDD indication=CELL_TDD",Reliable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-09 00:00,60,"E_GRT498_BONEGLASARIPAKENJENG-DMT/Cell:eNodeB Function Name=E_GRT498M41_BONEGLASARIPAKENJENG-DMT, Local Cell ID=15, Cell Name=E_GRT498TF1_BONEGLASARIPAKENJENG-DMT_TF01, eNodeB ID=155498, Cell FDD TDD indication=CELL_TDD",Reliable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-09 00:00,60,"E_GRT498_BONEGLASARIPAKENJENG-DMT/Cell:eNodeB Function Name=E_GRT498M41_BONEGLASARIPAKENJENG-DMT, Local Cell ID=14, Cell Name=E_GRT498TE1_BONEGLASARIPAKENJENG-DMT_TE01, eNodeB ID=155498, Cell FDD TDD indication=CELL_TDD",Reliable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
