Result Time,Granularity Period,Object Name,Reliability,"L.ChMeas.PRB.DL.Avail","L.ChMeas.PRB.DL.PDSCH.WBBUsed.Avg","L.ChMeas.PRB.PUSCH.WBBUsed.Avg","L.ChMeas.PRB.UL.Avail","L.Thrp.bits.DL.LastTTI.WBB","L.Thrp.bits.DL.WBB","L.Thrp.bits.WBB.UL.Experienced","L.Thrp.Time.DL.RmvLastTTI.WBB","L.Thrp.Time.WBB.UL.Experienced","L.Traffic.ActiveUser.DL.WBB.Avg","L.Traffic.ActiveUser.UL.WBB.Avg","L.Traffic.User.WBB.Avg"
,Minutes,,,None,None,None,None,bit,bit,bit,ms,ms,None,None,None
2022-11-08 01:00,60,"E_CBN552_Permanencombatpusdikreskrim/Cell:eNodeB Function Name=E_CBN552M41_Permanencombatpusdikreskrim, Local Cell ID=34, Cell Name=E_CBN552ME1_Permanencombatpusdikreskrim_ME03, eNodeB ID=434552, Cell FDD TDD indication=CELL_TDD",Reliable,100,0,0,100,1048,1048,3352,0,11,0,0,0.018
2022-11-08 01:00,60,"E_CBN552_Permanencombatpusdikreskrim/Cell:eNodeB Function Name=E_CBN552M41_Permanencombatpusdikreskrim, Local Cell ID=24, Cell Name=E_CBN552ME1_Permanencombatpusdikreskrim_ME02, eNodeB ID=434552, Cell FDD TDD indication=CELL_TDD",Reliable,100,0.075,0.124,100,3409424,18382664,4769888,1826,11176,0.006,0.008,0.675
2022-11-08 01:00,60,"E_CBN552_Permanencombatpusdikreskrim/Cell:eNodeB Function Name=E_CBN552M41_Permanencombatpusdikreskrim, Local Cell ID=14, Cell Name=E_CBN552ME1_Permanencombatpusdikreskrim_ME01, eNodeB ID=434552, Cell FDD TDD indication=CELL_TDD",Reliable,100,0,0,100,0,0,0,0,0,0,0,0
2022-11-08 01:00,60,"E_CBN552_Permanencombatpusdikreskrim/Cell:eNodeB Function Name=E_CBN552M41_Permanencombatpusdikreskrim, Local Cell ID=33, Cell Name=E_CBN552MR1_Permanencombatpusdikreskrim_MR03, eNodeB ID=434552, Cell FDD TDD indication=CELL_FDD",Reliable,50,0,0,50,0,0,0,0,0,0,0,0
2022-11-08 01:00,60,"E_CBN552_Permanencombatpusdikreskrim/Cell:eNodeB Function Name=E_CBN552M41_Permanencombatpusdikreskrim, Local Cell ID=23, Cell Name=E_CBN552MR1_Permanencombatpusdikreskrim_MR02, eNodeB ID=434552, Cell FDD TDD indication=CELL_FDD",Reliable,50,0,0,50,0,0,0,0,0,0,0,0
2022-11-08 01:00,60,"E_CBN552_Permanencombatpusdikreskrim/Cell:eNodeB Function Name=E_CBN552M41_Permanencombatpusdikreskrim, Local Cell ID=13, Cell Name=E_CBN552MR1_Permanencombatpusdikreskrim_MR01, eNodeB ID=434552, Cell FDD TDD indication=CELL_FDD",Reliable,50,0.004,0.007,50,296304,1117568,99264,47,246,0,0,0.045
2022-11-08 01:00,60,"E_CBN552_Permanencombatpusdikreskrim/Cell:eNodeB Function Name=E_CBN552M41_Permanencombatpusdikreskrim, Local Cell ID=22, Cell Name=E_CBN552MT1_Permanencombatpusdikreskrim_MT02, eNodeB ID=434552, Cell FDD TDD indication=CELL_FDD",Reliable,50,4.304,1.319,50,26179216,964252352,213644736,669276,149051,0.544,0.093,0.894
2022-11-08 01:00,60,"E_CBN552_Permanencombatpusdikreskrim/Cell:eNodeB Function Name=E_CBN552M41_Permanencombatpusdikreskrim, Local Cell ID=12, Cell Name=E_CBN552MT1_Permanencombatpusdikreskrim_MT01, eNodeB ID=434552, Cell FDD TDD indication=CELL_FDD",Reliable,50,0.03,0.067,50,1374088,4362288,2876504,666,3333,0.002,0.003,0.898
2022-11-08 01:00,60,"E_CBN552_Permanencombatpusdikreskrim/Cell:eNodeB Function Name=E_CBN552M41_Permanencombatpusdikreskrim, Local Cell ID=32, Cell Name=E_CBN552MT1_Permanencombatpusdikreskrim_MT03, eNodeB ID=434552, Cell FDD TDD indication=CELL_FDD",Reliable,50,0,0,50,0,0,0,0,0,0,0,0
2022-11-08 01:00,60,"E_CBN552_Permanencombatpusdikreskrim/Cell:eNodeB Function Name=E_CBN552M41_Permanencombatpusdikreskrim, Local Cell ID=52, Cell Name=C_CBN552ST1_Permanencombatpusdikreskrim_ST02, eNodeB ID=434552, Cell FDD TDD indication=CELL_FDD",Reliable,50,0,0,50,0,0,0,0,0,0,0,0
2022-11-08 01:00,60,"E_JSZ009_Permanencombatziniatebetd-DMT/Cell:eNodeB Function Name=E_JSZ009M41_Permanencombatziniatebet-DMT, Local Cell ID=31, Cell Name=E_JSZ009ML1_Permanencombatziniatebet-DMT_ML03, eNodeB ID=629009, Cell FDD TDD indication=CELL_FDD",Reliable,96,3.233,0.46,95,488362560,3963071016,182460104,117832,128688,0.066,0.046,1.41
2022-11-08 01:00,60,"E_JSZ009_Permanencombatziniatebetd-DMT/Cell:eNodeB Function Name=E_JSZ009M41_Permanencombatziniatebet-DMT, Local Cell ID=21, Cell Name=E_JSZ009ML1_Permanencombatziniatebet-DMT_ML02, eNodeB ID=629009, Cell FDD TDD indication=CELL_FDD",Reliable,96,0.005,0.035,95,3762360,4292240,3073400,43,3858,0.001,0.001,0.271
2022-11-08 01:00,60,"E_JSZ009_Permanencombatziniatebetd-DMT/Cell:eNodeB Function Name=E_JSZ009M41_Permanencombatziniatebet-DMT, Local Cell ID=11, Cell Name=E_JSZ009ML1_Permanencombatziniatebet-DMT_ML01, eNodeB ID=629009, Cell FDD TDD indication=CELL_FDD",Reliable,96,0.001,0.012,95,137808,141568,14640,6,50,0,0,1
2022-11-08 01:00,60,"E_JSZ009_Permanencombatziniatebetd-DMT/Cell:eNodeB Function Name=E_JSZ009M41_Permanencombatziniatebet-DMT, Local Cell ID=33, Cell Name=E_JSZ009MR1_Permanencombatziniatebet-DMT_MR03, eNodeB ID=629009, Cell FDD TDD indication=CELL_FDD",Reliable,50,0,0,50,0,0,0,0,0,0,0,0
2022-11-08 01:00,60,"E_JSZ009_Permanencombatziniatebetd-DMT/Cell:eNodeB Function Name=E_JSZ009M41_Permanencombatziniatebet-DMT, Local Cell ID=23, Cell Name=E_JSZ009MR1_Permanencombatziniatebet-DMT_MR02, eNodeB ID=629009, Cell FDD TDD indication=CELL_FDD",Reliable,50,0.609,0.188,50,1263795440,2527420088,34300144,23993,39523,0.027,0.014,2.03
2022-11-08 01:00,60,"E_JSZ009_Permanencombatziniatebetd-DMT/Cell:eNodeB Function Name=E_JSZ009M41_Permanencombatziniatebet-DMT, Local Cell ID=13, Cell Name=E_JSZ009MR1_Permanencombatziniatebet-DMT_MR01, eNodeB ID=629009, Cell FDD TDD indication=CELL_FDD",Reliable,50,0.007,0.07,50,300256,300256,1089496,2,2099,0,0.002,1.008
2022-11-08 01:00,60,"E_SKB149_Panagayan-LSP/Cell:eNodeB Function Name=E_SKB149M41_Panagayan-LSP, Local Cell ID=32, Cell Name=E_SKB149MT1_Panagayan-LSP_MT03, eNodeB ID=148149, Cell FDD TDD indication=CELL_FDD",Reliable,50,0,0.001,50,2000,7144,19744,5,1397,0,0,0.001
2022-11-08 01:00,60,"E_SKB149_Panagayan-LSP/Cell:eNodeB Function Name=E_SKB149M41_Panagayan-LSP, Local Cell ID=22, Cell Name=E_SKB149MT1_Panagayan-LSP_MT02, eNodeB ID=148149, Cell FDD TDD indication=CELL_FDD",Reliable,50,0.271,0.096,50,7208840,256820704,25570912,34306,29400,0.018,0.011,1
2022-11-08 01:00,60,"E_SKB149_Panagayan-LSP/Cell:eNodeB Function Name=E_SKB149M41_Panagayan-LSP, Local Cell ID=12, Cell Name=E_SKB149MT1_Panagayan-LSP_MT01, eNodeB ID=148149, Cell FDD TDD indication=CELL_FDD",Reliable,50,0,0,50,0,0,0,0,0,0,0,0
2022-11-08 01:00,60,"E_SKB149_Panagayan-LSP/Cell:eNodeB Function Name=E_SKB149M41_Panagayan-LSP, Local Cell ID=31, Cell Name=E_SKB149ML1_Panagayan-LSP_ML03, eNodeB ID=148149, Cell FDD TDD indication=CELL_FDD",Reliable,96,0,0,95,0,0,0,0,0,0,0,0
2022-11-08 01:00,60,"E_SKB149_Panagayan-LSP/Cell:eNodeB Function Name=E_SKB149M41_Panagayan-LSP, Local Cell ID=21, Cell Name=E_SKB149ML1_Panagayan-LSP_ML02, eNodeB ID=148149, Cell FDD TDD indication=CELL_FDD",Reliable,96,0.001,0.004,95,850760,881224,414848,5,818,0,0,0.176
2022-11-08 01:00,60,"E_SKB149_Panagayan-LSP/Cell:eNodeB Function Name=E_SKB149M41_Panagayan-LSP, Local Cell ID=11, Cell Name=E_SKB149ML1_Panagayan-LSP_ML01, eNodeB ID=148149, Cell FDD TDD indication=CELL_FDD",Reliable,96,0,0,95,0,0,0,0,0,0,0,0
2022-11-08 01:00,60,"E_JKS671_ApartkemangvillageINDOOR-STP/Cell:eNodeB Function Name=E_JKS671M41_ApartkemangvillageINDOOR-STP, Local Cell ID=51, Cell Name=E_JKS671ML1_Aptkemangvillageemacro-STP_ML02, eNodeB ID=133671, Cell FDD TDD indication=CELL_FDD",Reliable,96,0,0,95,0,0,0,0,0,0,0,0
2022-11-08 01:00,60,"E_JKS671_ApartkemangvillageINDOOR-STP/Cell:eNodeB Function Name=E_JKS671M41_ApartkemangvillageINDOOR-STP, Local Cell ID=41, Cell Name=E_JKS671ML1_Aptkemangvillageemacro-STP_ML01, eNodeB ID=133671, Cell FDD TDD indication=CELL_FDD",Reliable,96,0,0,95,0,0,0,0,0,0,0,0
2022-11-08 01:00,60,"E_JKS671_ApartkemangvillageINDOOR-STP/Cell:eNodeB Function Name=E_JKS671M41_ApartkemangvillageINDOOR-STP, Local Cell ID=31, Cell Name=E_JKS671ML1_Apartkemangvillage-STP_ML02, eNodeB ID=133671, Cell FDD TDD indication=CELL_FDD",Reliable,96,0,0,95,0,0,0,0,0,0,0,0.003
2022-11-08 01:00,60,"E_JKS671_ApartkemangvillageINDOOR-STP/Cell:eNodeB Function Name=E_JKS671M41_ApartkemangvillageINDOOR-STP, Local Cell ID=25, Cell Name=E_JKS671MF1_Apartkemangvillage-STP_MF02, eNodeB ID=133671, Cell FDD TDD indication=CELL_TDD",Reliable,100,0.001,0.004,100,1376,1376,5672,0,118,0,0,0.004
2022-11-08 01:00,60,"E_JKS671_ApartkemangvillageINDOOR-STP/Cell:eNodeB Function Name=E_JKS671M41_ApartkemangvillageINDOOR-STP, Local Cell ID=24, Cell Name=E_JKS671ME1_Apartkemangvillage-STP_ME02, eNodeB ID=133671, Cell FDD TDD indication=CELL_TDD",Reliable,100,0.014,0.083,100,671984,1341384,2213696,81,6505,0,0.002,0.332
2022-11-08 01:00,60,"E_JKS671_ApartkemangvillageINDOOR-STP/Cell:eNodeB Function Name=E_JKS671M41_ApartkemangvillageINDOOR-STP, Local Cell ID=21, Cell Name=E_JKS671ML1_Apartkemangvillage-STP_ML01, eNodeB ID=133671, Cell FDD TDD indication=CELL_FDD",Reliable,96,0.001,0.002,95,36376,54616,40976,1,138,0,0,0.059
2022-11-08 01:00,60,"E_JKS671_ApartkemangvillageINDOOR-STP/Cell:eNodeB Function Name=E_JKS671M41_ApartkemangvillageINDOOR-STP, Local Cell ID=15, Cell Name=E_JKS671MF1_Apartkemangvillage-STP_MF01, eNodeB ID=133671, Cell FDD TDD indication=CELL_TDD",Reliable,100,0.142,0.13,100,5360840,7340984,2022496,79,6253,0.002,0.002,1.065
2022-11-08 01:00,60,"E_JKS671_ApartkemangvillageINDOOR-STP/Cell:eNodeB Function Name=E_JKS671M41_ApartkemangvillageINDOOR-STP, Local Cell ID=14, Cell Name=E_JKS671ME1_Apartkemangvillage-STP_ME01, eNodeB ID=133671, Cell FDD TDD indication=CELL_TDD",Reliable,100,0.124,0.027,100,355432,43355856,528608,5058,1415,0.002,0.001,0.048
2022-11-08 01:00,60,"E_JKS671_ApartkemangvillageINDOOR-STP/Cell:eNodeB Function Name=E_JKS671M41_ApartkemangvillageINDOOR-STP, Local Cell ID=11, Cell Name=E_JKS671IL1_Apartkemangvillage-STP_IL01, eNodeB ID=133671, Cell FDD TDD indication=CELL_FDD",Reliable,96,0,0,95,0,0,0,0,0,0,0,0
2022-11-08 01:00,60,"E_JKS671_ApartkemangvillageINDOOR-STP/Cell:eNodeB Function Name=E_JKS671M41_ApartkemangvillageINDOOR-STP, Local Cell ID=61, Cell Name=E_JKS671IL1_Apartkemangvillage-STP_IL02, eNodeB ID=133671, Cell FDD TDD indication=CELL_FDD",Reliable,96,0,0,95,0,0,0,0,0,0,0,0
2022-11-08 01:00,60,"E_JKS671_ApartkemangvillageINDOOR-STP/Cell:eNodeB Function Name=E_JKS671M41_ApartkemangvillageINDOOR-STP, Local Cell ID=12, Cell Name=E_JKS671IT1_Apartkemangvillage-STP_IT01, eNodeB ID=133671, Cell FDD TDD indication=CELL_FDD",Reliable,50,0,0,50,0,0,0,0,0,0,0,0
2022-11-08 01:00,60,"E_JKS671_ApartkemangvillageINDOOR-STP/Cell:eNodeB Function Name=E_JKS671M41_ApartkemangvillageINDOOR-STP, Local Cell ID=91, Cell Name=C_JKS671IL1_Apartkemangvillage-STP_IL05, eNodeB ID=133671, Cell FDD TDD indication=CELL_FDD",Reliable,96,0.003,0.006,95,335184,531864,512208,17,816,0,0,0.127
2022-11-08 01:00,60,"E_JKS671_ApartkemangvillageINDOOR-STP/Cell:eNodeB Function Name=E_JKS671M41_ApartkemangvillageINDOOR-STP, Local Cell ID=81, Cell Name=C_JKS671IL1_Apartkemangvillage-STP_IL04, eNodeB ID=133671, Cell FDD TDD indication=CELL_FDD",Reliable,96,0,0,95,0,0,0,0,0,0,0,0
2022-11-08 01:00,60,"E_JKS671_ApartkemangvillageINDOOR-STP/Cell:eNodeB Function Name=E_JKS671M41_ApartkemangvillageINDOOR-STP, Local Cell ID=71, Cell Name=C_JKS671IL1_Apartkemangvillage-STP_IL03, eNodeB ID=133671, Cell FDD TDD indication=CELL_FDD",Reliable,96,0,0,95,0,0,0,0,0,0,0,0
2022-11-08 01:00,60,"E_CBN256_Ciampeacinangka-LSP/Cell:eNodeB Function Name=E_CBN256M41_Ciampeacinangka-LSP, Local Cell ID=31, Cell Name=E_CBN256ML1_Ciampeacinangka-LSP_ML03, eNodeB ID=434256, Cell FDD TDD indication=CELL_FDD",Reliable,96,0,0,95,0,0,0,0,0,0,0,0
2022-11-08 01:00,60,"E_CBN256_Ciampeacinangka-LSP/Cell:eNodeB Function Name=E_CBN256M41_Ciampeacinangka-LSP, Local Cell ID=21, Cell Name=E_CBN256ML1_Ciampeacinangka-LSP_ML02, eNodeB ID=434256, Cell FDD TDD indication=CELL_FDD",Reliable,96,0.161,0.044,95,37138728,265468744,16958680,5914,8785,0.004,0.003,0.139
2022-11-08 01:00,60,"E_CBN256_Ciampeacinangka-LSP/Cell:eNodeB Function Name=E_CBN256M41_Ciampeacinangka-LSP, Local Cell ID=11, Cell Name=E_CBN256ML1_Ciampeacinangka-LSP_ML01, eNodeB ID=434256, Cell FDD TDD indication=CELL_FDD",Reliable,96,8.402,0.609,95,899509008,13850314216,186549080,400381,176291,0.144,0.065,2.286
2022-11-08 01:00,60,"E_SKB145_Stasiuncireunghas-PTI/Cell:eNodeB Function Name=E_SKB145M41_Stasiuncireunghas-PTI, Local Cell ID=32, Cell Name=E_SKB145MT1_Stasiuncireunghas-PTI_MT03, eNodeB ID=148145, Cell FDD TDD indication=CELL_FDD",Reliable,50,0,0,50,0,0,0,0,0,0,0,0
2022-11-08 01:00,60,"E_SKB145_Stasiuncireunghas-PTI/Cell:eNodeB Function Name=E_SKB145M41_Stasiuncireunghas-PTI, Local Cell ID=22, Cell Name=E_SKB145MT1_Stasiuncireunghas-PTI_MT02, eNodeB ID=148145, Cell FDD TDD indication=CELL_FDD",Reliable,50,0,0,50,0,0,0,0,0,0,0,0
2022-11-08 01:00,60,"E_SKB145_Stasiuncireunghas-PTI/Cell:eNodeB Function Name=E_SKB145M41_Stasiuncireunghas-PTI, Local Cell ID=12, Cell Name=E_SKB145MT1_Stasiuncireunghas-PTI_MT01, eNodeB ID=148145, Cell FDD TDD indication=CELL_FDD",Reliable,50,0,0,50,0,0,0,0,0,0,0,0
2022-11-08 01:00,60,"E_SKB145_Stasiuncireunghas-PTI/Cell:eNodeB Function Name=E_SKB145M41_Stasiuncireunghas-PTI, Local Cell ID=35, Cell Name=E_SKB145MF1_Stasiuncireunghas-PTI_MF03, eNodeB ID=148145, Cell FDD TDD indication=CELL_TDD",Reliable,100,1.117,1.003,100,580200696,2599055424,71498696,28609,90179,0.028,0.027,1.989
2022-11-08 01:00,60,"E_SKB145_Stasiuncireunghas-PTI/Cell:eNodeB Function Name=E_SKB145M41_Stasiuncireunghas-PTI, Local Cell ID=25, Cell Name=E_SKB145MF1_Stasiuncireunghas-PTI_MF02, eNodeB ID=148145, Cell FDD TDD indication=CELL_TDD",Reliable,100,0,0,100,0,0,0,0,0,0,0,0
2022-11-08 01:00,60,"E_SKB145_Stasiuncireunghas-PTI/Cell:eNodeB Function Name=E_SKB145M41_Stasiuncireunghas-PTI, Local Cell ID=15, Cell Name=E_SKB145MF1_Stasiuncireunghas-PTI_MF01, eNodeB ID=148145, Cell FDD TDD indication=CELL_TDD",Reliable,100,0.021,0.167,100,14741832,17821584,14952680,149,12337,0.003,0.004,0.334
2022-11-08 01:00,60,"E_SKB145_Stasiuncireunghas-PTI/Cell:eNodeB Function Name=E_SKB145M41_Stasiuncireunghas-PTI, Local Cell ID=34, Cell Name=E_SKB145ME1_Stasiuncireunghas-PTI_ME03, eNodeB ID=148145, Cell FDD TDD indication=CELL_TDD",Reliable,100,0.001,0.008,100,54288,55000,56560,1,254,0,0,0.082
2022-11-08 01:00,60,"E_SKB145_Stasiuncireunghas-PTI/Cell:eNodeB Function Name=E_SKB145M41_Stasiuncireunghas-PTI, Local Cell ID=24, Cell Name=E_SKB145ME1_Stasiuncireunghas-PTI_ME02, eNodeB ID=148145, Cell FDD TDD indication=CELL_TDD",Reliable,100,0,0,100,0,0,0,0,0,0,0,0
2022-11-08 01:00,60,"E_SKB145_Stasiuncireunghas-PTI/Cell:eNodeB Function Name=E_SKB145M41_Stasiuncireunghas-PTI, Local Cell ID=14, Cell Name=E_SKB145ME1_Stasiuncireunghas-PTI_ME01, eNodeB ID=148145, Cell FDD TDD indication=CELL_TDD",Reliable,100,0.288,0.485,100,19218256,159795584,16250120,17219,50444,0.01,0.014,1.222
2022-11-08 01:00,60,"E_SKB209_Terminalcikembar-DMT/Cell:eNodeB Function Name=E_SKB209M41_Terminalcikembar-DMT, Local Cell ID=12, Cell Name=E_SKB209MT1_Terminalcikembar-DMT_MT01, eNodeB ID=148209, Cell FDD TDD indication=CELL_FDD",Reliable,50,0,0,50,0,0,0,0,0,0,0,0
2022-11-08 01:00,60,"E_SKB209_Terminalcikembar-DMT/Cell:eNodeB Function Name=E_SKB209M41_Terminalcikembar-DMT, Local Cell ID=22, Cell Name=E_SKB209MT1_Terminalcikembar-DMT_MT02, eNodeB ID=148209, Cell FDD TDD indication=CELL_FDD",Reliable,50,0,0,50,0,0,0,0,0,0,0,0
2022-11-08 01:00,60,"E_SKB209_Terminalcikembar-DMT/Cell:eNodeB Function Name=E_SKB209M41_Terminalcikembar-DMT, Local Cell ID=32, Cell Name=E_SKB209MT1_Terminalcikembar-DMT_MT03, eNodeB ID=148209, Cell FDD TDD indication=CELL_FDD",Reliable,50,0.445,0.061,50,837184,153356216,25703096,69542,9734,0.021,0.003,0.164
2022-11-08 01:00,60,"E_SKB209_Terminalcikembar-DMT/Cell:eNodeB Function Name=E_SKB209M41_Terminalcikembar-DMT, Local Cell ID=31, Cell Name=E_SKB209ML1_Terminalcikembar-DMT_ML03, eNodeB ID=148209, Cell FDD TDD indication=CELL_FDD",Reliable,96,0.374,0.46,95,188752080,685368328,47404344,12079,62578,0.016,0.024,2.752
2022-11-08 01:00,60,"E_SKB209_Terminalcikembar-DMT/Cell:eNodeB Function Name=E_SKB209M41_Terminalcikembar-DMT, Local Cell ID=21, Cell Name=E_SKB209ML1_Terminalcikembar-DMT_ML02, eNodeB ID=148209, Cell FDD TDD indication=CELL_FDD",Reliable,96,0,0,95,0,0,0,0,0,0,0,0
2022-11-08 01:00,60,"E_SKB209_Terminalcikembar-DMT/Cell:eNodeB Function Name=E_SKB209M41_Terminalcikembar-DMT, Local Cell ID=11, Cell Name=E_SKB209ML1_Terminalcikembar-DMT_ML01, eNodeB ID=148209, Cell FDD TDD indication=CELL_FDD",Reliable,96,0,0,95,768,768,0,0,0,0,0,0.006
2022-11-08 01:00,60,"E_SKB209_Terminalcikembar-DMT/Cell:eNodeB Function Name=E_SKB209M41_Terminalcikembar-DMT, Local Cell ID=33, Cell Name=E_SKB209MR1_Terminalcikembar-DMT_MR03, eNodeB ID=148209, Cell FDD TDD indication=CELL_FDD",Reliable,75,0,0.001,75,18816,193376,92688,14,110,0,0,0.003
2022-11-08 01:00,60,"E_SKB209_Terminalcikembar-DMT/Cell:eNodeB Function Name=E_SKB209M41_Terminalcikembar-DMT, Local Cell ID=23, Cell Name=E_SKB209MR1_Terminalcikembar-DMT_MR02, eNodeB ID=148209, Cell FDD TDD indication=CELL_FDD",Reliable,75,0,0,75,0,0,0,0,0,0,0,0
2022-11-08 01:00,60,"E_SKB209_Terminalcikembar-DMT/Cell:eNodeB Function Name=E_SKB209M41_Terminalcikembar-DMT, Local Cell ID=13, Cell Name=E_SKB209MR1_Terminalcikembar-DMT_MR01, eNodeB ID=148209, Cell FDD TDD indication=CELL_FDD",Reliable,75,0.001,0.003,75,189568,489448,80672,9,306,0,0,0.018
2022-11-08 01:00,60,"E_SKB209_Terminalcikembar-DMT/Cell:eNodeB Function Name=E_SKB209M41_Terminalcikembar-DMT, Local Cell ID=65, Cell Name=C_SKB209TF1_Terminalcikembar-DMT_TF06, eNodeB ID=148209, Cell FDD TDD indication=CELL_TDD",Reliable,100,0,0,100,0,0,0,0,0,0,0,0
2022-11-08 01:00,60,"E_SKB209_Terminalcikembar-DMT/Cell:eNodeB Function Name=E_SKB209M41_Terminalcikembar-DMT, Local Cell ID=55, Cell Name=C_SKB209TF1_Terminalcikembar-DMT_TF05, eNodeB ID=148209, Cell FDD TDD indication=CELL_TDD",Reliable,100,0,0,100,0,0,0,0,0,0,0,0
2022-11-08 01:00,60,"E_SKB209_Terminalcikembar-DMT/Cell:eNodeB Function Name=E_SKB209M41_Terminalcikembar-DMT, Local Cell ID=45, Cell Name=C_SKB209TF1_Terminalcikembar-DMT_TF04, eNodeB ID=148209, Cell FDD TDD indication=CELL_TDD",Reliable,100,0.006,0.075,100,419040,419376,764344,2,3735,0.001,0.001,0.918
2022-11-08 01:00,60,"E_SKB209_Terminalcikembar-DMT/Cell:eNodeB Function Name=E_SKB209M41_Terminalcikembar-DMT, Local Cell ID=64, Cell Name=C_SKB209TE1_Terminalcikembar-DMT_TE06, eNodeB ID=148209, Cell FDD TDD indication=CELL_TDD",Reliable,100,0,0,100,0,0,0,0,0,0,0,0
2022-11-08 01:00,60,"E_SKB209_Terminalcikembar-DMT/Cell:eNodeB Function Name=E_SKB209M41_Terminalcikembar-DMT, Local Cell ID=54, Cell Name=C_SKB209TE1_Terminalcikembar-DMT_TE05, eNodeB ID=148209, Cell FDD TDD indication=CELL_TDD",Reliable,100,0,0,100,0,0,0,0,0,0,0,0
2022-11-08 01:00,60,"E_SKB209_Terminalcikembar-DMT/Cell:eNodeB Function Name=E_SKB209M41_Terminalcikembar-DMT, Local Cell ID=44, Cell Name=C_SKB209TE1_Terminalcikembar-DMT_TE04, eNodeB ID=148209, Cell FDD TDD indication=CELL_TDD",Reliable,100,0,0,100,0,0,0,0,0,0,0,0
2022-11-08 01:00,60,"E_SKB209_Terminalcikembar-DMT/Cell:eNodeB Function Name=E_SKB209M41_Terminalcikembar-DMT, Local Cell ID=35, Cell Name=C_SKB209TF1_Terminalcikembar-DMT_TF03, eNodeB ID=148209, Cell FDD TDD indication=CELL_TDD",Reliable,100,0,0,100,0,0,0,0,0,0,0,0
2022-11-08 01:00,60,"E_SKB209_Terminalcikembar-DMT/Cell:eNodeB Function Name=E_SKB209M41_Terminalcikembar-DMT, Local Cell ID=25, Cell Name=C_SKB209TF1_Terminalcikembar-DMT_TF02, eNodeB ID=148209, Cell FDD TDD indication=CELL_TDD",Reliable,100,0.004,0.022,100,36984,36984,8984,0,137,0,0,0.169
2022-11-08 01:00,60,"E_SKB209_Terminalcikembar-DMT/Cell:eNodeB Function Name=E_SKB209M41_Terminalcikembar-DMT, Local Cell ID=15, Cell Name=C_SKB209TF1_Terminalcikembar-DMT_TF01, eNodeB ID=148209, Cell FDD TDD indication=CELL_TDD",Reliable,100,0.004,0.036,100,790144,889488,445904,4,1125,0,0,0.351
2022-11-08 01:00,60,"E_SKB209_Terminalcikembar-DMT/Cell:eNodeB Function Name=E_SKB209M41_Terminalcikembar-DMT, Local Cell ID=34, Cell Name=C_SKB209TE1_Terminalcikembar-DMT_TE03, eNodeB ID=148209, Cell FDD TDD indication=CELL_TDD",Reliable,100,0,0.003,100,5256,5256,15768,0,66,0,0,0.014
2022-11-08 01:00,60,"E_SKB209_Terminalcikembar-DMT/Cell:eNodeB Function Name=E_SKB209M41_Terminalcikembar-DMT, Local Cell ID=24, Cell Name=C_SKB209TE1_Terminalcikembar-DMT_TE02, eNodeB ID=148209, Cell FDD TDD indication=CELL_TDD",Reliable,100,0.024,0.129,100,74632,75128,51872,2,252,0,0,1.128
2022-11-08 01:00,60,"E_SKB209_Terminalcikembar-DMT/Cell:eNodeB Function Name=E_SKB209M41_Terminalcikembar-DMT, Local Cell ID=14, Cell Name=C_SKB209TE1_Terminalcikembar-DMT_TE01, eNodeB ID=148209, Cell FDD TDD indication=CELL_TDD",Reliable,100,0,0,100,0,0,0,0,0,0,0,0
2022-11-08 01:00,60,"E_SKB207_Kutajayacicurug-DMT/Cell:eNodeB Function Name=E_SKB207M41_Kutajayacicurug-DMT, Local Cell ID=12, Cell Name=E_SKB207MT1_Kutajayacicurug-DMT_MT01, eNodeB ID=148207, Cell FDD TDD indication=CELL_FDD",Reliable,50,0,0,50,0,0,0,0,0,0,0,0
2022-11-08 01:00,60,"E_SKB207_Kutajayacicurug-DMT/Cell:eNodeB Function Name=E_SKB207M41_Kutajayacicurug-DMT, Local Cell ID=22, Cell Name=E_SKB207MT1_Kutajayacicurug-DMT_MT02, eNodeB ID=148207, Cell FDD TDD indication=CELL_FDD",Reliable,50,0,0,50,0,0,0,0,0,0,0,0
2022-11-08 01:00,60,"E_SKB207_Kutajayacicurug-DMT/Cell:eNodeB Function Name=E_SKB207M41_Kutajayacicurug-DMT, Local Cell ID=32, Cell Name=E_SKB207MT1_Kutajayacicurug-DMT_MT03, eNodeB ID=148207, Cell FDD TDD indication=CELL_FDD",Reliable,50,0.003,0.016,50,740832,3120776,1591128,192,1861,0.001,0.001,1
2022-11-08 01:00,60,"E_SKB207_Kutajayacicurug-DMT/Cell:eNodeB Function Name=E_SKB207M41_Kutajayacicurug-DMT, Local Cell ID=21, Cell Name=E_SKB207ML1_Kutajayacicurug-DMT_ML02, eNodeB ID=148207, Cell FDD TDD indication=CELL_FDD",Reliable,96,0.008,0.023,95,3037688,6529840,1049408,175,1865,0,0.001,0.084
2022-11-08 01:00,60,"E_SKB207_Kutajayacicurug-DMT/Cell:eNodeB Function Name=E_SKB207M41_Kutajayacicurug-DMT, Local Cell ID=11, Cell Name=E_SKB207ML1_Kutajayacicurug-DMT_ML01, eNodeB ID=148207, Cell FDD TDD indication=CELL_FDD",Reliable,96,0.02,0.049,95,3603544,17632840,18495840,1502,12610,0.002,0.004,1.007
