Result Time,Granularity Period,Object Name,Reliability,"L.Cell.Unavail.Dur.Sys","L.ChMeas.PRB.DL.Avail","L.ChMeas.PRB.DL.Used.Avg","L.ChMeas.PRB.PUSCH.Avg","L.ChMeas.PRB.UL.Avail","L.ChMeas.PRB.UL.Used.Avg","L.CSFB.PrepAtt","L.CSFB.PrepAtt.Idle","L.CSFB.PrepSucc","L.CSFB.PrepSucc.Idle","L.E-RAB.AbnormRel","L.E-RAB.AbnormRel.MME","L.E-RAB.AttEst","L.E-RAB.NormRel","L.E-RAB.SuccEst","L.HHO.IntereNB.InterFreq.ExecAttOut","L.HHO.IntereNB.InterFreq.ExecSuccOut","L.HHO.IntereNB.IntraFreq.ExecAttOut","L.HHO.IntereNB.IntraFreq.ExecSuccOut","L.HHO.IntereNB.IntraFreq.Succ.ReEst2Src","L.HHO.IntraeNB.InterFreq.ExecAttOut","L.HHO.IntraeNB.InterFreq.ExecSuccOut","L.HHO.IntraeNB.IntraFreq.ExecAttOut","L.HHO.IntraeNB.IntraFreq.ExecSuccOut","L.HHO.IntraeNB.IntraFreq.Succ.ReEst2Src","L.IRATHO.E2G.ExecAttOut","L.IRATHO.E2G.ExecSuccOut","L.IRATHO.E2W.ExecAttOut","L.IRATHO.E2W.ExecSuccOut","L.Paging.S1.Rx","L.RRCRedirection.E2G","L.RRCRedirection.E2G.CSFB","L.RRCRedirection.E2G.PrepAtt","L.RRCRedirection.E2W","L.RRCRedirection.E2W.CSFB","L.RRCRedirection.E2W.PrepAtt","L.RRC.ConnReq.Att.DelayTol","L.RRC.ConnReq.Att.Emc","L.RRC.ConnReq.Att.HighPri","L.RRC.ConnReq.Att.MoData","L.RRC.ConnReq.Att.MoSig","L.RRC.ConnReq.Att.Mt","L.RRC.ConnReq.Succ.DelayTol","L.RRC.ConnReq.Succ.Emc","L.RRC.ConnReq.Succ.HighPri","L.RRC.ConnReq.Succ.MoData","L.RRC.ConnReq.Succ.MoSig","L.RRC.ConnReq.Succ.Mt","L.S1Sig.ConnEst.Att","L.S1Sig.ConnEst.Succ","L.Thrp.bits.DL","L.Thrp.bits.DL.LastTTI","L.Thrp.bits.DL.QCI.1","L.Thrp.bits.DL.SRB","L.Thrp.bits.UE.UL.LastTTI","L.Thrp.bits.UL","L.Thrp.bits.UL.QCI.1","L.Thrp.bits.UL.SRB","L.Thrp.Time.Cell.DL","L.Thrp.Time.Cell.DL.HighPrecision","L.Thrp.Time.Cell.UL","L.Thrp.Time.Cell.UL.HighPrecision","L.Thrp.Time.DL","L.Thrp.Time.DL.RmvLastTTI","L.Thrp.Time.UE.UL.RmvLastTTI","L.Thrp.Time.UL","L.Traffic.ActiveUser.Avg","L.Traffic.ActiveUser.DL.Avg","L.Traffic.ActiveUser.Max","L.Traffic.ActiveUser.UL.Avg","L.Traffic.SUNPT.DL.Avg","L.Traffic.User.Avg","L.Traffic.User.DLData.Avg","L.Traffic.User.DLData.Max","L.Traffic.User.Max","L.Traffic.User.ULData.Avg","L.Traffic.User.ULData.Max","L.Traffic.User.VoIP.Avg","L.Traffic.User.VoIP.Max","Radio Network Availability Rate (LTE)","(LTE) DL Resource Block Utilizing Rate"
,Minutes,,,s,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,bit,bit,bit,bit,bit,bit,bit,bit,s,ms,s,ms,ms,ms,ms,ms,None,None,None,None,None,None,None,None,None,None,None,None,None,%,%
2022-11-08 01:00,60,"E_SKB209_Terminalcikembar-DMT/Cell:eNodeB Function Name=E_SKB209M41_Terminalcikembar-DMT, Local Cell ID=44, Cell Name=C_SKB209TE1_Terminalcikembar-DMT_TE04, eNodeB ID=148209, Cell FDD TDD indication=CELL_TDD",Reliable,0,100,4.238,2.921,100,15.516,0,0,0,0,0,0,671,626,671,0,0,15,15,0,0,0,32,32,8,0,0,0,0,192973,46,0,,0,0,,0,0,0,278,136,237,0,0,0,278,136,237,651,651,2166134368,89355800,0,959328,25648312,67377680,0,1901224,,88063,,42828,172793,138721,17333,44216,0.104,0.069,3,0.047,0.054,2.778,,,8,,,0,0,100,4.238
2022-11-08 01:00,60,"E_SKB209_Terminalcikembar-DMT/Cell:eNodeB Function Name=E_SKB209M41_Terminalcikembar-DMT, Local Cell ID=35, Cell Name=C_SKB209TF1_Terminalcikembar-DMT_TF03, eNodeB ID=148209, Cell FDD TDD indication=CELL_TDD",Reliable,0,100,4.611,2.789,100,16.482,0,0,0,0,0,0,346,306,345,0,0,0,0,0,6,6,1,1,0,0,0,0,0,192973,5,0,,0,0,,0,0,0,165,33,137,0,0,0,165,33,137,335,335,3062290680,229288776,0,467136,40187280,107127216,0,875144,,107299,,62529,139338,110873,25690,64468,0.127,0.078,4,0.071,0.058,2.63,,,7,,,0,0,100,4.611
2022-11-08 01:00,60,"E_SKB209_Terminalcikembar-DMT/Cell:eNodeB Function Name=E_SKB209M41_Terminalcikembar-DMT, Local Cell ID=25, Cell Name=C_SKB209TF1_Terminalcikembar-DMT_TF02, eNodeB ID=148209, Cell FDD TDD indication=CELL_TDD",Reliable,0,100,2.376,1.444,100,14.032,0,0,0,0,0,0,594,535,594,0,0,0,0,0,3,3,22,22,0,0,0,0,0,192973,0,0,,0,0,,0,0,0,345,56,168,0,0,0,345,56,168,569,569,1036041776,105039464,0,986256,19197960,51227704,0,2208192,,28534,,23109,32887,19779,9098,23497,0.049,0.031,3,0.024,0.029,2.598,,,7,,,0,0,100,2.376
2022-11-08 01:00,60,"E_SKB209_Terminalcikembar-DMT/Cell:eNodeB Function Name=E_SKB209M41_Terminalcikembar-DMT, Local Cell ID=15, Cell Name=C_SKB209TF1_Terminalcikembar-DMT_TF01, eNodeB ID=148209, Cell FDD TDD indication=CELL_TDD",Reliable,0,100,4.831,7.073,100,21.673,0,0,0,0,0,0,1331,1096,1328,0,0,77,77,0,0,0,10,10,0,0,0,0,0,192973,22,0,,0,0,,0,0,2,637,87,439,0,0,2,637,84,439,1162,1162,3307953720,247037800,0,1769776,72768824,185503784,0,4050520,,137093,,124648,168724,104536,60005,135441,0.388,0.231,6,0.181,0.103,8.494,,,15,,,0,0,100,4.831
2022-11-08 01:00,60,"E_SKB209_Terminalcikembar-DMT/Cell:eNodeB Function Name=E_SKB209M41_Terminalcikembar-DMT, Local Cell ID=34, Cell Name=C_SKB209TE1_Terminalcikembar-DMT_TE03, eNodeB ID=148209, Cell FDD TDD indication=CELL_TDD",Reliable,0,100,5.936,3.871,100,17.973,0,0,0,0,2,0,1151,1178,1149,0,0,0,0,0,1,1,16,16,6,0,0,0,0,192973,7,0,,0,0,,0,0,0,698,77,272,0,0,0,698,77,272,1047,1047,8724143880,560803208,0,1559272,51610672,145943408,0,3109256,,144064,,81914,183688,146501,45275,86217,0.178,0.099,4,0.111,0.087,5.577,,,12,,,0,0,100,5.936
2022-11-08 01:00,60,"E_SKB209_Terminalcikembar-DMT/Cell:eNodeB Function Name=E_SKB209M41_Terminalcikembar-DMT, Local Cell ID=24, Cell Name=C_SKB209TE1_Terminalcikembar-DMT_TE02, eNodeB ID=148209, Cell FDD TDD indication=CELL_TDD",Reliable,0,100,3.836,1.908,100,16.285,0,0,0,0,0,0,1400,1303,1400,0,0,153,153,0,1,1,11,11,0,0,0,0,0,192973,10,0,,0,0,,0,0,0,847,60,331,0,0,0,847,60,331,1238,1238,1696994448,68156256,0,2085800,23857896,65941288,0,3856616,,65925,,34852,99768,86761,17009,35647,0.076,0.052,4,0.042,0.052,4.695,,,10,,,0,0,100,3.836
2022-11-08 01:00,60,"E_SKB209_Terminalcikembar-DMT/Cell:eNodeB Function Name=E_SKB209M41_Terminalcikembar-DMT, Local Cell ID=14, Cell Name=C_SKB209TE1_Terminalcikembar-DMT_TE01, eNodeB ID=148209, Cell FDD TDD indication=CELL_TDD",Reliable,0,100,4.832,6.173,100,20.198,0,0,0,0,0,0,1661,1295,1660,0,0,69,69,0,0,0,3,3,0,0,0,0,0,192973,84,0,,0,0,,0,0,20,875,83,488,0,0,20,875,83,488,1466,1466,2851330080,490107168,0,2423944,219839896,373994352,0,5981544,,119622,,107077,144000,86961,55779,116331,0.224,0.112,6,0.14,0.096,5.753,,,17,,,0,0,100,4.832
2022-11-08 01:00,60,"E_SKB207_Kutajayacicurug-DMT/Cell:eNodeB Function Name=E_SKB207M41_Kutajayacicurug-DMT, Local Cell ID=12, Cell Name=E_SKB207MT1_Kutajayacicurug-DMT_MT01, eNodeB ID=148207, Cell FDD TDD indication=CELL_FDD",Reliable,0,50,3.178,1.614,50,7.43,0,0,0,0,0,0,156,320,156,4,4,1933,1933,0,6,6,6,6,0,0,0,0,0,189673,1,0,,0,0,,0,0,0,73,50,49,0,0,0,73,50,49,172,172,2630368960,183862056,1979560,3021624,125089288,323824680,4612936,1473344,,251514,,231845,265168,150024,94987,237056,0.289,0.126,5,0.187,0.114,4.09,,,9,,,0.176,1,100,6.356
2022-11-08 01:00,60,"E_SKB207_Kutajayacicurug-DMT/Cell:eNodeB Function Name=E_SKB207M41_Kutajayacicurug-DMT, Local Cell ID=22, Cell Name=E_SKB207MT1_Kutajayacicurug-DMT_MT02, eNodeB ID=148207, Cell FDD TDD indication=CELL_FDD",Reliable,0,50,2.431,1.552,50,6.496,0,0,0,0,0,0,83,154,83,1,1,107,107,1,3,3,0,0,0,0,0,0,0,189673,0,0,,0,0,,0,0,0,25,49,31,0,0,0,25,49,31,105,105,1517155160,74834384,0,407656,67724656,168228152,0,669072,,203470,,137632,181416,131255,58956,141044,0.209,0.098,7,0.128,0.092,3.246,,,9,,,0,0,100,4.862
2022-11-08 01:00,60,"E_SKB207_Kutajayacicurug-DMT/Cell:eNodeB Function Name=E_SKB207M41_Kutajayacicurug-DMT, Local Cell ID=32, Cell Name=E_SKB207MT1_Kutajayacicurug-DMT_MT03, eNodeB ID=148207, Cell FDD TDD indication=CELL_FDD",Reliable,0,50,7.193,3.122,50,9.535,0,0,0,0,0,0,985,938,979,2,2,356,354,10,45,45,4,3,0,0,0,0,0,189673,25,0,,0,0,,0,0,0,416,498,223,0,0,0,416,498,223,1137,1137,5937090272,178371480,0,2786864,164473424,431177248,0,5687504,,547892,,399504,830478,649572,200128,424918,0.633,0.347,8,0.368,0.272,8.35,,,20,,,0,0,100,14.386
2022-11-08 01:00,60,"E_SKB207_Kutajayacicurug-DMT/Cell:eNodeB Function Name=E_SKB207M41_Kutajayacicurug-DMT, Local Cell ID=21, Cell Name=E_SKB207ML1_Kutajayacicurug-DMT_ML02, eNodeB ID=148207, Cell FDD TDD indication=CELL_FDD",Reliable,0,96,16.796,6.899,95,14.432,0,0,0,0,0,0,471,980,470,4,4,314,314,1,18,18,14,14,0,0,0,0,0,189673,0,0,,0,0,,0,0,7,203,129,85,0,0,7,203,129,85,424,424,25681618672,2377383568,0,1825208,429118136,967447048,0,3280768,,1128417,,809624,1358758,627788,404146,895993,1.246,0.694,9,0.674,0.574,14.224,,,23,,,0,0,100,17.496
2022-11-08 01:00,60,"E_SKB207_Kutajayacicurug-DMT/Cell:eNodeB Function Name=E_SKB207M41_Kutajayacicurug-DMT, Local Cell ID=11, Cell Name=E_SKB207ML1_Kutajayacicurug-DMT_ML01, eNodeB ID=148207, Cell FDD TDD indication=CELL_FDD",Reliable,0,96,8.045,4.266,95,11.186,0,0,0,0,0,0,664,1735,664,6,6,161,161,2,17,17,18,17,0,0,0,0,0,189671,3,0,,0,0,,0,0,4,342,102,133,0,0,4,342,101,133,580,580,12843654168,826148968,0,2208728,1102536888,1607799152,0,3647424,,556251,,416336,531367,359055,208137,442534,0.68,0.396,7,0.336,0.262,18.198,,,29,,,0,0,100,8.38
2022-11-08 01:00,60,"E_SKB207_Kutajayacicurug-DMT/Cell:eNodeB Function Name=E_SKB207M41_Kutajayacicurug-DMT, Local Cell ID=31, Cell Name=E_SKB207ML1_Kutajayacicurug-DMT_ML03, eNodeB ID=148207, Cell FDD TDD indication=CELL_FDD",Reliable,0,96,21.796,7.112,95,14.072,2,1,2,1,2,0,1840,2202,1836,5,5,556,536,13,11,11,30,29,1,0,0,0,0,189672,105,1,,15,1,,0,0,0,925,988,446,0,0,0,925,986,446,2357,2356,19327598000,664059488,0,4414488,407940912,1134670888,0,9693264,,1003094,,710283,2344696,1664500,454791,785085,1.552,0.996,10,0.778,0.509,19.123,,,32,,,0,0,100,22.704
2022-11-08 01:00,60,"E_SKB207_Kutajayacicurug-DMT/Cell:eNodeB Function Name=E_SKB207M41_Kutajayacicurug-DMT, Local Cell ID=23, Cell Name=E_SKB207MR1_Kutajayacicurug-DMT_MR02, eNodeB ID=148207, Cell FDD TDD indication=CELL_FDD",Reliable,0,75,10.458,5.602,75,10.225,1,1,1,1,0,0,4109,3726,4109,28,28,214,214,0,233,233,9,8,0,0,0,0,0,189673,96,0,,1,1,,0,0,5,2163,355,1357,0,0,5,2163,355,1357,3880,3880,12650844552,1694633080,0,4223608,314170040,875152088,0,10843768,,622646,,460200,776245,461195,208982,491024,0.931,0.622,9,0.392,0.35,23.412,,,36,,,0,0,100,13.944
2022-11-08 01:00,60,"E_SKB207_Kutajayacicurug-DMT/Cell:eNodeB Function Name=E_SKB207M41_Kutajayacicurug-DMT, Local Cell ID=13, Cell Name=E_SKB207MR1_Kutajayacicurug-DMT_MR01, eNodeB ID=148207, Cell FDD TDD indication=CELL_FDD",Reliable,0,75,9.252,12.239,75,17.039,1,0,1,0,0,0,6389,5246,6388,11,11,139,139,0,1014,1009,22,22,1,0,0,0,0,189673,74,1,,0,0,,0,0,20,3223,534,2313,0,0,20,3223,534,2313,6090,6090,15832079448,555402680,0,7031488,573650744,2776574600,0,15990984,,880484,,778518,874753,587468,466742,862756,1.218,0.642,9,0.676,0.506,31.185,,,46,,,0,0,100,12.336
2022-11-08 01:00,60,"E_SKB207_Kutajayacicurug-DMT/Cell:eNodeB Function Name=E_SKB207M41_Kutajayacicurug-DMT, Local Cell ID=33, Cell Name=E_SKB207MR1_Kutajayacicurug-DMT_MR03, eNodeB ID=148207, Cell FDD TDD indication=CELL_FDD",Reliable,0,75,6.666,11.713,75,16.316,0,0,0,0,0,0,3786,3546,3784,7,7,99,98,0,204,204,23,20,0,0,0,0,0,189673,20,0,,1,0,,0,0,0,1891,373,1390,0,0,0,1891,369,1390,3650,3650,7191966720,2387137568,0,4276304,770415920,2419089192,0,8593976,,613096,,806007,668866,216091,549227,903916,1.149,0.479,10,0.73,0.372,24.284,,,36,,,0,0,100,8.888
2022-11-08 01:00,60,"E_SKB207_Kutajayacicurug-DMT/Cell:eNodeB Function Name=E_SKB207M41_Kutajayacicurug-DMT, Local Cell ID=42, Cell Name=E_SKB207ST1_Kutajayacicurug-DMT_ST01, eNodeB ID=148207, Cell FDD TDD indication=CELL_FDD",Reliable,0,50,9.296,2.579,50,7.738,1,0,1,0,0,0,1355,1424,1355,3,3,19,19,0,8,8,2,2,0,0,0,0,0,189673,7,1,,0,0,,0,0,1,791,104,402,0,0,1,791,104,402,1298,1298,10918518160,317972872,0,2047120,256603328,708898456,0,3908592,,726223,,356343,814405,671063,189935,372069,0.656,0.382,7,0.34,0.312,14.031,,,22,,,0,0,100,18.592
2022-11-08 01:00,60,"E_SKB612_Cikembar3/Cell:eNodeB Function Name=E_SKB612M41_Cikembar3, Local Cell ID=32, Cell Name=E_SKB612MT1_Cikembar3_MT03, eNodeB ID=148612, Cell FDD TDD indication=CELL_FDD",Reliable,0,50,15.609,4.138,50,11.303,0,0,0,0,0,0,781,1774,781,5,5,368,367,1,63,63,73,73,0,0,0,0,0,192220,42,0,,0,0,,0,0,59,321,268,191,0,0,58,321,262,189,830,830,10326414816,185141688,0,3250960,183045416,561445760,0,3930160,,1061866,,505977,1633263,1555744,334483,541629,0.948,0.56,9,0.535,0.427,14.293,,,23,,,0,0,100,31.218
2022-11-08 01:00,60,"E_SKB612_Cikembar3/Cell:eNodeB Function Name=E_SKB612M41_Cikembar3, Local Cell ID=31, Cell Name=E_SKB612ML1_Cikembar3_ML03, eNodeB ID=148612, Cell FDD TDD indication=CELL_FDD",Reliable,0,96,12.524,4.663,95,11.309,0,0,0,0,0,0,1286,1710,1286,4,4,164,163,0,263,263,62,62,0,0,0,0,0,192219,10,0,,0,0,,0,0,1,792,48,282,0,0,1,792,48,282,1123,1123,14562430184,487648928,0,3274448,262531208,725281616,0,3755560,,693590,,495991,841350,628954,293628,534392,0.727,0.399,7,0.437,0.318,13.458,,,21,,,0,0,100,13.046
2022-11-08 01:00,60,"E_SKB612_Cikembar3/Cell:eNodeB Function Name=E_SKB612M41_Cikembar3, Local Cell ID=22, Cell Name=E_SKB612MT1_Cikembar3_MT02, eNodeB ID=148612, Cell FDD TDD indication=CELL_FDD",Reliable,0,50,14.14,6.094,50,12.69,1,0,1,0,0,0,1491,1961,1489,6,6,442,441,1,26,26,10,10,0,0,0,0,0,192220,27,1,,0,0,,0,0,0,733,282,411,0,0,0,733,280,411,1424,1424,10662293496,215199688,0,3786456,198207464,740429640,0,4569744,,1051680,,670111,1566085,1397683,439896,745744,1.073,0.58,9,0.674,0.456,16.853,,,29,,,0,0,100,28.28
2022-11-08 01:00,60,"E_SKB612_Cikembar3/Cell:eNodeB Function Name=E_SKB612M41_Cikembar3, Local Cell ID=21, Cell Name=E_SKB612ML1_Cikembar3_ML02, eNodeB ID=148612, Cell FDD TDD indication=CELL_FDD",Reliable,0,96,9.175,8.428,95,15.088,0,0,0,0,0,0,841,1417,841,2,2,22,22,1,57,57,127,127,2,0,0,0,0,192220,14,0,,0,0,,0,0,0,386,97,252,0,0,0,386,97,252,736,736,19274853736,580215104,0,2234592,447384008,1172292456,0,2307248,,787080,,816380,814895,445995,335258,925167,0.958,0.41,9,0.638,0.406,21.889,,,31,,,0,0,100,9.557
2022-11-08 01:00,60,"E_SKB612_Cikembar3/Cell:eNodeB Function Name=E_SKB612M41_Cikembar3, Local Cell ID=12, Cell Name=E_SKB612MT1_Cikembar3_MT01, eNodeB ID=148612, Cell FDD TDD indication=CELL_FDD",Reliable,0,50,8.028,5.937,50,12.911,0,0,0,0,0,0,513,1452,513,0,0,95,93,10,42,42,61,61,0,0,0,0,0,192219,8,0,,0,0,,0,0,5,245,60,100,0,0,5,245,60,100,410,410,10165804512,1716109792,0,2323928,247287872,570469072,0,2357656,,684087,,562673,760542,473727,272877,599836,0.737,0.382,7,0.439,0.321,14.787,,,23,,,0,0,100,16.056
2022-11-08 01:00,60,"E_SKB612_Cikembar3/Cell:eNodeB Function Name=E_SKB612M41_Cikembar3, Local Cell ID=11, Cell Name=E_SKB612ML1_Cikembar3_ML01, eNodeB ID=148612, Cell FDD TDD indication=CELL_FDD",Reliable,0,96,6.602,1.808,95,8.422,0,0,0,0,0,0,719,1085,713,2,2,116,116,0,111,111,33,33,0,0,0,0,0,192218,3,0,,0,0,,0,0,0,407,39,258,0,0,0,407,39,258,704,704,8084238528,2592078648,0,2263800,137203688,310466904,0,2717984,,278946,,223839,289783,172902,121439,231398,0.309,0.145,6,0.192,0.136,9.239,,,18,,,0,0,100,6.877
2022-11-08 01:00,60,"E_SKB612_Cikembar3/Cell:eNodeB Function Name=E_SKB612M41_Cikembar3, Local Cell ID=55, Cell Name=E_SKB612TF1_Cikembar3_TF05, eNodeB ID=148612, Cell FDD TDD indication=CELL_TDD",Reliable,0,100,7.443,6.489,100,22.608,0,0,0,0,0,0,2219,2115,2219,0,0,3,2,0,1,1,16,16,0,0,0,0,0,192220,2,0,,0,0,,0,0,0,1131,163,784,0,0,0,1131,163,784,2077,2077,6738078152,960094816,0,3232048,173862112,370308800,0,5716048,,248915,,189369,289649,186203,97875,217519,0.351,0.166,6,0.223,0.156,12.619,,,23,,,0,0,100,7.443
2022-11-08 01:00,60,"E_SKB612_Cikembar3/Cell:eNodeB Function Name=E_SKB612M41_Cikembar3, Local Cell ID=54, Cell Name=E_SKB612TE1_Cikembar3_TE05, eNodeB ID=148612, Cell FDD TDD indication=CELL_TDD",Reliable,0,100,5.175,7.929,100,24.016,1,1,1,1,0,0,3663,3431,3663,0,0,6,6,0,1,1,98,98,0,0,0,0,0,192220,5,1,,0,0,,0,0,0,1911,281,1135,0,0,0,1911,281,1135,3327,3327,5535698048,1302463832,0,5566872,146448968,336094232,0,8467840,,201248,,186431,223616,106270,90710,217338,0.333,0.15,7,0.221,0.146,16.881,,,29,,,0,0,100,5.175
2022-11-08 01:00,60,"E_SKB612_Cikembar3/Cell:eNodeB Function Name=E_SKB612M41_Cikembar3, Local Cell ID=25, Cell Name=E_SKB612TF1_Cikembar3_TF02, eNodeB ID=148612, Cell FDD TDD indication=CELL_TDD",Reliable,0,100,4.687,7.708,100,23.83,1,0,1,0,0,0,1619,1581,1617,0,0,15,15,0,1,1,14,14,0,0,0,0,0,192220,3,1,,0,0,,0,0,0,875,129,606,0,0,0,875,128,606,1609,1609,3255711120,408485920,0,2461912,69763496,251328352,0,4789744,,155133,,190396,187311,109433,107726,214231,0.332,0.116,5,0.254,0.104,9.219,,,20,,,0,0,100,4.687
2022-11-08 01:00,60,"E_SKB612_Cikembar3/Cell:eNodeB Function Name=E_SKB612M41_Cikembar3, Local Cell ID=24, Cell Name=E_SKB612TE1_Cikembar3_TE02, eNodeB ID=148612, Cell FDD TDD indication=CELL_TDD",Reliable,0,100,6.309,12.446,100,28.488,0,0,0,0,0,0,3146,3011,3105,0,0,41,41,0,3,3,102,102,0,0,0,0,0,192220,18,0,,0,0,,0,0,0,1554,308,1067,0,0,0,1554,308,1067,2929,2929,4831646208,508213408,0,4952736,103136096,323348016,0,8198008,,211710,,256877,268426,159041,167455,313785,0.544,0.161,7,0.428,0.167,15.898,,,26,,,0,0,100,6.309
2022-11-08 01:00,60,"E_SKB612_Cikembar3/Cell:eNodeB Function Name=E_SKB612M41_Cikembar3, Local Cell ID=33, Cell Name=E_SKB612MR1_Cikembar3_MR03, eNodeB ID=148612, Cell FDD TDD indication=CELL_FDD",Reliable,0,75,9.285,2.825,75,7.493,0,0,0,0,0,0,4252,2955,4252,30,30,27,27,0,1029,1029,52,52,0,0,0,0,0,192220,11,0,,0,0,,0,0,0,2357,239,1279,0,0,0,2357,239,1279,3875,3875,13818617112,1221765280,0,5618496,198736256,610816592,0,10852552,,425794,,354786,491241,374250,208635,371927,0.638,0.333,7,0.38,0.192,19.045,,,31,,,0,0,100,12.38
2022-11-08 01:00,60,"E_SKB612_Cikembar3/Cell:eNodeB Function Name=E_SKB612M41_Cikembar3, Local Cell ID=23, Cell Name=E_SKB612MR1_Cikembar3_MR02, eNodeB ID=148612, Cell FDD TDD indication=CELL_FDD",Reliable,0,75,4.432,1.981,75,6.581,1,0,1,0,0,0,2998,2168,2993,2,2,4,4,0,739,739,61,60,0,0,0,0,0,192220,19,1,,0,0,,0,0,0,1761,296,830,0,0,0,1761,295,830,2886,2886,5882470080,1311086136,0,3981088,217828504,568864224,0,6930496,,268870,,295127,274705,101442,126913,306902,0.585,0.357,7,0.265,0.138,16.211,,,24,,,0,0,100,5.909
2022-11-08 01:00,60,"E_SKB612_Cikembar3/Cell:eNodeB Function Name=E_SKB612M41_Cikembar3, Local Cell ID=13, Cell Name=E_SKB612MR1_Cikembar3_MR01, eNodeB ID=148612, Cell FDD TDD indication=CELL_FDD",Reliable,0,75,6.535,1.808,75,6.414,0,0,0,0,0,0,4288,2995,4288,117,117,12,12,0,1064,1064,39,39,0,0,0,0,0,192220,5,0,,0,0,,0,0,7,2063,293,1556,0,0,7,2063,292,1556,3918,3918,7361409176,1823398488,0,5559136,185069480,538146456,0,10128240,,267272,,266566,270483,120271,124402,275937,0.431,0.239,6,0.232,0.16,14.783,,,24,,,0,0,100,8.713
2022-11-08 01:00,60,"E_SKB032_Cibadakckmbr/Cell:eNodeB Function Name=E_SKB032M41_Cibadakckmbr, Local Cell ID=23, Cell Name=E_SKB032MR1_Cibadakckmbr_MR02, eNodeB ID=148032, Cell FDD TDD indication=CELL_FDD",Reliable,0,75,2.177,3.873,75,10.468,0,0,0,0,0,0,2350,2257,2349,2,2,42,42,0,66,66,22,22,0,0,0,0,0,189795,18,0,,0,0,,0,0,2,1247,274,800,0,0,2,1247,274,800,2323,2323,1721686464,659643048,0,2134944,261610176,494221664,0,4435704,,356655,,504653,368063,27247,145472,532703,0.46,0.194,6,0.293,0.202,13.584,,,23,,,0,0,100,2.903
2022-11-08 01:00,60,"E_SKB032_Cibadakckmbr/Cell:eNodeB Function Name=E_SKB032M41_Cibadakckmbr, Local Cell ID=22, Cell Name=E_SKB032MT1_Cibadakckmbr_MT02, eNodeB ID=148032, Cell FDD TDD indication=CELL_FDD",Reliable,0,50,2.458,2.807,50,7.469,0,0,0,0,0,0,237,418,237,0,0,15,15,0,5,5,12,12,0,0,0,0,0,189795,22,0,,0,0,,0,0,0,138,79,36,0,0,0,138,79,36,253,253,2188375944,602810280,0,555512,270188992,393500376,0,902504,,521122,,571872,554871,82130,81089,606009,0.541,0.294,6,0.281,0.252,5.246,,,10,,,0,0,100,4.916
2022-11-08 01:00,60,"E_SKB032_Cibadakckmbr/Cell:eNodeB Function Name=E_SKB032M41_Cibadakckmbr, Local Cell ID=21, Cell Name=E_SKB032ML1_Cibadakckmbr_ML02, eNodeB ID=148032, Cell FDD TDD indication=CELL_FDD",Reliable,0,96,3.597,4.837,95,9.797,1,0,1,0,0,0,261,374,260,1,1,53,53,0,11,11,7,7,0,0,0,0,0,189795,46,1,,0,0,,0,0,0,135,67,59,0,0,0,135,67,59,261,261,6420277256,3257596192,0,563512,573395288,1836760776,0,787136,,367113,,385446,353175,68720,154957,398593,0.412,0.182,5,0.262,0.175,5.257,,,9,,,0,0,100,3.747
2022-11-08 01:00,60,"E_SKB032_Cibadakckmbr/Cell:eNodeB Function Name=E_SKB032M41_Cibadakckmbr, Local Cell ID=13, Cell Name=E_SKB032MR1_Cibadakckmbr_MR01, eNodeB ID=148032, Cell FDD TDD indication=CELL_FDD",Reliable,0,75,6.121,8.862,75,15.597,0,0,0,0,1,0,4031,3648,4031,4,4,175,175,3,344,344,17,17,0,0,0,0,0,189795,24,0,,0,0,,0,0,6,1948,420,1527,0,0,6,1948,419,1527,3900,3900,11762124008,2013120536,0,4331360,299004240,1605832968,0,11107880,,452260,,589935,460944,178752,347204,641107,0.68,0.222,7,0.515,0.249,21.085,,,32,,,0,0,100,8.161
2022-11-08 01:00,60,"E_SKB032_Cibadakckmbr/Cell:eNodeB Function Name=E_SKB032M41_Cibadakckmbr, Local Cell ID=12, Cell Name=E_SKB032MT1_Cibadakckmbr_MT01, eNodeB ID=148032, Cell FDD TDD indication=CELL_FDD",Reliable,0,50,5.763,6.327,50,13.052,3,1,3,1,0,0,430,927,429,5,5,158,158,0,40,40,9,9,0,0,0,0,0,189795,23,3,,0,0,,0,0,0,174,168,128,0,0,0,174,166,128,468,467,7549014512,327554744,0,1961656,285473224,900700112,0,2544184,,730793,,625208,753686,483774,309598,680923,0.799,0.406,7,0.485,0.357,11.959,,,21,,,0,0,100,11.526
2022-11-08 01:00,60,"E_SKB032_Cibadakckmbr/Cell:eNodeB Function Name=E_SKB032M41_Cibadakckmbr, Local Cell ID=11, Cell Name=E_SKB032ML1_Cibadakckmbr_ML01, eNodeB ID=148032, Cell FDD TDD indication=CELL_FDD",Reliable,0,96,9.275,8.886,95,17.522,1,0,1,0,0,0,869,1600,869,30,30,331,329,0,68,68,4,4,0,0,0,0,0,189795,11,1,,0,0,,0,0,0,456,110,297,0,0,0,456,108,297,861,861,19800759272,4313786584,0,2701712,649455664,1361980208,0,4066432,,605423,,689228,626144,265746,362580,757663,0.871,0.315,8,0.62,0.322,21.429,,,33,,,0,0,100,9.661
