Result Time,Granularity Period,Object Name,Reliability,"L.ChMeas.PRB.DL.Avail","L.ChMeas.PRB.DL.DrbUsed.Avg.ExtQci.Index0","L.ChMeas.PRB.DL.DrbUsed.Avg.QCI6","L.ChMeas.PRB.DL.DrbUsed.Avg.QCI7","L.ChMeas.PRB.DL.DrbUsed.Avg.QCI8","L.ChMeas.PRB.DL.DrbUsed.Avg.QCI9","L.ChMeas.PRB.UL.Avail","L.ChMeas.PRB.UL.DrbUsed.Avg.ExtQci.Index0","L.ChMeas.PRB.UL.DrbUsed.Avg.QCI6","L.ChMeas.PRB.UL.DrbUsed.Avg.QCI7","L.ChMeas.PRB.UL.DrbUsed.Avg.QCI8","L.ChMeas.PRB.UL.DrbUsed.Avg.QCI9","L.E-RAB.AbnormRel.ExtQCI.Index0","L.E-RAB.AbnormRel.QCI.3","L.E-RAB.AbnormRel.QCI.6","L.E-RAB.AbnormRel.QCI.7","L.E-RAB.AbnormRel.QCI.8","L.E-RAB.AbnormRel.QCI.9","L.E-RAB.AbnormRel.TNL","L.E-RAB.AbnormRel.TNL.Load","L.E-RAB.AbnormRel.TNL.Other","L.E-RAB.AbnormRel.TNL.Other.VoIP","L.E-RAB.AbnormRel.TNL.VoIP","L.E-RAB.AttEst.ExtQCI.Index0","L.E-RAB.AttEst.QCI.3","L.E-RAB.AttEst.QCI.6","L.E-RAB.AttEst.QCI.7","L.E-RAB.AttEst.QCI.8","L.E-RAB.AttEst.QCI.9","L.E-RAB.FailEst.TNL","L.E-RAB.FailEst.TNL.DLRes","L.E-RAB.FailEst.TNL.DLRes.VoIP","L.E-RAB.FailEst.TNL.Other","L.E-RAB.FailEst.TNL.Other.VoIP","L.E-RAB.FailEst.TNL.ULRes","L.E-RAB.FailEst.TNL.ULRes.VoIP","L.E-RAB.FailEst.TNL.VoIP","L.E-RAB.NormRel.ExtQCI.Index0","L.E-RAB.NormRel.QCI.3","L.E-RAB.NormRel.QCI.6","L.E-RAB.NormRel.QCI.7","L.E-RAB.NormRel.QCI.8","L.E-RAB.NormRel.QCI.9","L.E-RAB.SuccEst.ExtQCI.Index0","L.E-RAB.SuccEst.QCI.3","L.E-RAB.SuccEst.QCI.6","L.E-RAB.SuccEst.QCI.7","L.E-RAB.SuccEst.QCI.8","L.E-RAB.SuccEst.QCI.9","L.Thrp.bits.DL.ExtQCI.Index0","L.Thrp.bits.DL.LastTTI.QCI.3","L.Thrp.bits.DL.LastTTI.QCI.6","L.Thrp.bits.DL.LastTTI.QCI.7","L.Thrp.bits.DL.LastTTI.QCI.8","L.Thrp.bits.DL.LastTTI.QCI.9","L.Thrp.bits.DL.QCI.3","L.Thrp.bits.DL.QCI.6","L.Thrp.bits.DL.QCI.7","L.Thrp.bits.DL.QCI.8","L.Thrp.bits.DL.QCI.9","L.Thrp.bits.UL.ExtQCI.Index0","L.Thrp.bits.UL.QCI.3","L.Thrp.bits.UL.QCI.6","L.Thrp.bits.UL.QCI.7","L.Thrp.bits.UL.QCI.8","L.Thrp.bits.UL.QCI.9","L.Thrp.Time.DL.ExtQCI.Index0","L.Thrp.Time.DL.QCI.3","L.Thrp.Time.DL.QCI.6","L.Thrp.Time.DL.QCI.7","L.Thrp.Time.DL.QCI.8","L.Thrp.Time.DL.QCI.9","L.Thrp.Time.DL.RmvLastTTI.QCI.3","L.Thrp.Time.DL.RmvLastTTI.QCI.6","L.Thrp.Time.DL.RmvLastTTI.QCI.7","L.Thrp.Time.DL.RmvLastTTI.QCI.8","L.Thrp.Time.DL.RmvLastTTI.QCI.9","L.Thrp.Time.UL.ExtQCI.Index0","L.Thrp.Time.UL.QCI.3","L.Thrp.Time.UL.QCI.6","L.Thrp.Time.UL.QCI.7","L.Thrp.Time.UL.QCI.8","L.Thrp.Time.UL.QCI.9","L.Traffic.ActiveUser.DL.ExtQCI.Index0","L.Traffic.ActiveUser.DL.QCI.3","L.Traffic.ActiveUser.DL.QCI.6","L.Traffic.ActiveUser.DL.QCI.7","L.Traffic.ActiveUser.DL.QCI.8","L.Traffic.ActiveUser.DL.QCI.9","L.Traffic.ActiveUser.UL.ExtQCI.Index0","L.Traffic.ActiveUser.UL.QCI.3","L.Traffic.ActiveUser.UL.QCI.6","L.Traffic.ActiveUser.UL.QCI.7","L.Traffic.ActiveUser.UL.QCI.8","L.Traffic.ActiveUser.UL.QCI.9"
2022-11-08 01:00,60,"E_CBN173_Leuwinutugsentul-DMT/Cell:eNodeB Function Name=E_CBN173M41_Leuwinutugsentul-DMT, Local Cell ID=23, Cell Name=E_CBN173MR1_Leuwinutugsentul-DMT_MR02, eNodeB ID=434173, Cell FDD TDD indication=CELL_FDD",Unreliable,50,0,0.37,0.017,2.562,0.318,50,0,0.069,0.016,0.477,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,26,38,115,0,0,0,0,0,0,0,0,0,0,0,31,48,134,0,0,0,26,38,115,0,0,0,29968112,3684632,714530136,18577000,0,374871568,5034168,4892024368,223660080,0,16,27254352,3584808,153183576,14312768,0,1,22778,1096,127577,64599,0,14361,53,96973,33734,0,1,20961,1976,61738,15749,0,0,0.032,0.001,0.104,0.041,0,0,0.019,0.003,0.071,0.017
2022-11-08 01:00,60,"E_CBN173_Leuwinutugsentul-DMT/Cell:eNodeB Function Name=E_CBN173M41_Leuwinutugsentul-DMT, Local Cell ID=65, Cell Name=C_CBN173TF1_Leuwinutugsentul-DMT_TF06, eNodeB ID=434173, Cell FDD TDD indication=CELL_TDD",Unreliable,100,0,0.627,2.245,0.902,2.633,100,0,0.88,8.966,0.333,4.228,0,0,0,0,0,0,0,0,0,0,0,0,0,62,52,62,5,0,0,0,0,0,0,0,0,0,0,66,48,61,3,0,0,62,52,62,5,0,0,60832904,424865832,32560984,172412088,0,420281192,1362658328,356483824,1344122576,0,0,40074240,447176664,19325096,192450640,0,0,21020,78343,21527,76703,0,13484,35856,18333,51295,0,0,16078,60080,11447,42423,0,0,0.024,0.094,0.022,0.066,0,0,0.035,0.147,0.021,0.095
2022-11-08 01:00,60,"E_CBN173_Leuwinutugsentul-DMT/Cell:eNodeB Function Name=E_CBN173M41_Leuwinutugsentul-DMT, Local Cell ID=55, Cell Name=C_CBN173TF1_Leuwinutugsentul-DMT_TF05, eNodeB ID=434173, Cell FDD TDD indication=CELL_TDD",Unreliable,100,0,2.772,0.41,1.246,0.003,100,0,2.644,0.322,1.605,0.016,0,0,0,0,0,0,0,0,0,0,0,0,0,100,64,72,82,0,0,0,0,0,0,0,0,0,0,84,67,63,81,0,0,100,64,72,82,0,0,173415552,19172352,68282136,505240,0,1359484888,196671032,559934616,668680,0,0,141345968,9643448,57146584,440248,0,0,74511,11197,36340,381,0,57961,9597,25321,18,0,0,36463,4539,31208,651,0,0,0.081,0.008,0.044,0.001,0,0,0.079,0.013,0.158,0.001
2022-11-08 01:00,60,"E_CBN173_Leuwinutugsentul-DMT/Cell:eNodeB Function Name=E_CBN173M41_Leuwinutugsentul-DMT, Local Cell ID=45, Cell Name=C_CBN173TF1_Leuwinutugsentul-DMT_TF04, eNodeB ID=434173, Cell FDD TDD indication=CELL_TDD",Unreliable,100,0,4.03,0.262,0.282,0.394,100,0,1.218,0.27,0.085,0.426,0,0,0,0,0,0,0,0,0,0,0,0,0,84,23,32,8,0,0,0,0,0,0,0,0,0,0,83,19,32,11,0,0,84,23,32,8,0,0,39279568,6508448,1750448,13969592,0,388540632,38729288,38955176,115442256,16,0,29300456,5301848,2249624,23908808,1,0,97367,8308,9274,12958,0,93306,6519,7914,8392,1,0,38158,10008,1621,7889,0,0,0.055,0.008,0.006,0.012,0,0,0.162,0.045,0.004,0.014
2022-11-08 01:00,60,"E_CBN173_Leuwinutugsentul-DMT/Cell:eNodeB Function Name=E_CBN173M41_Leuwinutugsentul-DMT, Local Cell ID=64, Cell Name=C_CBN173TE1_Leuwinutugsentul-DMT_TE06, eNodeB ID=434173, Cell FDD TDD indication=CELL_TDD",Unreliable,100,0,0.69,0.798,5.382,0.002,100,0,2.869,1.703,3.033,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,726,408,966,10,0,0,0,0,0,0,0,0,0,0,619,389,830,9,0,0,726,404,964,10,0,0,55636768,44810912,193783272,169088,0,230740480,355143704,2043531824,395944,0,0,111914384,64372032,135701392,245472,0,0,34267,28769,170077,134,0,13235,18329,121751,14,0,0,42273,25599,88354,184,0,0,0.073,0.032,0.176,0,0,0,0.11,0.067,0.196,0
2022-11-08 01:00,60,"E_CBN173_Leuwinutugsentul-DMT/Cell:eNodeB Function Name=E_CBN173M41_Leuwinutugsentul-DMT, Local Cell ID=54, Cell Name=C_CBN173TE1_Leuwinutugsentul-DMT_TE05, eNodeB ID=434173, Cell FDD TDD indication=CELL_TDD",Unreliable,100,0,3.314,1.031,2.359,0.003,100,0,2.822,1.181,1.99,0.015,0,0,0,0,0,0,0,0,0,0,0,0,0,1181,550,1344,56,0,0,0,0,0,0,0,0,0,0,1008,477,1156,55,0,0,1180,550,1344,56,0,0,297752136,76024952,143350616,537352,0,1955465712,470149408,1180265696,918424,0,0,136235928,41750608,111509768,1753376,0,0,108641,31814,79389,388,0,77436,22517,51961,79,0,0,68848,23680,58320,1230,0,0,0.146,0.035,0.138,0.001,0,0,0.144,0.065,0.112,0.002
2022-11-08 01:00,60,"E_CBN173_Leuwinutugsentul-DMT/Cell:eNodeB Function Name=E_CBN173M41_Leuwinutugsentul-DMT, Local Cell ID=44, Cell Name=C_CBN173TE1_Leuwinutugsentul-DMT_TE04, eNodeB ID=434173, Cell FDD TDD indication=CELL_TDD",Unreliable,100,0,0.944,0.086,2.507,0.015,100,0,1.025,0.455,1.999,0.199,0,0,0,0,0,0,0,0,0,0,0,0,1,505,136,440,8,0,0,0,0,0,0,0,0,0,0,385,109,385,4,0,1,496,130,440,8,0,0,49961360,6428888,91174600,2573504,0,342472600,18046880,596214936,3952888,0,0,45777992,11278416,60169416,4615544,0,0,31670,3654,64601,1430,0,18565,986,52510,157,0,0,22320,9757,34847,2065,0,0,0.049,0.008,0.058,0.005,0,0,0.076,0.102,0.079,0.006
2022-11-08 01:00,60,"E_CBN173_Leuwinutugsentul-DMT/Cell:eNodeB Function Name=E_CBN173M41_Leuwinutugsentul-DMT, Local Cell ID=35, Cell Name=C_CBN173TF1_Leuwinutugsentul-DMT_TF03, eNodeB ID=434173, Cell FDD TDD indication=CELL_TDD",Unreliable,100,0,0.16,0.335,1.42,1.14,100,0,0.937,0.245,0.42,0.424,0,0,0,0,0,0,0,0,0,0,0,0,0,88,31,60,20,0,0,0,0,0,0,0,0,0,0,99,29,69,19,0,0,88,31,60,20,0,0,8099120,60165680,16420824,105522968,0,59752296,113791704,366155616,699931352,0,0,36318912,8469992,12945160,25267680,0,0,8070,11915,33814,198796,0,3946,5356,32016,102698,0,0,7552,15317,8631,19121,0,0,0.013,0.016,0.024,0.116,0,0,0.022,0.011,0.016,0.027
2022-11-08 01:00,60,"E_CBN173_Leuwinutugsentul-DMT/Cell:eNodeB Function Name=E_CBN173M41_Leuwinutugsentul-DMT, Local Cell ID=25, Cell Name=C_CBN173TF1_Leuwinutugsentul-DMT_TF02, eNodeB ID=434173, Cell FDD TDD indication=CELL_TDD",Unreliable,100,0,1.511,0.446,3.365,0.523,100,0,0.93,0.262,2.176,0.299,0,0,0,0,0,0,0,0,0,0,0,0,0,68,51,52,32,0,0,0,0,0,0,0,0,0,0,82,56,47,34,0,0,68,51,52,32,0,0,78026760,128859920,222684320,62525584,0,616307896,313607472,2114318288,378630632,0,0,35196120,9245008,121066704,20924624,0,0,41503,12649,108024,15008,0,35183,7387,71888,9822,0,0,23973,5033,91425,8405,0,0,0.035,0.014,0.166,0.016,0,0,0.053,0.012,0.117,0.016
2022-11-08 01:00,60,"E_CBN173_Leuwinutugsentul-DMT/Cell:eNodeB Function Name=E_CBN173M41_Leuwinutugsentul-DMT, Local Cell ID=15, Cell Name=C_CBN173TF1_Leuwinutugsentul-DMT_TF01, eNodeB ID=434173, Cell FDD TDD indication=CELL_TDD",Unreliable,100,0,0.228,0.264,0.131,0.001,100,0,0.076,0.842,0.164,0.006,0,0,0,0,0,0,0,0,0,0,0,0,0,7,29,26,4,0,0,0,0,0,0,0,0,0,0,12,31,27,3,0,0,7,29,26,4,0,0,511056,25327008,4554624,165768,0,42653920,106518824,29253584,270336,0,0,1267096,17136264,3139392,140632,0,0,5402,8316,3560,90,0,5178,3991,2586,5,0,0,962,7080,3194,109,0,0,0.003,0.011,0.005,0,0,0,0.017,0.022,0.006,0
2022-11-08 01:00,60,"E_CBN173_Leuwinutugsentul-DMT/Cell:eNodeB Function Name=E_CBN173M41_Leuwinutugsentul-DMT, Local Cell ID=34, Cell Name=C_CBN173TE1_Leuwinutugsentul-DMT_TE03, eNodeB ID=434173, Cell FDD TDD indication=CELL_TDD",Unreliable,100,0,2.361,1.332,3.275,0.201,100,0,3.763,2.054,2.731,0.115,0,0,0,0,0,0,0,0,0,0,0,0,11,833,487,1091,4,0,0,0,0,0,0,0,0,0,13,698,447,930,4,0,11,832,484,1087,4,0,390504,91213112,199465824,198840008,3406672,1387656,676568608,541990024,1381053664,65365488,0,32,158866552,78243064,151318280,6406920,0,329,88551,37817,152531,5780,119,47477,21547,68364,4908,0,3,94804,33126,110720,1962,0,0,0.121,0.05,0.221,0.004,0,0,0.162,0.083,0.222,0.004
2022-11-08 01:00,60,"E_CBN173_Leuwinutugsentul-DMT/Cell:eNodeB Function Name=E_CBN173M41_Leuwinutugsentul-DMT, Local Cell ID=24, Cell Name=C_CBN173TE1_Leuwinutugsentul-DMT_TE02, eNodeB ID=434173, Cell FDD TDD indication=CELL_TDD",Unreliable,100,0,5.231,0.793,3.553,1.145,100,0,4.273,1.778,3.624,0.231,0,0,0,0,0,0,0,0,0,0,0,0,0,1728,689,1950,142,0,0,0,0,0,0,0,0,0,0,1505,625,1721,134,0,0,1726,689,1949,142,0,0,589668512,252394496,542507488,79918600,0,3913344280,507692064,2698787904,778890600,0,0,218583352,90192320,229903296,37720176,0,0,172429,38062,135420,77957,0,125599,11107,79965,47031,0,0,114098,54856,106376,13823,0,0,0.209,0.056,0.214,0.053,0,0,0.261,0.126,0.211,0.029
2022-11-08 01:00,60,"E_CBN173_Leuwinutugsentul-DMT/Cell:eNodeB Function Name=E_CBN173M41_Leuwinutugsentul-DMT, Local Cell ID=14, Cell Name=C_CBN173TE1_Leuwinutugsentul-DMT_TE01, eNodeB ID=434173, Cell FDD TDD indication=CELL_TDD",Unreliable,100,0,2.984,0.197,1.86,0.096,100,0,2.796,0.516,1.84,0.266,0,0,0,0,0,0,0,0,0,0,0,0,0,1016,436,885,164,0,0,0,0,0,0,0,0,0,0,817,378,749,152,0,0,1013,436,885,164,0,0,117074656,13562824,67391800,26588008,0,1098975088,33012792,631616960,68068824,0,0,96087480,13857920,54812256,10458560,0,0,81105,8704,52799,4793,0,58938,3684,39831,1306,0,0,45909,9179,32210,5327,0,0,0.095,0.013,0.057,0.013,0,0,0.131,0.024,0.09,0.01
2022-11-08 01:00,60,"E_CBN526_Sukawangisukamakmur-TBG/Cell:eNodeB Function Name=E_CBN526M41_Sukawangisukamakmur-TBG, Local Cell ID=32, Cell Name=E_CBN526MT1_Sukawangisukamakmur-TBG_MT03, eNodeB ID=434526, Cell FDD TDD indication=CELL_FDD",Reliable,50,0,8.471,1.946,20.951,0,50,0,1.272,0.529,3.822,0,0,0,0,3,7,0,0,0,0,0,0,0,1,875,1018,4813,0,0,0,0,0,0,0,0,0,0,1,880,982,4715,0,0,1,875,1014,4794,0,0,0,43286984,21669664,131230168,0,0,5039243288,648609808,9672308208,0,0,224,372051120,130903832,873560152,0,0,14,4263870,779311,9759401,0,1,4011416,712140,9193252,0,0,16,458079,187795,1578127,0,0,0,1.285,0.267,3.071,0,0,0,0.803,0.361,4.341,0
2022-11-08 01:00,60,"E_CBN526_Sukawangisukamakmur-TBG/Cell:eNodeB Function Name=E_CBN526M41_Sukawangisukamakmur-TBG, Local Cell ID=22, Cell Name=E_CBN526MT1_Sukawangisukamakmur-TBG_MT02, eNodeB ID=434526, Cell FDD TDD indication=CELL_FDD",Reliable,50,0,0.028,1.157,2.398,0,50,0,0.027,0.167,0.764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,126,1007,0,0,0,0,0,0,0,0,0,0,0,33,122,991,0,0,0,32,125,1006,0,0,0,3699312,14451968,87114992,0,0,6207472,1031921576,2481445920,0,0,0,6468376,39250272,128353248,0,0,0,7546,105672,242390,0,0,2055,101105,196325,0,0,0,12823,34572,231548,0,0,0,0.005,0.033,0.106,0,0,0,0.012,0.016,0.138,0
2022-11-08 01:00,60,"E_CBN526_Sukawangisukamakmur-TBG/Cell:eNodeB Function Name=E_CBN526M41_Sukawangisukamakmur-TBG, Local Cell ID=12, Cell Name=E_CBN526MT1_Sukawangisukamakmur-TBG_MT01, eNodeB ID=434526, Cell FDD TDD indication=CELL_FDD",Reliable,50,0,1.278,0.671,5.567,0.072,50,0,0.229,1.589,4.343,0.012,0,0,0,0,0,0,0,0,0,0,0,0,0,254,504,1836,29,0,0,0,0,0,0,0,0,0,0,264,493,1841,26,0,0,253,501,1832,26,0,0,28669912,36230984,266376792,144272,0,2190163912,465126552,5501187872,16723184,0,0,67582080,584704000,1327763744,2193840,0,0,145818,103071,758445,7394,0,121286,82846,616318,7266,0,0,94878,250066,1019765,5033,0,0,0.057,0.056,0.409,0.002,0,0,0.058,0.202,0.749,0.005
2022-11-08 01:00,60,"E_CBN526_Sukawangisukamakmur-TBG/Cell:eNodeB Function Name=E_CBN526M41_Sukawangisukamakmur-TBG, Local Cell ID=21, Cell Name=E_CBN526ML1_Sukawangisukamakmur-TBG_ML02, eNodeB ID=434526, Cell FDD TDD indication=CELL_FDD",Reliable,100,0,0.486,0.002,1.284,0,100,0,0.201,0.004,0.789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,137,633,1,0,0,0,0,0,0,0,0,0,0,339,133,637,0,0,0,300,137,633,1,0,0,334684160,1824480,635418544,1536,0,1203700400,1987000,2699197224,1536,0,0,97999056,1633952,216551576,0,0,0,31402,538,177371,2,0,13230,17,37112,0,0,0,36505,879,173778,0,0,0,0.029,0.001,0.114,0,0,0,0.026,0.001,0.114,0
2022-11-08 01:00,60,"E_CBN526_Sukawangisukamakmur-TBG/Cell:eNodeB Function Name=E_CBN526M41_Sukawangisukamakmur-TBG, Local Cell ID=11, Cell Name=E_CBN526ML1_Sukawangisukamakmur-TBG_ML01, eNodeB ID=434526, Cell FDD TDD indication=CELL_FDD",Reliable,100,0,0.499,0.803,5.668,0.03,100,0,0.544,0.377,1.605,0.051,0,0,0,0,0,0,0,0,0,0,0,0,0,882,458,2561,260,0,0,0,0,0,0,0,0,0,0,872,448,2566,256,0,0,882,458,2561,260,0,0,284852440,237940104,1684663456,24615192,0,1095196424,957987992,9731893416,44912272,0,0,115721104,61860952,476182632,15679160,0,0,49407,86951,517309,5607,0,14063,33983,192695,523,0,0,92489,163312,416805,9620,0,0,0.05,0.054,0.316,0.003,0,0,0.073,0.11,0.254,0.009
2022-11-08 01:00,60,"E_CBN526_Sukawangisukamakmur-TBG/Cell:eNodeB Function Name=E_CBN526M41_Sukawangisukamakmur-TBG, Local Cell ID=31, Cell Name=E_CBN526ML1_Sukawangisukamakmur-TBG_ML03, eNodeB ID=434526, Cell FDD TDD indication=CELL_FDD",Reliable,100,0,0.069,0.024,0.911,0,100,0,0.082,0.025,0.808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205,216,642,0,0,0,0,0,0,0,0,0,0,0,205,220,646,0,0,0,202,216,642,0,0,0,47663544,10842712,734585488,0,0,85829400,15599576,1697137992,0,0,0,29769648,8917224,337088520,0,0,0,9816,3734,74161,0,0,2529,449,19281,0,0,0,11761,6934,245451,0,0,0,0.039,0.005,0.087,0,0,0,0.016,0.006,0.212,0
2022-11-08 01:00,60,"E_CBN526_Sukawangisukamakmur-TBG/Cell:eNodeB Function Name=E_CBN526M41_Sukawangisukamakmur-TBG, Local Cell ID=23, Cell Name=E_CBN526MR1_Sukawangisukamakmur-TBG_MR02, eNodeB ID=434526, Cell FDD TDD indication=CELL_FDD",Reliable,50,0,0.076,0.039,2.711,0,50,0,0.104,0.024,0.734,0,0,0,0,0,0,0,0,0,0,0,0,0,45,381,143,819,2,0,0,0,0,0,0,0,0,0,44,335,120,799,2,0,45,381,143,819,2,0,56408,31336920,10817088,768184104,25624,56408,37010000,76006440,5477695968,167048,0,0,23320080,6542864,233339600,58848,0,15,21382,4937,270428,27,0,572,2682,203794,15,0,0,62384,7054,208320,43,0,0,0.022,0.002,0.146,0,0,0,0.037,0.004,0.126,0
2022-11-08 01:00,60,"E_CBN526_Sukawangisukamakmur-TBG/Cell:eNodeB Function Name=E_CBN526M41_Sukawangisukamakmur-TBG, Local Cell ID=13, Cell Name=E_CBN526MR1_Sukawangisukamakmur-TBG_MR01, eNodeB ID=434526, Cell FDD TDD indication=CELL_FDD",Reliable,50,0,0.459,0.608,2.531,0.342,50,0,0.369,0.252,1.016,0.102,0,0,0,0,0,0,0,0,0,0,0,0,0,479,459,1931,301,0,0,0,0,0,0,0,0,0,0,481,381,1918,301,0,0,479,459,1928,301,0,0,60552440,25082232,140565728,21310392,0,890402456,586610544,3099170568,537399320,0,0,163387368,52222168,232231976,36062000,0,0,70389,64171,323810,131849,0,46343,53702,247169,76400,0,0,89100,85394,527299,26128,0,0,0.06,0.026,0.176,0.048,0,0,0.062,0.067,0.326,0.014
2022-11-08 01:00,60,"E_CBN526_Sukawangisukamakmur-TBG/Cell:eNodeB Function Name=E_CBN526M41_Sukawangisukamakmur-TBG, Local Cell ID=33, Cell Name=E_CBN526MR1_Sukawangisukamakmur-TBG_MR03, eNodeB ID=434526, Cell FDD TDD indication=CELL_FDD",Reliable,50,0,0.192,0.033,6.792,0,50,0,0.063,0.015,2.989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,134,1159,0,0,0,0,0,0,0,0,0,0,0,164,140,1168,0,0,0,165,134,1159,0,0,0,11256352,25345040,535094584,0,0,348880480,69432144,11210629704,0,0,0,31476992,2315352,1453873792,0,0,0,24307,27454,833154,0,0,18353,2770,704508,0,0,0,23857,5572,803809,0,0,0,0.04,0.013,0.404,0,0,0,0.033,0.002,0.498,0
2022-11-08 01:00,60,"E_CBN492_Cibening-TBG/Cell:eNodeB Function Name=E_CBN492M41_Cibening-TBG, Local Cell ID=32, Cell Name=E_CBN492MT1_Cibening-TBG_MT03, eNodeB ID=434492, Cell FDD TDD indication=CELL_FDD",Reliable,50,0,1.05,0.044,3.426,0,50,0,0.272,0.008,0.575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,30,192,0,0,0,0,0,0,0,0,0,0,0,48,29,208,3,0,0,45,30,192,0,0,0,34700072,892384,79161624,13168,0,768680976,15276080,1646296000,23128,0,0,140536728,1323344,114332120,17072,0,0,43386,4883,323518,21,0,32610,4510,253606,5,0,0,55053,3830,266303,30,0,0,0.022,0.002,0.12,0,0,0,0.046,0.004,0.166,0
2022-11-08 01:00,60,"E_CBN492_Cibening-TBG/Cell:eNodeB Function Name=E_CBN492M41_Cibening-TBG, Local Cell ID=22, Cell Name=E_CBN492MT1_Cibening-TBG_MT02, eNodeB ID=434492, Cell FDD TDD indication=CELL_FDD",Reliable,50,0,2.772,3.66,5.283,0.312,50,0,0.442,0.127,1.888,0.037,0,0,0,0,0,0,0,0,0,0,0,0,2,164,220,624,14,0,0,0,0,0,0,0,0,0,2,206,195,630,15,0,2,162,219,622,14,0,1600,88604672,3242056,98000408,13850680,5080,2046817360,358291632,2974609824,815665304,0,0,126367256,36138752,418880440,34625576,0,7,459290,524403,991985,41992,4,374349,521339,883455,34672,0,0,210413,90120,915568,21695,0,0,0.188,0.15,0.39,0.015,0,0,0.14,0.146,0.685,0.011
2022-11-08 01:00,60,"E_CBN492_Cibening-TBG/Cell:eNodeB Function Name=E_CBN492M41_Cibening-TBG, Local Cell ID=12, Cell Name=E_CBN492MT1_Cibening-TBG_MT01, eNodeB ID=434492, Cell FDD TDD indication=CELL_FDD",Reliable,50,0,1.194,0.208,2.973,0.071,50,0,0.439,0.139,1.565,0.128,0,0,0,0,0,0,0,0,0,0,0,0,0,176,93,165,0,0,0,0,0,0,0,0,0,0,0,193,93,173,0,0,0,176,93,164,0,0,0,220572288,67627376,115895608,17294760,0,1609400680,141302464,3422515496,55265448,0,0,153350936,70946704,752860080,43671616,0,0,307265,109645,353241,36268,0,128343,23263,289760,25440,0,0,241293,94998,267452,55841,0,0,0.174,0.058,0.177,0.024,0,0,0.12,0.049,0.182,0.051
2022-11-08 01:00,60,"E_CBN492_Cibening-TBG/Cell:eNodeB Function Name=E_CBN492M41_Cibening-TBG, Local Cell ID=11, Cell Name=E_CBN492ML1_Cibening-TBG_ML01, eNodeB ID=434492, Cell FDD TDD indication=CELL_FDD",Reliable,96,0,4.814,0.104,4.315,2.209,95,0,1.023,0.014,1.01,0.611,0,0,0,0,0,0,0,0,0,0,0,0,0,452,88,1283,151,0,0,0,0,0,0,0,0,0,0,423,85,1275,153,0,0,452,88,1281,150,0,0,2418734440,3065024,594959168,915954464,0,8056368720,28850464,4442176312,3706389472,0,0,274065664,3258600,248246624,195106320,0,0,324454,6205,278051,1260437,0,154781,5639,208167,488477,0,0,184886,3407,174925,199427,0,0,0.3,0.002,0.179,0.418,0,0,0.113,0.002,0.115,0.161
2022-11-08 01:00,60,"E_CBN492_Cibening-TBG/Cell:eNodeB Function Name=E_CBN492M41_Cibening-TBG, Local Cell ID=31, Cell Name=E_CBN492ML1_Cibening-TBG_ML03, eNodeB ID=434492, Cell FDD TDD indication=CELL_FDD",Reliable,96,0,5.484,0.132,4.293,0.004,95,0,1.678,0.036,2.545,0.006,0,0,0,0,0,0,0,0,0,0,0,0,0,612,273,1266,6,0,0,0,0,0,0,0,0,0,0,604,255,1191,4,0,0,610,271,1265,6,0,0,2154755608,5239472,2360885440,758424,0,11548055480,18111968,5767086296,1043840,0,0,434948144,7120864,1994493984,5781664,0,0,334544,10690,483757,801,0,192484,8728,150420,84,0,0,275076,11003,497675,5112,0,0,0.205,0.004,0.274,0,0,0,0.231,0.015,0.355,0.003
2022-11-08 01:00,60,"E_CBN492_Cibening-TBG/Cell:eNodeB Function Name=E_CBN492M41_Cibening-TBG, Local Cell ID=21, Cell Name=E_CBN492ML1_Cibening-TBG_ML02, eNodeB ID=434492, Cell FDD TDD indication=CELL_FDD",Reliable,96,0,1.871,0.448,5.471,1.045,95,0,3.508,0.096,1.081,0.061,0,0,0,0,0,0,0,0,0,0,0,0,0,458,275,993,18,0,0,0,0,0,0,0,0,0,0,457,277,1000,17,0,0,458,275,992,18,0,0,349868248,14938712,728208072,548310432,0,2049926192,159069960,6193414088,2623520320,0,0,893506000,15633104,329123312,49417080,0,0,256596,25781,322534,45171,0,71800,20661,224639,27599,0,0,481953,32393,272398,29957,0,0,0.153,0.012,0.165,0.018,0,0,0.261,0.027,0.174,0.018
