Result Time,Granularity Period,Object Name,Reliability,"L.HHO.IntereNB.InterFreq.ExecAttOut","L.HHO.IntereNB.InterFreq.ExecSuccOut","L.HHO.IntereNB.InterFreq.Succ.ReEst2Src","L.HHO.IntraeNB.InterFreq.ExecAttOut","L.HHO.IntraeNB.InterFreq.ExecSuccOut","L.HHO.IntraeNB.InterFreq.Succ.ReEst2Src","L.IRATHO.E2W.ExecAttOut","L.IRATHO.E2W.ExecSuccOut","L.RRCRedirection.E2G","L.RRCRedirection.E2G.PrepAtt","L.RRCRedirection.E2W","L.RRCRedirection.E2W.PrepAtt"
,Minutes,,,None,None,None,None,None,None,None,None,None,None,None,None
2022-11-08 01:00,60,"E_JKB559_Lianabakery/Cell:eNodeB Function Name=E_JKB559M41_Lianabakery, Local Cell ID=15, Cell Name=E_JKB559MF1_Lianabakery_MF01, eNodeB ID=131559, Cell FDD TDD indication=CELL_TDD",Reliable,7,7,0,41,41,0,0,0,0,,1,
2022-11-08 01:00,60,"E_JKB559_Lianabakery/Cell:eNodeB Function Name=E_JKB559M41_Lianabakery, Local Cell ID=14, Cell Name=E_JKB559ME1_Lianabakery_ME01, eNodeB ID=131559, Cell FDD TDD indication=CELL_TDD",Reliable,10,10,0,26,26,0,0,0,0,,1,
2022-11-08 01:00,60,"E_JKB559_Lianabakery/Cell:eNodeB Function Name=E_JKB559M41_Lianabakery, Local Cell ID=12, Cell Name=N_JKB559MT1_Lianabakery_MT01, eNodeB ID=131559, Cell FDD TDD indication=CELL_FDD",Reliable,52,52,0,138,138,0,0,0,0,,2,
2022-11-08 01:00,60,"E_JKB559_Lianabakery/Cell:eNodeB Function Name=E_JKB559M41_Lianabakery, Local Cell ID=11, Cell Name=E_JKB559ML1_Lianabakery_ML01, eNodeB ID=131559, Cell FDD TDD indication=CELL_FDD",Reliable,52,52,0,154,154,0,0,0,0,,2,
2022-11-08 01:00,60,"E_JKS486_Setiabudirpj/Cell:eNodeB Function Name=E_JKS486M41_Setiabudirpj, Local Cell ID=51, Cell Name=E_EPE033OL1_SetiabudirpjsmacroBTSH_OL02, eNodeB ID=133486, Cell FDD TDD indication=CELL_FDD",Reliable,0,0,0,0,0,0,0,0,0,,1,
2022-11-08 01:00,60,"E_JKS486_Setiabudirpj/Cell:eNodeB Function Name=E_JKS486M41_Setiabudirpj, Local Cell ID=41, Cell Name=E_EPE033OL1_SetiabudirpjsmacroBTSH_OL01, eNodeB ID=133486, Cell FDD TDD indication=CELL_FDD",Reliable,7,7,0,7,7,0,0,0,0,,23,
2022-11-08 01:00,60,"E_JKS486_Setiabudirpj/Cell:eNodeB Function Name=E_JKS486M41_Setiabudirpj, Local Cell ID=35, Cell Name=E_JKS486MF1_Setiabudirpj_MF03, eNodeB ID=133486, Cell FDD TDD indication=CELL_TDD",Reliable,1,1,0,4,4,0,0,0,0,,0,
2022-11-08 01:00,60,"E_JKS486_Setiabudirpj/Cell:eNodeB Function Name=E_JKS486M41_Setiabudirpj, Local Cell ID=34, Cell Name=E_JKS486ME1_Setiabudirpj_ME03, eNodeB ID=133486, Cell FDD TDD indication=CELL_TDD",Reliable,0,0,0,1,1,0,0,0,0,,2,
2022-11-08 01:00,60,"E_JKS486_Setiabudirpj/Cell:eNodeB Function Name=E_JKS486M41_Setiabudirpj, Local Cell ID=32, Cell Name=E_JKS486MT1_Setiabudirpj_MT03, eNodeB ID=133486, Cell FDD TDD indication=CELL_FDD",Reliable,8,8,0,77,77,0,0,0,0,,3,
2022-11-08 01:00,60,"E_JKS486_Setiabudirpj/Cell:eNodeB Function Name=E_JKS486M41_Setiabudirpj, Local Cell ID=31, Cell Name=E_JKS486ML1_Setiabudirpj_ML03, eNodeB ID=133486, Cell FDD TDD indication=CELL_FDD",Reliable,0,0,0,3,3,0,0,0,0,,0,
2022-11-08 01:00,60,"E_JKS486_Setiabudirpj/Cell:eNodeB Function Name=E_JKS486M41_Setiabudirpj, Local Cell ID=25, Cell Name=C_JKS486TF1_Setiabudirpj_TF02, eNodeB ID=133486, Cell FDD TDD indication=CELL_TDD",Reliable,5,5,0,54,54,0,0,0,0,,12,
2022-11-08 01:00,60,"E_JKS486_Setiabudirpj/Cell:eNodeB Function Name=E_JKS486M41_Setiabudirpj, Local Cell ID=24, Cell Name=C_JKS486TE1_Setiabudirpj_TE02, eNodeB ID=133486, Cell FDD TDD indication=CELL_TDD",Reliable,12,12,0,74,74,0,0,0,1,,2,
2022-11-08 01:00,60,"E_JKS486_Setiabudirpj/Cell:eNodeB Function Name=E_JKS486M41_Setiabudirpj, Local Cell ID=22, Cell Name=E_JKS486MT1_Setiabudirpj_MT02, eNodeB ID=133486, Cell FDD TDD indication=CELL_FDD",Reliable,226,226,1,801,801,2,0,0,0,,216,
2022-11-08 01:00,60,"E_JKS486_Setiabudirpj/Cell:eNodeB Function Name=E_JKS486M41_Setiabudirpj, Local Cell ID=21, Cell Name=E_JKS486ML1_Setiabudirpj_ML02, eNodeB ID=133486, Cell FDD TDD indication=CELL_FDD",Reliable,7,7,0,718,718,1,0,0,0,,3,
2022-11-08 01:00,60,"E_JKS486_Setiabudirpj/Cell:eNodeB Function Name=E_JKS486M41_Setiabudirpj, Local Cell ID=15, Cell Name=E_JKS486MF1_Setiabudirpj_MF01, eNodeB ID=133486, Cell FDD TDD indication=CELL_TDD",Reliable,2,2,0,28,28,0,0,0,0,,4,
2022-11-08 01:00,60,"E_JKS486_Setiabudirpj/Cell:eNodeB Function Name=E_JKS486M41_Setiabudirpj, Local Cell ID=14, Cell Name=E_JKS486ME1_Setiabudirpj_ME01, eNodeB ID=133486, Cell FDD TDD indication=CELL_TDD",Reliable,2,2,0,26,26,0,0,0,0,,2,
2022-11-08 01:00,60,"E_JKS486_Setiabudirpj/Cell:eNodeB Function Name=E_JKS486M41_Setiabudirpj, Local Cell ID=12, Cell Name=E_JKS486MT1_Setiabudirpj_MT01, eNodeB ID=133486, Cell FDD TDD indication=CELL_FDD",Reliable,66,66,0,179,179,15,0,0,0,,63,
2022-11-08 01:00,60,"E_JKS486_Setiabudirpj/Cell:eNodeB Function Name=E_JKS486M41_Setiabudirpj, Local Cell ID=11, Cell Name=E_JKS486ML1_Setiabudirpj_ML01, eNodeB ID=133486, Cell FDD TDD indication=CELL_FDD",Reliable,106,106,0,323,323,2,0,0,0,,14,
2022-11-08 01:00,60,"E_JKS486_Setiabudirpj/Cell:eNodeB Function Name=E_JKS486M41_Setiabudirpj, Local Cell ID=33, Cell Name=E_JKS486MR1_Setiabudirpj_MR03, eNodeB ID=133486, Cell FDD TDD indication=CELL_FDD",Reliable,0,0,0,25,25,0,0,0,0,,0,
2022-11-08 01:00,60,"E_JKS486_Setiabudirpj/Cell:eNodeB Function Name=E_JKS486M41_Setiabudirpj, Local Cell ID=23, Cell Name=E_JKS486MR1_Setiabudirpj_MR02, eNodeB ID=133486, Cell FDD TDD indication=CELL_FDD",Reliable,7,7,0,538,538,0,0,0,1,,1,
2022-11-08 01:00,60,"E_JKS486_Setiabudirpj/Cell:eNodeB Function Name=E_JKS486M41_Setiabudirpj, Local Cell ID=13, Cell Name=E_JKS486MR1_Setiabudirpj_MR01, eNodeB ID=133486, Cell FDD TDD indication=CELL_FDD",Reliable,9,9,0,514,514,0,0,0,0,,6,
2022-11-08 01:00,60,"E_JKS486_Setiabudirpj/Cell:eNodeB Function Name=E_JKS486M41_Setiabudirpj, Local Cell ID=55, Cell Name=C_JKS486TF1_Setiabudirpj_TF05, eNodeB ID=133486, Cell FDD TDD indication=CELL_TDD",Reliable,1,1,0,21,21,0,0,0,0,,1,
2022-11-08 01:00,60,"E_JKS486_Setiabudirpj/Cell:eNodeB Function Name=E_JKS486M41_Setiabudirpj, Local Cell ID=54, Cell Name=C_JKS486TE1_Setiabudirpj_TE05, eNodeB ID=133486, Cell FDD TDD indication=CELL_TDD",Reliable,0,0,0,28,28,0,0,0,2,,15,
2022-11-08 01:00,60,"E_JSX930_Telkomlandmarktwrlampsite9INDOOR/Cell:eNodeB Function Name=E_JSX930M48_Telkomlandmarktwrlampsite9INDOOR, Local Cell ID=41, Cell Name=E_JSX930IL8_Telkomlandmarktwrlampsite9_IL04, eNodeB ID=634930, Cell FDD TDD indication=CELL_FDD",Reliable,0,0,0,0,0,0,0,0,0,,0,
2022-11-08 01:00,60,"E_JSX930_Telkomlandmarktwrlampsite9INDOOR/Cell:eNodeB Function Name=E_JSX930M48_Telkomlandmarktwrlampsite9INDOOR, Local Cell ID=31, Cell Name=E_JSX930IL8_Telkomlandmarktwrlampsite9_IL03, eNodeB ID=634930, Cell FDD TDD indication=CELL_FDD",Reliable,0,0,0,1,1,0,0,0,0,,0,
2022-11-08 01:00,60,"E_JSX930_Telkomlandmarktwrlampsite9INDOOR/Cell:eNodeB Function Name=E_JSX930M48_Telkomlandmarktwrlampsite9INDOOR, Local Cell ID=21, Cell Name=E_JSX930IL8_Telkomlandmarktwrlampsite9_IL02, eNodeB ID=634930, Cell FDD TDD indication=CELL_FDD",Reliable,0,0,0,6,6,0,0,0,0,,0,
2022-11-08 01:00,60,"E_JSX930_Telkomlandmarktwrlampsite9INDOOR/Cell:eNodeB Function Name=E_JSX930M48_Telkomlandmarktwrlampsite9INDOOR, Local Cell ID=11, Cell Name=E_JSX930IL8_Telkomlandmarktwrlampsite9_IL01, eNodeB ID=634930, Cell FDD TDD indication=CELL_FDD",Reliable,0,0,0,0,0,0,0,0,0,,0,
2022-11-08 01:00,60,"E_JSX930_Telkomlandmarktwrlampsite9INDOOR/Cell:eNodeB Function Name=E_JSX930M48_Telkomlandmarktwrlampsite9INDOOR, Local Cell ID=33, Cell Name=E_JSX930IR8_Telkomlandmarktwrlampsite9_IR03, eNodeB ID=634930, Cell FDD TDD indication=CELL_FDD",Reliable,1,1,0,4,4,0,0,0,0,,0,
2022-11-08 01:00,60,"E_JSX930_Telkomlandmarktwrlampsite9INDOOR/Cell:eNodeB Function Name=E_JSX930M48_Telkomlandmarktwrlampsite9INDOOR, Local Cell ID=32, Cell Name=E_JSX930IT8_Telkomlandmarktwrlampsite9_IT03, eNodeB ID=634930, Cell FDD TDD indication=CELL_FDD",Reliable,0,0,0,1,1,0,0,0,0,,0,
2022-11-08 01:00,60,"E_JSX930_Telkomlandmarktwrlampsite9INDOOR/Cell:eNodeB Function Name=E_JSX930M48_Telkomlandmarktwrlampsite9INDOOR, Local Cell ID=35, Cell Name=E_JSX930IF8_Telkomlandmarktwrlampsite9_IF03, eNodeB ID=634930, Cell FDD TDD indication=CELL_TDD",Reliable,0,0,0,0,0,0,0,0,0,,0,
2022-11-08 01:00,60,"E_JSX930_Telkomlandmarktwrlampsite9INDOOR/Cell:eNodeB Function Name=E_JSX930M48_Telkomlandmarktwrlampsite9INDOOR, Local Cell ID=34, Cell Name=E_JSX930IE8_Telkomlandmarktwrlampsite9_IE03, eNodeB ID=634930, Cell FDD TDD indication=CELL_TDD",Reliable,0,0,0,1,1,0,0,0,0,,0,
2022-11-08 01:00,60,"E_DPK101_Bktsawangan/Cell:eNodeB Function Name=E_DPK101M41_Bktsawangan, Local Cell ID=35, Cell Name=E_DPK101MF1_Bktsawangan_MF03, eNodeB ID=144101, Cell FDD TDD indication=CELL_TDD",Reliable,0,0,0,3,3,0,0,0,0,,0,
2022-11-08 01:00,60,"E_DPK101_Bktsawangan/Cell:eNodeB Function Name=E_DPK101M41_Bktsawangan, Local Cell ID=34, Cell Name=E_DPK101ME1_Bktsawangan_ME03, eNodeB ID=144101, Cell FDD TDD indication=CELL_TDD",Reliable,1,1,0,6,6,0,0,0,0,,1,
2022-11-08 01:00,60,"E_DPK101_Bktsawangan/Cell:eNodeB Function Name=E_DPK101M41_Bktsawangan, Local Cell ID=32, Cell Name=E_DPK101MT1_Bktsawangan_MT03, eNodeB ID=144101, Cell FDD TDD indication=CELL_FDD",Reliable,279,279,6,153,153,0,0,0,0,,0,
2022-11-08 01:00,60,"E_DPK101_Bktsawangan/Cell:eNodeB Function Name=E_DPK101M41_Bktsawangan, Local Cell ID=31, Cell Name=E_DPK101ML1_Bktsawangan_ML03, eNodeB ID=144101, Cell FDD TDD indication=CELL_FDD",Reliable,4,2,0,146,146,1,0,0,0,,0,
2022-11-08 01:00,60,"E_DPK101_Bktsawangan/Cell:eNodeB Function Name=E_DPK101M41_Bktsawangan, Local Cell ID=25, Cell Name=E_DPK101MF1_Bktsawangan_MF02, eNodeB ID=144101, Cell FDD TDD indication=CELL_TDD",Reliable,1,1,0,7,7,0,0,0,0,,14,
2022-11-08 01:00,60,"E_DPK101_Bktsawangan/Cell:eNodeB Function Name=E_DPK101M41_Bktsawangan, Local Cell ID=24, Cell Name=E_DPK101ME1_Bktsawangan_ME02, eNodeB ID=144101, Cell FDD TDD indication=CELL_TDD",Reliable,1,1,0,21,21,0,0,0,0,,4,
2022-11-08 01:00,60,"E_DPK101_Bktsawangan/Cell:eNodeB Function Name=E_DPK101M41_Bktsawangan, Local Cell ID=22, Cell Name=E_DPK101MT1_Bktsawangan_MT02, eNodeB ID=144101, Cell FDD TDD indication=CELL_FDD",Reliable,164,164,0,471,471,0,0,0,0,,16,
2022-11-08 01:00,60,"E_DPK101_Bktsawangan/Cell:eNodeB Function Name=E_DPK101M41_Bktsawangan, Local Cell ID=21, Cell Name=E_DPK101ML1_Bktsawangan_ML02, eNodeB ID=144101, Cell FDD TDD indication=CELL_FDD",Reliable,0,0,0,136,136,1,0,0,0,,1,
2022-11-08 01:00,60,"E_DPK101_Bktsawangan/Cell:eNodeB Function Name=E_DPK101M41_Bktsawangan, Local Cell ID=15, Cell Name=E_DPK101TF1_Bktsawangan_TF01, eNodeB ID=144101, Cell FDD TDD indication=CELL_TDD",Reliable,0,0,0,35,35,0,0,0,0,,8,
2022-11-08 01:00,60,"E_DPK101_Bktsawangan/Cell:eNodeB Function Name=E_DPK101M41_Bktsawangan, Local Cell ID=14, Cell Name=E_DPK101TE1_Bktsawangan_TE01, eNodeB ID=144101, Cell FDD TDD indication=CELL_TDD",Reliable,4,4,0,84,84,0,0,0,0,,9,
2022-11-08 01:00,60,"E_DPK101_Bktsawangan/Cell:eNodeB Function Name=E_DPK101M41_Bktsawangan, Local Cell ID=12, Cell Name=E_DPK101MT1_Bktsawangan_MT01, eNodeB ID=144101, Cell FDD TDD indication=CELL_FDD",Reliable,174,174,1,377,377,0,0,0,0,,5,
2022-11-08 01:00,60,"E_DPK101_Bktsawangan/Cell:eNodeB Function Name=E_DPK101M41_Bktsawangan, Local Cell ID=11, Cell Name=E_DPK101ML1_Bktsawangan_ML01, eNodeB ID=144101, Cell FDD TDD indication=CELL_FDD",Reliable,57,57,0,269,269,0,0,0,0,,1,
2022-11-08 01:00,60,"E_DPK101_Bktsawangan/Cell:eNodeB Function Name=E_DPK101M41_Bktsawangan, Local Cell ID=33, Cell Name=E_DPK101MR1_Bktsawangan_MR03, eNodeB ID=144101, Cell FDD TDD indication=CELL_FDD",Reliable,5,5,0,489,489,2,0,0,0,,0,
2022-11-08 01:00,60,"E_DPK101_Bktsawangan/Cell:eNodeB Function Name=E_DPK101M41_Bktsawangan, Local Cell ID=23, Cell Name=E_DPK101MR1_Bktsawangan_MR02, eNodeB ID=144101, Cell FDD TDD indication=CELL_FDD",Reliable,19,19,0,196,195,1,0,0,0,,2,
2022-11-08 01:00,60,"E_DPK101_Bktsawangan/Cell:eNodeB Function Name=E_DPK101M41_Bktsawangan, Local Cell ID=13, Cell Name=E_DPK101MR1_Bktsawangan_MR01, eNodeB ID=144101, Cell FDD TDD indication=CELL_FDD",Reliable,2,2,0,561,561,3,0,0,0,,1,
2022-11-08 01:00,60,"E_DPK101_Bktsawangan/Cell:eNodeB Function Name=E_DPK101M41_Bktsawangan, Local Cell ID=45, Cell Name=E_DPK101TF1_Bktsawangan_TF04, eNodeB ID=144101, Cell FDD TDD indication=CELL_TDD",Reliable,0,0,0,17,17,0,0,0,0,,1,
2022-11-08 01:00,60,"E_DPK101_Bktsawangan/Cell:eNodeB Function Name=E_DPK101M41_Bktsawangan, Local Cell ID=44, Cell Name=E_DPK101TE1_Bktsawangan_TE04, eNodeB ID=144101, Cell FDD TDD indication=CELL_TDD",Reliable,0,0,0,225,225,0,0,0,0,,1,
2022-11-08 01:00,60,"E_DPK183_Pancoranmastamanjaya-IBS/Cell:eNodeB Function Name=E_DPK183M41_Pancoranmastamanjaya-IBS, Local Cell ID=33, Cell Name=E_DPK183MR1_Pancoranmastamanjaya-IBS_MR03, eNodeB ID=144183, Cell FDD TDD indication=CELL_FDD",Reliable,57,57,0,1833,1833,0,0,0,0,,1,
2022-11-08 01:00,60,"E_DPK183_Pancoranmastamanjaya-IBS/Cell:eNodeB Function Name=E_DPK183M41_Pancoranmastamanjaya-IBS, Local Cell ID=23, Cell Name=E_DPK183MR1_Pancoranmastamanjaya-IBS_MR02, eNodeB ID=144183, Cell FDD TDD indication=CELL_FDD",Reliable,15,15,0,130,130,0,0,0,0,,0,
2022-11-08 01:00,60,"E_DPK183_Pancoranmastamanjaya-IBS/Cell:eNodeB Function Name=E_DPK183M41_Pancoranmastamanjaya-IBS, Local Cell ID=13, Cell Name=E_DPK183MR1_Pancoranmastamanjaya-IBS_MR01, eNodeB ID=144183, Cell FDD TDD indication=CELL_FDD",Reliable,86,86,0,734,733,0,0,0,0,,1,
2022-11-08 01:00,60,"E_DPK183_Pancoranmastamanjaya-IBS/Cell:eNodeB Function Name=E_DPK183M41_Pancoranmastamanjaya-IBS, Local Cell ID=21, Cell Name=E_DPK183ML1_Pancoranmastamanjaya-IBS_ML02, eNodeB ID=144183, Cell FDD TDD indication=CELL_FDD",Reliable,179,179,0,218,218,0,0,0,0,,0,
2022-11-08 01:00,60,"E_DPK183_Pancoranmastamanjaya-IBS/Cell:eNodeB Function Name=E_DPK183M41_Pancoranmastamanjaya-IBS, Local Cell ID=11, Cell Name=E_DPK183ML1_Pancoranmastamanjaya-IBS_ML01, eNodeB ID=144183, Cell FDD TDD indication=CELL_FDD",Reliable,520,520,0,1123,1123,4,0,0,0,,0,
2022-11-08 01:00,60,"E_DPK183_Pancoranmastamanjaya-IBS/Cell:eNodeB Function Name=E_DPK183M41_Pancoranmastamanjaya-IBS, Local Cell ID=31, Cell Name=E_DPK183ML1_Pancoranmastamanjaya-IBS_ML03, eNodeB ID=144183, Cell FDD TDD indication=CELL_FDD",Reliable,194,194,6,1486,1486,1,0,0,0,,1,
2022-11-08 01:00,60,"E_JSX769_Senjaya3KertanegaraBTSH-STP/Cell:eNodeB Function Name=E_JSX769M41_Senjaya3KertanegaraBTSH-STP, Local Cell ID=31, Cell Name=E_JSX769HL1_Senjaya3KertanegaraBTSH-STP_HL03, eNodeB ID=432769, Cell FDD TDD indication=CELL_FDD",Reliable,24,24,0,19,19,0,0,0,0,,2,
2022-11-08 01:00,60,"E_JSX769_Senjaya3KertanegaraBTSH-STP/Cell:eNodeB Function Name=E_JSX769M41_Senjaya3KertanegaraBTSH-STP, Local Cell ID=21, Cell Name=E_JSX769HL1_Senjaya3KertanegaraBTSH-STP_HL02, eNodeB ID=432769, Cell FDD TDD indication=CELL_FDD",Reliable,1,1,0,3,3,0,0,0,0,,0,
2022-11-08 01:00,60,"E_JSX769_Senjaya3KertanegaraBTSH-STP/Cell:eNodeB Function Name=E_JSX769M41_Senjaya3KertanegaraBTSH-STP, Local Cell ID=11, Cell Name=E_JSX769HL1_Senjaya3KertanegaraBTSH-STP_HL01, eNodeB ID=432769, Cell FDD TDD indication=CELL_FDD",Reliable,0,0,0,4,4,0,0,0,0,,1,
2022-11-08 01:00,60,"E_JSX769_Senjaya3KertanegaraBTSH-STP/Cell:eNodeB Function Name=E_JSX769M41_Senjaya3KertanegaraBTSH-STP, Local Cell ID=33, Cell Name=E_JSX769HR1_Senjaya3KertanegaraBTSH-STP_HR03, eNodeB ID=432769, Cell FDD TDD indication=CELL_FDD",Reliable,0,0,0,0,0,0,0,0,0,,0,
2022-11-08 01:00,60,"E_JSX769_Senjaya3KertanegaraBTSH-STP/Cell:eNodeB Function Name=E_JSX769M41_Senjaya3KertanegaraBTSH-STP, Local Cell ID=23, Cell Name=E_JSX769HR1_Senjaya3KertanegaraBTSH-STP_HR02, eNodeB ID=432769, Cell FDD TDD indication=CELL_FDD",Reliable,0,0,0,0,0,0,0,0,0,,0,
2022-11-08 01:00,60,"E_JSX769_Senjaya3KertanegaraBTSH-STP/Cell:eNodeB Function Name=E_JSX769M41_Senjaya3KertanegaraBTSH-STP, Local Cell ID=13, Cell Name=E_JSX769HR1_Senjaya3KertanegaraBTSH-STP_HR01, eNodeB ID=432769, Cell FDD TDD indication=CELL_FDD",Reliable,0,0,0,0,0,0,0,0,0,,0,
2022-11-08 01:00,60,"E_JSX769_Senjaya3KertanegaraBTSH-STP/Cell:eNodeB Function Name=E_JSX769M41_Senjaya3KertanegaraBTSH-STP, Local Cell ID=32, Cell Name=E_JSX769HT1_Senjaya3KertanegaraBTSH-STP_HT03, eNodeB ID=432769, Cell FDD TDD indication=CELL_FDD",Reliable,13,13,0,9,9,0,0,0,0,,7,
2022-11-08 01:00,60,"E_JSX769_Senjaya3KertanegaraBTSH-STP/Cell:eNodeB Function Name=E_JSX769M41_Senjaya3KertanegaraBTSH-STP, Local Cell ID=22, Cell Name=E_JSX769HT1_Senjaya3KertanegaraBTSH-STP_HT02, eNodeB ID=432769, Cell FDD TDD indication=CELL_FDD",Reliable,2,2,0,7,7,0,0,0,0,,1,
2022-11-08 01:00,60,"E_JSX769_Senjaya3KertanegaraBTSH-STP/Cell:eNodeB Function Name=E_JSX769M41_Senjaya3KertanegaraBTSH-STP, Local Cell ID=12, Cell Name=E_JSX769HT1_Senjaya3KertanegaraBTSH-STP_HT01, eNodeB ID=432769, Cell FDD TDD indication=CELL_FDD",Reliable,1,1,0,0,0,0,0,0,0,,1,
2022-11-08 01:00,60,"E_JSX847_JalanbangkaBTSH-STP/Cell:eNodeB Function Name=E_JSX847M41_JalanbangkaBTSH-STP, Local Cell ID=33, Cell Name=E_JSX847HR1_JalanbangkaBTSH-STP_HR03, eNodeB ID=432847, Cell FDD TDD indication=CELL_FDD",Reliable,20,20,0,189,189,0,0,0,0,,19,
2022-11-08 01:00,60,"E_JSX847_JalanbangkaBTSH-STP/Cell:eNodeB Function Name=E_JSX847M41_JalanbangkaBTSH-STP, Local Cell ID=31, Cell Name=E_JSX847HL1_JalanbangkaBTSH-STP_HL03, eNodeB ID=432847, Cell FDD TDD indication=CELL_FDD",Reliable,164,164,0,265,265,2,0,0,1,,0,
2022-11-08 01:00,60,"E_JSX847_JalanbangkaBTSH-STP/Cell:eNodeB Function Name=E_JSX847M41_JalanbangkaBTSH-STP, Local Cell ID=23, Cell Name=E_JSX847HR1_JalanbangkaBTSH-STP_HR02, eNodeB ID=432847, Cell FDD TDD indication=CELL_FDD",Reliable,0,0,0,25,25,0,0,0,0,,0,
2022-11-08 01:00,60,"E_JSX847_JalanbangkaBTSH-STP/Cell:eNodeB Function Name=E_JSX847M41_JalanbangkaBTSH-STP, Local Cell ID=21, Cell Name=E_JSX847HL1_JalanbangkaBTSH-STP_HL02, eNodeB ID=432847, Cell FDD TDD indication=CELL_FDD",Reliable,4,4,0,51,51,0,0,0,0,,0,
2022-11-08 01:00,60,"E_JSX847_JalanbangkaBTSH-STP/Cell:eNodeB Function Name=E_JSX847M41_JalanbangkaBTSH-STP, Local Cell ID=13, Cell Name=E_JSX847HR1_JalanbangkaBTSH-STP_HR01, eNodeB ID=432847, Cell FDD TDD indication=CELL_FDD",Reliable,12,12,0,72,72,0,0,0,0,,0,
2022-11-08 01:00,60,"E_JSX847_JalanbangkaBTSH-STP/Cell:eNodeB Function Name=E_JSX847M41_JalanbangkaBTSH-STP, Local Cell ID=11, Cell Name=E_JSX847HL1_JalanbangkaBTSH-STP_HL01, eNodeB ID=432847, Cell FDD TDD indication=CELL_FDD",Reliable,85,85,0,390,390,0,0,0,0,,0,
2022-11-08 01:00,60,"E_JSX847_JalanbangkaBTSH-STP/Cell:eNodeB Function Name=E_JSX847M41_JalanbangkaBTSH-STP, Local Cell ID=32, Cell Name=E_JSX847HT1_JalanbangkaBTSH-STP_HT03, eNodeB ID=432847, Cell FDD TDD indication=CELL_FDD",Reliable,9,9,0,78,78,0,0,0,0,,0,
2022-11-08 01:00,60,"E_JSX847_JalanbangkaBTSH-STP/Cell:eNodeB Function Name=E_JSX847M41_JalanbangkaBTSH-STP, Local Cell ID=22, Cell Name=E_JSX847HT1_JalanbangkaBTSH-STP_HT02, eNodeB ID=432847, Cell FDD TDD indication=CELL_FDD",Reliable,7,7,0,60,60,0,0,0,0,,1,
2022-11-08 01:00,60,"E_JSX847_JalanbangkaBTSH-STP/Cell:eNodeB Function Name=E_JSX847M41_JalanbangkaBTSH-STP, Local Cell ID=12, Cell Name=E_JSX847HT1_JalanbangkaBTSH-STP_HT01, eNodeB ID=432847, Cell FDD TDD indication=CELL_FDD",Reliable,17,17,0,126,126,0,0,0,0,,5,
2022-11-08 01:00,60,"E_CBN552_Permanencombatpusdikreskrim/Cell:eNodeB Function Name=E_CBN552M41_Permanencombatpusdikreskrim, Local Cell ID=31, Cell Name=E_CBN552ML1_Permanencombatpusdikreskrim_ML03, eNodeB ID=434552, Cell FDD TDD indication=CELL_FDD",Reliable,1,1,0,36,36,0,0,0,0,,1,
2022-11-08 01:00,60,"E_CBN552_Permanencombatpusdikreskrim/Cell:eNodeB Function Name=E_CBN552M41_Permanencombatpusdikreskrim, Local Cell ID=21, Cell Name=E_CBN552ML1_Permanencombatpusdikreskrim_ML02, eNodeB ID=434552, Cell FDD TDD indication=CELL_FDD",Reliable,55,55,0,140,140,0,0,0,0,,13,
2022-11-08 01:00,60,"E_CBN552_Permanencombatpusdikreskrim/Cell:eNodeB Function Name=E_CBN552M41_Permanencombatpusdikreskrim, Local Cell ID=11, Cell Name=E_CBN552ML1_Permanencombatpusdikreskrim_ML01, eNodeB ID=434552, Cell FDD TDD indication=CELL_FDD",Reliable,0,0,0,3,3,0,0,0,0,,0,
2022-11-08 01:00,60,"E_CBN552_Permanencombatpusdikreskrim/Cell:eNodeB Function Name=E_CBN552M41_Permanencombatpusdikreskrim, Local Cell ID=35, Cell Name=E_CBN552MF1_Permanencombatpusdikreskrim_MF03, eNodeB ID=434552, Cell FDD TDD indication=CELL_TDD",Reliable,0,0,0,0,0,0,0,0,0,,0,
2022-11-08 01:00,60,"E_CBN552_Permanencombatpusdikreskrim/Cell:eNodeB Function Name=E_CBN552M41_Permanencombatpusdikreskrim, Local Cell ID=25, Cell Name=E_CBN552MF1_Permanencombatpusdikreskrim_MF02, eNodeB ID=434552, Cell FDD TDD indication=CELL_TDD",Reliable,1,1,0,0,0,0,0,0,0,,4,
2022-11-08 01:00,60,"E_CBN552_Permanencombatpusdikreskrim/Cell:eNodeB Function Name=E_CBN552M41_Permanencombatpusdikreskrim, Local Cell ID=15, Cell Name=E_CBN552MF1_Permanencombatpusdikreskrim_MF01, eNodeB ID=434552, Cell FDD TDD indication=CELL_TDD",Reliable,0,0,0,0,0,0,0,0,0,,0,
2022-11-08 01:00,60,"E_CBN552_Permanencombatpusdikreskrim/Cell:eNodeB Function Name=E_CBN552M41_Permanencombatpusdikreskrim, Local Cell ID=34, Cell Name=E_CBN552ME1_Permanencombatpusdikreskrim_ME03, eNodeB ID=434552, Cell FDD TDD indication=CELL_TDD",Reliable,0,0,0,3,3,0,0,0,0,,2,
