Result Time,Granularity Period,Object Name,Reliability,"L.E-RAB.AttEst.QCI.1","L.E-RAB.Est.TimeAvg","L.E-RAB.FailEst.X2AP.VoIP","L.E-RAB.InitEst.TimeAvg","L.E-RAB.SuccEst.QCI.1","L.RRC.ConnReq.Att.Emc","L.RRC.ConnReq.Att.HighPri","L.RRC.ConnReq.Att.MoData","L.RRC.ConnReq.Att.Mt","L.RRC.ConnReq.Msg","L.RRC.ConnReq.Succ.Emc","L.RRC.ConnReq.Succ.HighPri","L.RRC.ConnReq.Succ.MoData","L.RRC.ConnReq.Succ.Mt","L.RRC.ConnSetup.TimeAvg","L.RRC.ReEst.Att"
,Minutes,,,None,ms,None,ms,None,None,None,None,None,None,None,None,None,None,ms,None
2022-11-08 01:00,60,"E_JKB559_Lianabakery/Cell:eNodeB Function Name=E_JKB559M41_Lianabakery, Local Cell ID=15, Cell Name=E_JKB559MF1_Lianabakery_MF01, eNodeB ID=131559, Cell FDD TDD indication=CELL_TDD",Reliable,0,64,0,67,0,0,14,619,446,1184,0,14,619,446,23,13
2022-11-08 01:00,60,"E_JKB559_Lianabakery/Cell:eNodeB Function Name=E_JKB559M41_Lianabakery, Local Cell ID=14, Cell Name=E_JKB559ME1_Lianabakery_ME01, eNodeB ID=131559, Cell FDD TDD indication=CELL_TDD",Reliable,0,78,0,79,0,0,34,1026,540,1749,0,34,1026,540,26,2
2022-11-08 01:00,60,"E_JKB559_Lianabakery/Cell:eNodeB Function Name=E_JKB559M41_Lianabakery, Local Cell ID=12, Cell Name=N_JKB559MT1_Lianabakery_MT01, eNodeB ID=131559, Cell FDD TDD indication=CELL_FDD",Reliable,0,57,0,61,0,0,4,526,224,815,0,4,521,224,35,13
2022-11-08 01:00,60,"E_JKB559_Lianabakery/Cell:eNodeB Function Name=E_JKB559M41_Lianabakery, Local Cell ID=11, Cell Name=E_JKB559ML1_Lianabakery_ML01, eNodeB ID=131559, Cell FDD TDD indication=CELL_FDD",Reliable,0,57,0,58,0,0,10,887,378,1366,0,10,887,378,25,10
2022-11-08 01:00,60,"E_JKS486_Setiabudirpj/Cell:eNodeB Function Name=E_JKS486M41_Setiabudirpj, Local Cell ID=51, Cell Name=E_EPE033OL1_SetiabudirpjsmacroBTSH_OL02, eNodeB ID=133486, Cell FDD TDD indication=CELL_FDD",Reliable,0,58,0,59,0,0,0,420,246,685,0,0,420,246,23,2
2022-11-08 01:00,60,"E_JKS486_Setiabudirpj/Cell:eNodeB Function Name=E_JKS486M41_Setiabudirpj, Local Cell ID=41, Cell Name=E_EPE033OL1_SetiabudirpjsmacroBTSH_OL01, eNodeB ID=133486, Cell FDD TDD indication=CELL_FDD",Reliable,0,58,0,60,0,0,2,709,409,1169,0,2,709,409,21,2
2022-11-08 01:00,60,"E_JKS486_Setiabudirpj/Cell:eNodeB Function Name=E_JKS486M41_Setiabudirpj, Local Cell ID=35, Cell Name=E_JKS486MF1_Setiabudirpj_MF03, eNodeB ID=133486, Cell FDD TDD indication=CELL_TDD",Reliable,0,85,0,88,0,0,0,197,143,394,0,0,197,143,27,5
2022-11-08 01:00,60,"E_JKS486_Setiabudirpj/Cell:eNodeB Function Name=E_JKS486M41_Setiabudirpj, Local Cell ID=34, Cell Name=E_JKS486ME1_Setiabudirpj_ME03, eNodeB ID=133486, Cell FDD TDD indication=CELL_TDD",Reliable,0,63,0,65,0,0,0,504,317,888,0,0,504,317,21,2
2022-11-08 01:00,60,"E_JKS486_Setiabudirpj/Cell:eNodeB Function Name=E_JKS486M41_Setiabudirpj, Local Cell ID=32, Cell Name=E_JKS486MT1_Setiabudirpj_MT03, eNodeB ID=133486, Cell FDD TDD indication=CELL_FDD",Reliable,0,61,0,63,0,0,154,1310,446,2009,0,154,1310,446,24,40
2022-11-08 01:00,60,"E_JKS486_Setiabudirpj/Cell:eNodeB Function Name=E_JKS486M41_Setiabudirpj, Local Cell ID=31, Cell Name=E_JKS486ML1_Setiabudirpj_ML03, eNodeB ID=133486, Cell FDD TDD indication=CELL_FDD",Reliable,0,56,0,56,0,0,0,267,56,352,0,0,267,56,20,27
2022-11-08 01:00,60,"E_JKS486_Setiabudirpj/Cell:eNodeB Function Name=E_JKS486M41_Setiabudirpj, Local Cell ID=25, Cell Name=C_JKS486TF1_Setiabudirpj_TF02, eNodeB ID=133486, Cell FDD TDD indication=CELL_TDD",Reliable,0,78,0,80,0,0,76,2620,1401,4393,0,76,2620,1401,29,8
2022-11-08 01:00,60,"E_JKS486_Setiabudirpj/Cell:eNodeB Function Name=E_JKS486M41_Setiabudirpj, Local Cell ID=24, Cell Name=C_JKS486TE1_Setiabudirpj_TE02, eNodeB ID=133486, Cell FDD TDD indication=CELL_TDD",Reliable,0,80,0,81,0,0,15,2526,1963,4866,0,15,2526,1963,26,23
2022-11-08 01:00,60,"E_JKS486_Setiabudirpj/Cell:eNodeB Function Name=E_JKS486M41_Setiabudirpj, Local Cell ID=22, Cell Name=E_JKS486MT1_Setiabudirpj_MT02, eNodeB ID=133486, Cell FDD TDD indication=CELL_FDD",Reliable,0,129,0,133,0,0,17,2099,1235,3926,0,17,2093,1233,62,427
2022-11-08 01:00,60,"E_JKS486_Setiabudirpj/Cell:eNodeB Function Name=E_JKS486M41_Setiabudirpj, Local Cell ID=21, Cell Name=E_JKS486ML1_Setiabudirpj_ML02, eNodeB ID=133486, Cell FDD TDD indication=CELL_FDD",Reliable,0,67,0,73,0,0,24,1004,445,1608,0,24,1001,445,29,54
2022-11-08 01:00,60,"E_JKS486_Setiabudirpj/Cell:eNodeB Function Name=E_JKS486M41_Setiabudirpj, Local Cell ID=15, Cell Name=E_JKS486MF1_Setiabudirpj_MF01, eNodeB ID=133486, Cell FDD TDD indication=CELL_TDD",Reliable,0,70,0,72,0,0,5,1693,920,2808,0,5,1693,920,25,5
2022-11-08 01:00,60,"E_JKS486_Setiabudirpj/Cell:eNodeB Function Name=E_JKS486M41_Setiabudirpj, Local Cell ID=14, Cell Name=E_JKS486ME1_Setiabudirpj_ME01, eNodeB ID=133486, Cell FDD TDD indication=CELL_TDD",Reliable,0,68,0,71,0,0,13,2861,1511,4706,0,13,2860,1511,25,9
2022-11-08 01:00,60,"E_JKS486_Setiabudirpj/Cell:eNodeB Function Name=E_JKS486M41_Setiabudirpj, Local Cell ID=12, Cell Name=E_JKS486MT1_Setiabudirpj_MT01, eNodeB ID=133486, Cell FDD TDD indication=CELL_FDD",Reliable,1,145,0,152,1,0,9,2055,1443,4070,0,9,2051,1442,73,299
2022-11-08 01:00,60,"E_JKS486_Setiabudirpj/Cell:eNodeB Function Name=E_JKS486M41_Setiabudirpj, Local Cell ID=11, Cell Name=E_JKS486ML1_Setiabudirpj_ML01, eNodeB ID=133486, Cell FDD TDD indication=CELL_FDD",Reliable,0,91,0,96,0,0,99,1957,852,3138,0,99,1956,852,36,85
2022-11-08 01:00,60,"E_JKS486_Setiabudirpj/Cell:eNodeB Function Name=E_JKS486M41_Setiabudirpj, Local Cell ID=33, Cell Name=E_JKS486MR1_Setiabudirpj_MR03, eNodeB ID=133486, Cell FDD TDD indication=CELL_FDD",Reliable,0,57,0,57,0,0,0,136,52,203,0,0,136,52,23,0
2022-11-08 01:00,60,"E_JKS486_Setiabudirpj/Cell:eNodeB Function Name=E_JKS486M41_Setiabudirpj, Local Cell ID=23, Cell Name=E_JKS486MR1_Setiabudirpj_MR02, eNodeB ID=133486, Cell FDD TDD indication=CELL_FDD",Reliable,0,69,0,72,0,0,1,681,415,1182,0,1,680,415,26,15
2022-11-08 01:00,60,"E_JKS486_Setiabudirpj/Cell:eNodeB Function Name=E_JKS486M41_Setiabudirpj, Local Cell ID=13, Cell Name=E_JKS486MR1_Setiabudirpj_MR01, eNodeB ID=133486, Cell FDD TDD indication=CELL_FDD",Reliable,0,59,0,61,0,0,1,591,379,1060,0,1,591,377,25,6
2022-11-08 01:00,60,"E_JKS486_Setiabudirpj/Cell:eNodeB Function Name=E_JKS486M41_Setiabudirpj, Local Cell ID=55, Cell Name=C_JKS486TF1_Setiabudirpj_TF05, eNodeB ID=133486, Cell FDD TDD indication=CELL_TDD",Reliable,0,73,0,75,0,0,4,2630,1613,4562,0,4,2630,1613,27,201
2022-11-08 01:00,60,"E_JKS486_Setiabudirpj/Cell:eNodeB Function Name=E_JKS486M41_Setiabudirpj, Local Cell ID=54, Cell Name=C_JKS486TE1_Setiabudirpj_TE05, eNodeB ID=133486, Cell FDD TDD indication=CELL_TDD",Reliable,0,84,0,87,0,0,6,3562,2230,6282,0,6,3562,2230,30,30
2022-11-08 01:00,60,"E_JSX930_Telkomlandmarktwrlampsite9INDOOR/Cell:eNodeB Function Name=E_JSX930M48_Telkomlandmarktwrlampsite9INDOOR, Local Cell ID=41, Cell Name=E_JSX930IL8_Telkomlandmarktwrlampsite9_IL04, eNodeB ID=634930, Cell FDD TDD indication=CELL_FDD",Reliable,0,37,0,36,0,0,0,115,39,159,0,0,115,39,21,0
2022-11-08 01:00,60,"E_JSX930_Telkomlandmarktwrlampsite9INDOOR/Cell:eNodeB Function Name=E_JSX930M48_Telkomlandmarktwrlampsite9INDOOR, Local Cell ID=31, Cell Name=E_JSX930IL8_Telkomlandmarktwrlampsite9_IL03, eNodeB ID=634930, Cell FDD TDD indication=CELL_FDD",Reliable,0,37,0,37,0,0,0,36,11,49,0,0,36,11,14,1
2022-11-08 01:00,60,"E_JSX930_Telkomlandmarktwrlampsite9INDOOR/Cell:eNodeB Function Name=E_JSX930M48_Telkomlandmarktwrlampsite9INDOOR, Local Cell ID=21, Cell Name=E_JSX930IL8_Telkomlandmarktwrlampsite9_IL02, eNodeB ID=634930, Cell FDD TDD indication=CELL_FDD",Reliable,0,55,0,55,0,0,0,28,21,50,0,0,28,21,16,0
2022-11-08 01:00,60,"E_JSX930_Telkomlandmarktwrlampsite9INDOOR/Cell:eNodeB Function Name=E_JSX930M48_Telkomlandmarktwrlampsite9INDOOR, Local Cell ID=11, Cell Name=E_JSX930IL8_Telkomlandmarktwrlampsite9_IL01, eNodeB ID=634930, Cell FDD TDD indication=CELL_FDD",Reliable,0,67,0,67,0,0,0,15,15,35,0,0,15,15,29,4
2022-11-08 01:00,60,"E_JSX930_Telkomlandmarktwrlampsite9INDOOR/Cell:eNodeB Function Name=E_JSX930M48_Telkomlandmarktwrlampsite9INDOOR, Local Cell ID=33, Cell Name=E_JSX930IR8_Telkomlandmarktwrlampsite9_IR03, eNodeB ID=634930, Cell FDD TDD indication=CELL_FDD",Reliable,0,,0,,0,0,0,0,0,0,0,0,0,0,,0
2022-11-08 01:00,60,"E_JSX930_Telkomlandmarktwrlampsite9INDOOR/Cell:eNodeB Function Name=E_JSX930M48_Telkomlandmarktwrlampsite9INDOOR, Local Cell ID=32, Cell Name=E_JSX930IT8_Telkomlandmarktwrlampsite9_IT03, eNodeB ID=634930, Cell FDD TDD indication=CELL_FDD",Reliable,0,,0,,0,0,0,0,0,0,0,0,0,0,,0
2022-11-08 01:00,60,"E_JSX930_Telkomlandmarktwrlampsite9INDOOR/Cell:eNodeB Function Name=E_JSX930M48_Telkomlandmarktwrlampsite9INDOOR, Local Cell ID=35, Cell Name=E_JSX930IF8_Telkomlandmarktwrlampsite9_IF03, eNodeB ID=634930, Cell FDD TDD indication=CELL_TDD",Reliable,0,,0,,0,0,0,0,0,0,0,0,0,0,,0
2022-11-08 01:00,60,"E_JSX930_Telkomlandmarktwrlampsite9INDOOR/Cell:eNodeB Function Name=E_JSX930M48_Telkomlandmarktwrlampsite9INDOOR, Local Cell ID=34, Cell Name=E_JSX930IE8_Telkomlandmarktwrlampsite9_IE03, eNodeB ID=634930, Cell FDD TDD indication=CELL_TDD",Reliable,0,54,0,55,0,0,0,16,7,24,0,0,16,7,19,0
2022-11-08 01:00,60,"E_DPK101_Bktsawangan/Cell:eNodeB Function Name=E_DPK101M41_Bktsawangan, Local Cell ID=35, Cell Name=E_DPK101MF1_Bktsawangan_MF03, eNodeB ID=144101, Cell FDD TDD indication=CELL_TDD",Reliable,0,62,0,63,0,0,0,572,400,1058,0,0,572,400,28,7
2022-11-08 01:00,60,"E_DPK101_Bktsawangan/Cell:eNodeB Function Name=E_DPK101M41_Bktsawangan, Local Cell ID=34, Cell Name=E_DPK101ME1_Bktsawangan_ME03, eNodeB ID=144101, Cell FDD TDD indication=CELL_TDD",Reliable,0,60,0,61,0,0,0,719,677,1533,0,0,719,677,23,8
2022-11-08 01:00,60,"E_DPK101_Bktsawangan/Cell:eNodeB Function Name=E_DPK101M41_Bktsawangan, Local Cell ID=32, Cell Name=E_DPK101MT1_Bktsawangan_MT03, eNodeB ID=144101, Cell FDD TDD indication=CELL_FDD",Reliable,0,66,0,85,0,0,4,1122,551,2280,0,4,1122,551,43,58
2022-11-08 01:00,60,"E_DPK101_Bktsawangan/Cell:eNodeB Function Name=E_DPK101M41_Bktsawangan, Local Cell ID=31, Cell Name=E_DPK101ML1_Bktsawangan_ML03, eNodeB ID=144101, Cell FDD TDD indication=CELL_FDD",Reliable,0,58,0,63,0,0,4,545,327,1011,0,4,545,327,32,17
2022-11-08 01:00,60,"E_DPK101_Bktsawangan/Cell:eNodeB Function Name=E_DPK101M41_Bktsawangan, Local Cell ID=25, Cell Name=E_DPK101MF1_Bktsawangan_MF02, eNodeB ID=144101, Cell FDD TDD indication=CELL_TDD",Reliable,0,71,0,75,0,0,3,729,613,1480,0,3,729,613,28,5
2022-11-08 01:00,60,"E_DPK101_Bktsawangan/Cell:eNodeB Function Name=E_DPK101M41_Bktsawangan, Local Cell ID=24, Cell Name=E_DPK101ME1_Bktsawangan_ME02, eNodeB ID=144101, Cell FDD TDD indication=CELL_TDD",Reliable,0,56,0,58,0,0,1,2759,1742,4723,0,1,2758,1742,23,6
2022-11-08 01:00,60,"E_DPK101_Bktsawangan/Cell:eNodeB Function Name=E_DPK101M41_Bktsawangan, Local Cell ID=22, Cell Name=E_DPK101MT1_Bktsawangan_MT02, eNodeB ID=144101, Cell FDD TDD indication=CELL_FDD",Reliable,0,66,0,68,0,0,2,2544,2012,4902,0,2,2544,2012,25,52
2022-11-08 01:00,60,"E_DPK101_Bktsawangan/Cell:eNodeB Function Name=E_DPK101M41_Bktsawangan, Local Cell ID=21, Cell Name=E_DPK101ML1_Bktsawangan_ML02, eNodeB ID=144101, Cell FDD TDD indication=CELL_FDD",Reliable,0,52,0,55,0,0,1,353,250,645,0,1,353,250,25,19
2022-11-08 01:00,60,"E_DPK101_Bktsawangan/Cell:eNodeB Function Name=E_DPK101M41_Bktsawangan, Local Cell ID=15, Cell Name=E_DPK101TF1_Bktsawangan_TF01, eNodeB ID=144101, Cell FDD TDD indication=CELL_TDD",Reliable,0,70,0,83,0,0,1,817,575,1627,0,1,817,575,31,24
2022-11-08 01:00,60,"E_DPK101_Bktsawangan/Cell:eNodeB Function Name=E_DPK101M41_Bktsawangan, Local Cell ID=14, Cell Name=E_DPK101TE1_Bktsawangan_TE01, eNodeB ID=144101, Cell FDD TDD indication=CELL_TDD",Reliable,0,98,0,100,0,0,9,2028,1515,3915,0,9,2027,1514,31,16
2022-11-08 01:00,60,"E_DPK101_Bktsawangan/Cell:eNodeB Function Name=E_DPK101M41_Bktsawangan, Local Cell ID=12, Cell Name=E_DPK101MT1_Bktsawangan_MT01, eNodeB ID=144101, Cell FDD TDD indication=CELL_FDD",Reliable,0,73,0,80,0,0,4,650,380,1255,0,4,649,380,35,29
2022-11-08 01:00,60,"E_DPK101_Bktsawangan/Cell:eNodeB Function Name=E_DPK101M41_Bktsawangan, Local Cell ID=11, Cell Name=E_DPK101ML1_Bktsawangan_ML01, eNodeB ID=144101, Cell FDD TDD indication=CELL_FDD",Reliable,0,61,0,63,0,0,4,554,234,856,0,4,554,234,23,17
2022-11-08 01:00,60,"E_DPK101_Bktsawangan/Cell:eNodeB Function Name=E_DPK101M41_Bktsawangan, Local Cell ID=33, Cell Name=E_DPK101MR1_Bktsawangan_MR03, eNodeB ID=144101, Cell FDD TDD indication=CELL_FDD",Reliable,0,64,0,64,0,0,48,1407,1067,2684,0,48,1407,1067,27,7
2022-11-08 01:00,60,"E_DPK101_Bktsawangan/Cell:eNodeB Function Name=E_DPK101M41_Bktsawangan, Local Cell ID=23, Cell Name=E_DPK101MR1_Bktsawangan_MR02, eNodeB ID=144101, Cell FDD TDD indication=CELL_FDD",Reliable,0,62,0,63,0,0,49,1246,637,2114,0,49,1246,637,22,6
2022-11-08 01:00,60,"E_DPK101_Bktsawangan/Cell:eNodeB Function Name=E_DPK101M41_Bktsawangan, Local Cell ID=13, Cell Name=E_DPK101MR1_Bktsawangan_MR01, eNodeB ID=144101, Cell FDD TDD indication=CELL_FDD",Reliable,0,59,0,60,0,0,28,1270,775,2279,0,28,1270,775,24,12
2022-11-08 01:00,60,"E_DPK101_Bktsawangan/Cell:eNodeB Function Name=E_DPK101M41_Bktsawangan, Local Cell ID=45, Cell Name=E_DPK101TF1_Bktsawangan_TF04, eNodeB ID=144101, Cell FDD TDD indication=CELL_TDD",Reliable,0,76,0,80,0,0,4,317,239,674,0,4,317,239,31,1
2022-11-08 01:00,60,"E_DPK101_Bktsawangan/Cell:eNodeB Function Name=E_DPK101M41_Bktsawangan, Local Cell ID=44, Cell Name=E_DPK101TE1_Bktsawangan_TE04, eNodeB ID=144101, Cell FDD TDD indication=CELL_TDD",Reliable,0,69,0,71,0,0,16,4447,3070,7904,0,16,4447,3070,26,34
2022-11-08 01:00,60,"E_DPK183_Pancoranmastamanjaya-IBS/Cell:eNodeB Function Name=E_DPK183M41_Pancoranmastamanjaya-IBS, Local Cell ID=33, Cell Name=E_DPK183MR1_Pancoranmastamanjaya-IBS_MR03, eNodeB ID=144183, Cell FDD TDD indication=CELL_FDD",Reliable,0,59,0,59,0,0,87,1732,1056,3706,0,87,1732,1056,25,13
2022-11-08 01:00,60,"E_DPK183_Pancoranmastamanjaya-IBS/Cell:eNodeB Function Name=E_DPK183M41_Pancoranmastamanjaya-IBS, Local Cell ID=23, Cell Name=E_DPK183MR1_Pancoranmastamanjaya-IBS_MR02, eNodeB ID=144183, Cell FDD TDD indication=CELL_FDD",Reliable,0,107,0,56,0,0,0,358,368,797,0,0,358,368,20,4
2022-11-08 01:00,60,"E_DPK183_Pancoranmastamanjaya-IBS/Cell:eNodeB Function Name=E_DPK183M41_Pancoranmastamanjaya-IBS, Local Cell ID=13, Cell Name=E_DPK183MR1_Pancoranmastamanjaya-IBS_MR01, eNodeB ID=144183, Cell FDD TDD indication=CELL_FDD",Reliable,0,72,0,54,0,0,13,768,659,1958,0,13,768,659,25,14
2022-11-08 01:00,60,"E_DPK183_Pancoranmastamanjaya-IBS/Cell:eNodeB Function Name=E_DPK183M41_Pancoranmastamanjaya-IBS, Local Cell ID=21, Cell Name=E_DPK183ML1_Pancoranmastamanjaya-IBS_ML02, eNodeB ID=144183, Cell FDD TDD indication=CELL_FDD",Reliable,0,57,0,58,0,0,11,889,683,1797,0,11,889,682,18,8
2022-11-08 01:00,60,"E_DPK183_Pancoranmastamanjaya-IBS/Cell:eNodeB Function Name=E_DPK183M41_Pancoranmastamanjaya-IBS, Local Cell ID=11, Cell Name=E_DPK183ML1_Pancoranmastamanjaya-IBS_ML01, eNodeB ID=144183, Cell FDD TDD indication=CELL_FDD",Reliable,0,52,0,52,0,0,44,2053,1545,3971,0,44,2053,1545,20,20
2022-11-08 01:00,60,"E_DPK183_Pancoranmastamanjaya-IBS/Cell:eNodeB Function Name=E_DPK183M41_Pancoranmastamanjaya-IBS, Local Cell ID=31, Cell Name=E_DPK183ML1_Pancoranmastamanjaya-IBS_ML03, eNodeB ID=144183, Cell FDD TDD indication=CELL_FDD",Reliable,0,60,0,61,0,0,78,2542,1512,4766,0,78,2542,1512,25,28
2022-11-08 01:00,60,"E_JSX769_Senjaya3KertanegaraBTSH-STP/Cell:eNodeB Function Name=E_JSX769M41_Senjaya3KertanegaraBTSH-STP, Local Cell ID=31, Cell Name=E_JSX769HL1_Senjaya3KertanegaraBTSH-STP_HL03, eNodeB ID=432769, Cell FDD TDD indication=CELL_FDD",Reliable,0,67,0,68,0,0,8,260,117,421,0,8,260,117,32,11
2022-11-08 01:00,60,"E_JSX769_Senjaya3KertanegaraBTSH-STP/Cell:eNodeB Function Name=E_JSX769M41_Senjaya3KertanegaraBTSH-STP, Local Cell ID=21, Cell Name=E_JSX769HL1_Senjaya3KertanegaraBTSH-STP_HL02, eNodeB ID=432769, Cell FDD TDD indication=CELL_FDD",Reliable,0,87,0,89,0,0,103,212,103,450,0,103,212,103,33,10
2022-11-08 01:00,60,"E_JSX769_Senjaya3KertanegaraBTSH-STP/Cell:eNodeB Function Name=E_JSX769M41_Senjaya3KertanegaraBTSH-STP, Local Cell ID=11, Cell Name=E_JSX769HL1_Senjaya3KertanegaraBTSH-STP_HL01, eNodeB ID=432769, Cell FDD TDD indication=CELL_FDD",Reliable,0,54,0,59,0,0,5,518,483,1077,0,5,518,483,22,7
2022-11-08 01:00,60,"E_JSX769_Senjaya3KertanegaraBTSH-STP/Cell:eNodeB Function Name=E_JSX769M41_Senjaya3KertanegaraBTSH-STP, Local Cell ID=33, Cell Name=E_JSX769HR1_Senjaya3KertanegaraBTSH-STP_HR03, eNodeB ID=432769, Cell FDD TDD indication=CELL_FDD",Reliable,0,,0,,0,0,0,0,0,0,0,0,0,0,,0
2022-11-08 01:00,60,"E_JSX769_Senjaya3KertanegaraBTSH-STP/Cell:eNodeB Function Name=E_JSX769M41_Senjaya3KertanegaraBTSH-STP, Local Cell ID=23, Cell Name=E_JSX769HR1_Senjaya3KertanegaraBTSH-STP_HR02, eNodeB ID=432769, Cell FDD TDD indication=CELL_FDD",Reliable,0,,0,,0,0,0,0,0,0,0,0,0,0,,0
2022-11-08 01:00,60,"E_JSX769_Senjaya3KertanegaraBTSH-STP/Cell:eNodeB Function Name=E_JSX769M41_Senjaya3KertanegaraBTSH-STP, Local Cell ID=13, Cell Name=E_JSX769HR1_Senjaya3KertanegaraBTSH-STP_HR01, eNodeB ID=432769, Cell FDD TDD indication=CELL_FDD",Reliable,0,,0,,0,0,0,0,0,0,0,0,0,0,,0
2022-11-08 01:00,60,"E_JSX769_Senjaya3KertanegaraBTSH-STP/Cell:eNodeB Function Name=E_JSX769M41_Senjaya3KertanegaraBTSH-STP, Local Cell ID=32, Cell Name=E_JSX769HT1_Senjaya3KertanegaraBTSH-STP_HT03, eNodeB ID=432769, Cell FDD TDD indication=CELL_FDD",Reliable,0,71,0,73,0,0,3,192,151,482,0,3,192,151,69,11
2022-11-08 01:00,60,"E_JSX769_Senjaya3KertanegaraBTSH-STP/Cell:eNodeB Function Name=E_JSX769M41_Senjaya3KertanegaraBTSH-STP, Local Cell ID=22, Cell Name=E_JSX769HT1_Senjaya3KertanegaraBTSH-STP_HT02, eNodeB ID=432769, Cell FDD TDD indication=CELL_FDD",Reliable,0,88,0,91,0,0,0,64,55,191,0,0,64,55,66,13
2022-11-08 01:00,60,"E_JSX769_Senjaya3KertanegaraBTSH-STP/Cell:eNodeB Function Name=E_JSX769M41_Senjaya3KertanegaraBTSH-STP, Local Cell ID=12, Cell Name=E_JSX769HT1_Senjaya3KertanegaraBTSH-STP_HT01, eNodeB ID=432769, Cell FDD TDD indication=CELL_FDD",Reliable,0,83,0,86,0,0,2,56,64,148,0,2,56,64,48,1
2022-11-08 01:00,60,"E_JSX847_JalanbangkaBTSH-STP/Cell:eNodeB Function Name=E_JSX847M41_JalanbangkaBTSH-STP, Local Cell ID=33, Cell Name=E_JSX847HR1_JalanbangkaBTSH-STP_HR03, eNodeB ID=432847, Cell FDD TDD indication=CELL_FDD",Reliable,0,59,0,60,0,0,0,727,349,1222,0,0,727,349,23,9
2022-11-08 01:00,60,"E_JSX847_JalanbangkaBTSH-STP/Cell:eNodeB Function Name=E_JSX847M41_JalanbangkaBTSH-STP, Local Cell ID=31, Cell Name=E_JSX847HL1_JalanbangkaBTSH-STP_HL03, eNodeB ID=432847, Cell FDD TDD indication=CELL_FDD",Reliable,0,75,0,77,0,0,3,994,680,1907,0,3,993,679,41,13
2022-11-08 01:00,60,"E_JSX847_JalanbangkaBTSH-STP/Cell:eNodeB Function Name=E_JSX847M41_JalanbangkaBTSH-STP, Local Cell ID=23, Cell Name=E_JSX847HR1_JalanbangkaBTSH-STP_HR02, eNodeB ID=432847, Cell FDD TDD indication=CELL_FDD",Reliable,0,61,0,60,0,0,0,40,36,83,0,0,40,36,20,1
2022-11-08 01:00,60,"E_JSX847_JalanbangkaBTSH-STP/Cell:eNodeB Function Name=E_JSX847M41_JalanbangkaBTSH-STP, Local Cell ID=21, Cell Name=E_JSX847HL1_JalanbangkaBTSH-STP_HL02, eNodeB ID=432847, Cell FDD TDD indication=CELL_FDD",Reliable,0,65,0,67,0,0,0,309,252,644,0,0,309,252,26,2
2022-11-08 01:00,60,"E_JSX847_JalanbangkaBTSH-STP/Cell:eNodeB Function Name=E_JSX847M41_JalanbangkaBTSH-STP, Local Cell ID=13, Cell Name=E_JSX847HR1_JalanbangkaBTSH-STP_HR01, eNodeB ID=432847, Cell FDD TDD indication=CELL_FDD",Reliable,0,57,0,59,0,0,0,216,77,328,0,0,216,77,19,5
2022-11-08 01:00,60,"E_JSX847_JalanbangkaBTSH-STP/Cell:eNodeB Function Name=E_JSX847M41_JalanbangkaBTSH-STP, Local Cell ID=11, Cell Name=E_JSX847HL1_JalanbangkaBTSH-STP_HL01, eNodeB ID=432847, Cell FDD TDD indication=CELL_FDD",Reliable,0,85,0,90,0,0,9,993,592,1875,0,9,991,592,53,40
2022-11-08 01:00,60,"E_JSX847_JalanbangkaBTSH-STP/Cell:eNodeB Function Name=E_JSX847M41_JalanbangkaBTSH-STP, Local Cell ID=32, Cell Name=E_JSX847HT1_JalanbangkaBTSH-STP_HT03, eNodeB ID=432847, Cell FDD TDD indication=CELL_FDD",Reliable,0,74,0,87,0,0,0,79,46,143,0,0,79,46,55,4
2022-11-08 01:00,60,"E_JSX847_JalanbangkaBTSH-STP/Cell:eNodeB Function Name=E_JSX847M41_JalanbangkaBTSH-STP, Local Cell ID=22, Cell Name=E_JSX847HT1_JalanbangkaBTSH-STP_HT02, eNodeB ID=432847, Cell FDD TDD indication=CELL_FDD",Reliable,0,54,0,66,0,0,0,33,22,86,0,0,33,22,31,3
2022-11-08 01:00,60,"E_JSX847_JalanbangkaBTSH-STP/Cell:eNodeB Function Name=E_JSX847M41_JalanbangkaBTSH-STP, Local Cell ID=12, Cell Name=E_JSX847HT1_JalanbangkaBTSH-STP_HT01, eNodeB ID=432847, Cell FDD TDD indication=CELL_FDD",Reliable,0,180,0,201,0,0,0,41,42,252,0,0,40,42,114,13
2022-11-08 01:00,60,"E_CBN552_Permanencombatpusdikreskrim/Cell:eNodeB Function Name=E_CBN552M41_Permanencombatpusdikreskrim, Local Cell ID=31, Cell Name=E_CBN552ML1_Permanencombatpusdikreskrim_ML03, eNodeB ID=434552, Cell FDD TDD indication=CELL_FDD",Reliable,0,81,0,85,0,0,38,728,398,1173,0,38,727,398,36,28
2022-11-08 01:00,60,"E_CBN552_Permanencombatpusdikreskrim/Cell:eNodeB Function Name=E_CBN552M41_Permanencombatpusdikreskrim, Local Cell ID=21, Cell Name=E_CBN552ML1_Permanencombatpusdikreskrim_ML02, eNodeB ID=434552, Cell FDD TDD indication=CELL_FDD",Reliable,1,68,0,72,1,0,8,399,264,757,0,8,399,264,32,18
