Result Time,Granularity Period,Object Name,Reliability,"L.Cell.Unavail.Dur.Sys","L.ChMeas.PRB.DL.Avail","L.ChMeas.PRB.DL.Used.Avg","L.ChMeas.PRB.UL.Avail","L.ChMeas.PRB.UL.Used.Avg","L.CSFB.PrepAtt","L.CSFB.PrepSucc","L.E-RAB.AbnormRel","L.E-RAB.AbnormRel.MME","L.E-RAB.AttEst","L.E-RAB.NormRel","L.E-RAB.SuccEst","L.HHO.IntereNB.InterFreq.ExecAttOut","L.HHO.IntereNB.InterFreq.ExecSuccOut","L.HHO.IntereNB.IntraFreq.ExecAttOut","L.HHO.IntereNB.IntraFreq.ExecSuccOut","L.HHO.IntereNB.IntraFreq.Succ.ReEst2Src","L.HHO.IntraeNB.InterFreq.ExecAttOut","L.HHO.IntraeNB.InterFreq.ExecSuccOut","L.HHO.IntraeNB.IntraFreq.ExecAttOut","L.HHO.IntraeNB.IntraFreq.ExecSuccOut","L.HHO.IntraeNB.IntraFreq.Succ.ReEst2Src","L.IRATHO.E2G.ExecAttOut","L.IRATHO.E2G.ExecSuccOut","L.IRATHO.E2W.ExecAttOut","L.IRATHO.E2W.ExecSuccOut","L.Paging.S1.Rx","L.RRCRedirection.E2G","L.RRCRedirection.E2G.Coverage","L.RRCRedirection.E2G.CSFB","L.RRCRedirection.E2G.Distance","L.RRCRedirection.E2G.Load","L.RRCRedirection.E2G.Ulquality","L.RRCRedirection.E2W","L.RRCRedirection.E2W.Coverage","L.RRCRedirection.E2W.CSFB","L.RRCRedirection.E2W.Distance","L.RRCRedirection.E2W.Load","L.RRCRedirection.E2W.Ulquality","L.RRC.ConnReq.Att.DelayTol","L.RRC.ConnReq.Att.Emc","L.RRC.ConnReq.Att.HighPri","L.RRC.ConnReq.Att.MoData","L.RRC.ConnReq.Att.MoSig","L.RRC.ConnReq.Att.Mt","L.RRC.ConnReq.Succ.DelayTol","L.RRC.ConnReq.Succ.Emc","L.RRC.ConnReq.Succ.HighPri","L.RRC.ConnReq.Succ.MoData","L.RRC.ConnReq.Succ.MoSig","L.RRC.ConnReq.Succ.Mt","L.S1Sig.ConnEst.Att","L.S1Sig.ConnEst.Succ","L.Thrp.bits.DL","L.Thrp.bits.DL.LastTTI","L.Thrp.bits.UE.UL.LastTTI","L.Thrp.bits.UL","L.Thrp.Time.Cell.DL.HighPrecision","L.Thrp.Time.Cell.UL.HighPrecision","L.Thrp.Time.DL.RmvLastTTI","L.Thrp.Time.UE.UL.RmvLastTTI","L.Traffic.ActiveUser.Avg","L.Traffic.ActiveUser.Max","L.Traffic.User.Avg","L.Traffic.User.Max"
,Minutes,,,s,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,bit,bit,bit,bit,ms,ms,ms,ms,None,None,None,None
2022-11-08 01:00,60,"E_SKB612_Cikembar3/Cell:eNodeB Function Name=E_SKB612M41_Cikembar3, Local Cell ID=21, Cell Name=E_SKB612ML1_Cikembar3_ML02, eNodeB ID=148612, Cell FDD TDD indication=CELL_FDD",Reliable,0,96,9.175,95,15.088,0,0,0,0,841,1417,841,2,2,22,22,1,57,57,127,127,2,0,0,0,0,192220,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,386,97,252,0,0,0,386,97,252,736,736,19274853736,580215104,447384008,1172292456,787080,816380,445995,335258,0.958,9,21.889,31
2022-11-08 01:00,60,"E_SKB612_Cikembar3/Cell:eNodeB Function Name=E_SKB612M41_Cikembar3, Local Cell ID=12, Cell Name=E_SKB612MT1_Cikembar3_MT01, eNodeB ID=148612, Cell FDD TDD indication=CELL_FDD",Reliable,0,50,8.028,50,12.911,0,0,0,0,513,1452,513,0,0,95,93,10,42,42,61,61,0,0,0,0,0,192219,8,8,0,0,0,0,0,0,0,0,0,0,0,0,5,245,60,100,0,0,5,245,60,100,410,410,10165804512,1716109792,247287872,570469072,684087,562673,473727,272877,0.737,7,14.787,23
2022-11-08 01:00,60,"E_SKB612_Cikembar3/Cell:eNodeB Function Name=E_SKB612M41_Cikembar3, Local Cell ID=11, Cell Name=E_SKB612ML1_Cikembar3_ML01, eNodeB ID=148612, Cell FDD TDD indication=CELL_FDD",Reliable,0,96,6.602,95,8.422,0,0,0,0,719,1085,713,2,2,116,116,0,111,111,33,33,0,0,0,0,0,192218,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,407,39,258,0,0,0,407,39,258,704,704,8084238528,2592078648,137203688,310466904,278946,223839,172902,121439,0.309,6,9.239,18
2022-11-08 01:00,60,"E_SKB612_Cikembar3/Cell:eNodeB Function Name=E_SKB612M41_Cikembar3, Local Cell ID=55, Cell Name=E_SKB612TF1_Cikembar3_TF05, eNodeB ID=148612, Cell FDD TDD indication=CELL_TDD",Reliable,0,100,7.443,100,22.608,0,0,0,0,2219,2115,2219,0,0,3,2,0,1,1,16,16,0,0,0,0,0,192220,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1131,163,784,0,0,0,1131,163,784,2077,2077,6738078152,960094816,173862112,370308800,248915,189369,186203,97875,0.351,6,12.619,23
2022-11-08 01:00,60,"E_SKB612_Cikembar3/Cell:eNodeB Function Name=E_SKB612M41_Cikembar3, Local Cell ID=54, Cell Name=E_SKB612TE1_Cikembar3_TE05, eNodeB ID=148612, Cell FDD TDD indication=CELL_TDD",Reliable,0,100,5.175,100,24.016,1,1,0,0,3663,3431,3663,0,0,6,6,0,1,1,98,98,0,0,0,0,0,192220,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1911,281,1135,0,0,0,1911,281,1135,3327,3327,5535698048,1302463832,146448968,336094232,201248,186431,106270,90710,0.333,7,16.881,29
2022-11-08 01:00,60,"E_SKB612_Cikembar3/Cell:eNodeB Function Name=E_SKB612M41_Cikembar3, Local Cell ID=25, Cell Name=E_SKB612TF1_Cikembar3_TF02, eNodeB ID=148612, Cell FDD TDD indication=CELL_TDD",Reliable,0,100,4.687,100,23.83,1,1,0,0,1619,1581,1617,0,0,15,15,0,1,1,14,14,0,0,0,0,0,192220,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,875,129,606,0,0,0,875,128,606,1609,1609,3255711120,408485920,69763496,251328352,155133,190396,109433,107726,0.332,5,9.219,20
2022-11-08 01:00,60,"E_SKB612_Cikembar3/Cell:eNodeB Function Name=E_SKB612M41_Cikembar3, Local Cell ID=24, Cell Name=E_SKB612TE1_Cikembar3_TE02, eNodeB ID=148612, Cell FDD TDD indication=CELL_TDD",Reliable,0,100,6.309,100,28.488,0,0,0,0,3146,3011,3105,0,0,41,41,0,3,3,102,102,0,0,0,0,0,192220,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,1554,308,1067,0,0,0,1554,308,1067,2929,2929,4831646208,508213408,103136096,323348016,211710,256877,159041,167455,0.544,7,15.898,26
2022-11-08 01:00,60,"E_SKB612_Cikembar3/Cell:eNodeB Function Name=E_SKB612M41_Cikembar3, Local Cell ID=33, Cell Name=E_SKB612MR1_Cikembar3_MR03, eNodeB ID=148612, Cell FDD TDD indication=CELL_FDD",Reliable,0,75,9.285,75,7.493,0,0,0,0,4252,2955,4252,30,30,27,27,0,1029,1029,52,52,0,0,0,0,0,192220,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,2357,239,1279,0,0,0,2357,239,1279,3875,3875,13818617112,1221765280,198736256,610816592,425794,354786,374250,208635,0.638,7,19.045,31
2022-11-08 01:00,60,"E_SKB612_Cikembar3/Cell:eNodeB Function Name=E_SKB612M41_Cikembar3, Local Cell ID=23, Cell Name=E_SKB612MR1_Cikembar3_MR02, eNodeB ID=148612, Cell FDD TDD indication=CELL_FDD",Reliable,0,75,4.432,75,6.581,1,1,0,0,2998,2168,2993,2,2,4,4,0,739,739,61,60,0,0,0,0,0,192220,19,18,1,0,0,0,0,0,0,0,0,0,0,0,0,1761,296,830,0,0,0,1761,295,830,2886,2886,5882470080,1311086136,217828504,568864224,268870,295127,101442,126913,0.585,7,16.211,24
2022-11-08 01:00,60,"E_SKB612_Cikembar3/Cell:eNodeB Function Name=E_SKB612M41_Cikembar3, Local Cell ID=13, Cell Name=E_SKB612MR1_Cikembar3_MR01, eNodeB ID=148612, Cell FDD TDD indication=CELL_FDD",Reliable,0,75,6.535,75,6.414,0,0,0,0,4288,2995,4288,117,117,12,12,0,1064,1064,39,39,0,0,0,0,0,192220,5,5,0,0,0,0,0,0,0,0,0,0,0,0,7,2063,293,1556,0,0,7,2063,292,1556,3918,3918,7361409176,1823398488,185069480,538146456,267272,266566,120271,124402,0.431,6,14.783,24
2022-11-08 01:00,60,"E_SKB032_Cibadakckmbr/Cell:eNodeB Function Name=E_SKB032M41_Cibadakckmbr, Local Cell ID=23, Cell Name=E_SKB032MR1_Cibadakckmbr_MR02, eNodeB ID=148032, Cell FDD TDD indication=CELL_FDD",Reliable,0,75,2.177,75,10.468,0,0,0,0,2350,2257,2349,2,2,42,42,0,66,66,22,22,0,0,0,0,0,189795,18,18,0,0,0,0,0,0,0,0,0,0,0,0,2,1247,274,800,0,0,2,1247,274,800,2323,2323,1721686464,659643048,261610176,494221664,356655,504653,27247,145472,0.46,6,13.584,23
2022-11-08 01:00,60,"E_SKB032_Cibadakckmbr/Cell:eNodeB Function Name=E_SKB032M41_Cibadakckmbr, Local Cell ID=22, Cell Name=E_SKB032MT1_Cibadakckmbr_MT02, eNodeB ID=148032, Cell FDD TDD indication=CELL_FDD",Reliable,0,50,2.458,50,7.469,0,0,0,0,237,418,237,0,0,15,15,0,5,5,12,12,0,0,0,0,0,189795,22,22,0,0,0,0,0,0,0,0,0,0,0,0,0,138,79,36,0,0,0,138,79,36,253,253,2188375944,602810280,270188992,393500376,521122,571872,82130,81089,0.541,6,5.246,10
2022-11-08 01:00,60,"E_SKB032_Cibadakckmbr/Cell:eNodeB Function Name=E_SKB032M41_Cibadakckmbr, Local Cell ID=21, Cell Name=E_SKB032ML1_Cibadakckmbr_ML02, eNodeB ID=148032, Cell FDD TDD indication=CELL_FDD",Reliable,0,96,3.597,95,9.797,1,1,0,0,261,374,260,1,1,53,53,0,11,11,7,7,0,0,0,0,0,189795,46,45,1,0,0,0,0,0,0,0,0,0,0,0,0,135,67,59,0,0,0,135,67,59,261,261,6420277256,3257596192,573395288,1836760776,367113,385446,68720,154957,0.412,5,5.257,9
2022-11-08 01:00,60,"E_SKB032_Cibadakckmbr/Cell:eNodeB Function Name=E_SKB032M41_Cibadakckmbr, Local Cell ID=13, Cell Name=E_SKB032MR1_Cibadakckmbr_MR01, eNodeB ID=148032, Cell FDD TDD indication=CELL_FDD",Reliable,0,75,6.121,75,15.597,0,0,1,0,4031,3648,4031,4,4,175,175,3,344,344,17,17,0,0,0,0,0,189795,24,24,0,0,0,0,0,0,0,0,0,0,0,0,6,1948,420,1527,0,0,6,1948,419,1527,3900,3900,11762124008,2013120536,299004240,1605832968,452260,589935,178752,347204,0.68,7,21.085,32
2022-11-08 01:00,60,"E_SKB032_Cibadakckmbr/Cell:eNodeB Function Name=E_SKB032M41_Cibadakckmbr, Local Cell ID=12, Cell Name=E_SKB032MT1_Cibadakckmbr_MT01, eNodeB ID=148032, Cell FDD TDD indication=CELL_FDD",Reliable,0,50,5.763,50,13.052,3,3,0,0,430,927,429,5,5,158,158,0,40,40,9,9,0,0,0,0,0,189795,23,20,3,0,0,0,0,0,0,0,0,0,0,0,0,174,168,128,0,0,0,174,166,128,468,467,7549014512,327554744,285473224,900700112,730793,625208,483774,309598,0.799,7,11.959,21
2022-11-08 01:00,60,"E_SKB032_Cibadakckmbr/Cell:eNodeB Function Name=E_SKB032M41_Cibadakckmbr, Local Cell ID=11, Cell Name=E_SKB032ML1_Cibadakckmbr_ML01, eNodeB ID=148032, Cell FDD TDD indication=CELL_FDD",Reliable,0,96,9.275,95,17.522,1,1,0,0,869,1600,869,30,30,331,329,0,68,68,4,4,0,0,0,0,0,189795,11,10,1,0,0,0,0,0,0,0,0,0,0,0,0,456,110,297,0,0,0,456,108,297,861,861,19800759272,4313786584,649455664,1361980208,605423,689228,265746,362580,0.871,8,21.429,33
2022-11-08 01:00,60,"E_SKB032_Cibadakckmbr/Cell:eNodeB Function Name=E_SKB032M41_Cibadakckmbr, Local Cell ID=35, Cell Name=E_SKB032TF1_Cibadakckmbr_TF04, eNodeB ID=148032, Cell FDD TDD indication=CELL_TDD",Reliable,0,100,15.156,100,28.162,1,1,0,0,3383,3225,3383,0,0,12,12,0,0,0,61,61,0,0,0,0,0,189795,9,8,1,0,0,0,0,0,0,0,0,0,0,0,0,1912,215,1040,0,0,0,1912,214,1040,3166,3166,10485849664,1878555288,220691784,550926464,382816,279031,607794,127653,0.626,6,18.269,27
2022-11-08 01:00,60,"E_SKB032_Cibadakckmbr/Cell:eNodeB Function Name=E_SKB032M41_Cibadakckmbr, Local Cell ID=45, Cell Name=E_SKB032TF1_Cibadakckmbr_TF05, eNodeB ID=148032, Cell FDD TDD indication=CELL_TDD",Reliable,0,100,2.339,100,18.338,0,0,0,0,1498,1464,1498,0,0,46,46,0,0,0,1,1,0,0,0,0,0,189795,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,813,78,507,0,0,0,813,78,507,1398,1398,1465976768,176656880,85906496,210101200,67717,105690,26479,41786,0.145,4,7.337,15
2022-11-08 01:00,60,"E_SKB032_Cibadakckmbr/Cell:eNodeB Function Name=E_SKB032M41_Cibadakckmbr, Local Cell ID=34, Cell Name=E_SKB032TE1_Cibadakckmbr_TE04, eNodeB ID=148032, Cell FDD TDD indication=CELL_TDD",Reliable,0,100,10.588,100,24.145,1,1,0,0,2371,1735,2371,1,1,16,16,0,8,8,4,4,0,0,0,0,0,189795,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1272,170,756,0,0,0,1272,170,756,2198,2198,17691760248,1760848480,224599360,582211296,325547,211823,259483,110143,0.415,5,9.581,21
2022-11-08 01:00,60,"E_SKB032_Cibadakckmbr/Cell:eNodeB Function Name=E_SKB032M41_Cibadakckmbr, Local Cell ID=44, Cell Name=E_SKB032TE1_Cibadakckmbr_TE05, eNodeB ID=148032, Cell FDD TDD indication=CELL_TDD",Reliable,0,100,1.943,100,14.494,1,1,0,0,394,351,394,0,0,70,70,0,1,1,1,1,0,0,0,0,0,189795,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,192,40,161,0,0,1,192,40,161,394,394,52331160,40043456,25358152,45261584,11025,16402,699,15538,0.026,2,2.296,7
2022-11-08 01:00,60,"E_SKB032_Cibadakckmbr/Cell:eNodeB Function Name=E_SKB032M41_Cibadakckmbr, Local Cell ID=15, Cell Name=E_SKB032TF1_Cibadakckmbr_TF01, eNodeB ID=148032, Cell FDD TDD indication=CELL_TDD",Reliable,0,100,5.251,100,23.273,1,1,0,0,332,238,332,0,0,13,13,0,0,0,2,2,0,0,0,0,0,189795,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,175,44,84,0,0,0,175,44,84,303,303,4469297120,1777472480,400678840,585763520,205523,192410,104728,81250,0.281,4,3.2,7
2022-11-08 01:00,60,"E_SKB032_Cibadakckmbr/Cell:eNodeB Function Name=E_SKB032M41_Cibadakckmbr, Local Cell ID=25, Cell Name=E_SKB032TF1_Cibadakckmbr_TF02, eNodeB ID=148032, Cell FDD TDD indication=CELL_TDD",Reliable,0,100,8.595,100,22.428,0,0,0,0,1481,1478,1475,0,0,0,0,0,0,0,43,43,0,0,0,0,0,189795,47,47,0,0,0,0,0,0,0,0,0,0,0,0,0,878,139,423,0,0,0,878,139,423,1440,1440,7300373360,1028459096,143650520,330187128,301551,245965,219777,91124,0.411,6,11.202,19
2022-11-08 01:00,60,"E_SKB032_Cibadakckmbr/Cell:eNodeB Function Name=E_SKB032M41_Cibadakckmbr, Local Cell ID=14, Cell Name=E_SKB032TE1_Cibadakckmbr_TE01, eNodeB ID=148032, Cell FDD TDD indication=CELL_TDD",Reliable,0,100,2.387,100,17.378,1,1,0,0,648,604,648,0,0,21,20,0,2,2,4,4,0,0,0,0,0,189849,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,399,29,83,0,0,0,399,29,83,511,511,1166665544,334319544,72866208,138151120,56196,72968,21996,34820,0.123,4,3.28,6
2022-11-08 01:00,60,"E_SKB032_Cibadakckmbr/Cell:eNodeB Function Name=E_SKB032M41_Cibadakckmbr, Local Cell ID=24, Cell Name=E_SKB032TE1_Cibadakckmbr_TE02, eNodeB ID=148032, Cell FDD TDD indication=CELL_TDD",Reliable,0,100,3.072,100,14.406,0,0,0,0,995,880,990,0,0,0,0,0,1,1,7,7,0,0,0,0,0,189795,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,475,74,349,0,0,0,475,74,349,898,898,606215344,143033928,16178104,45710160,26007,31856,13261,18594,0.055,3,3.234,9
2022-11-08 01:00,60,"CBN176_Perumbogorasri-DMT/Cell:eNodeB Function Name=CBN176_Perumbogorasri-DMT, Local Cell ID=32, Cell Name=E_CBN176MT1_Perumbogorasri-DMT_MT03, eNodeB ID=434176, Cell FDD TDD indication=CELL_FDD",Reliable,0,50,22.764,50,19.511,3,3,13,0,8768,9826,8758,17,17,340,299,40,0,0,36,35,1,0,0,0,0,638206,1123,1120,3,0,0,0,0,0,0,0,0,0,0,0,320,3802,4018,2291,0,0,320,3801,4009,2291,10421,10417,20595764384,656597024,414028048,1715194840,1687297,1199240,5324171,1667741,3.715,31,45.111,131
2022-11-08 01:00,60,"CBN176_Perumbogorasri-DMT/Cell:eNodeB Function Name=CBN176_Perumbogorasri-DMT, Local Cell ID=22, Cell Name=E_CBN176MT1_Perumbogorasri-DMT_MT02, eNodeB ID=434176, Cell FDD TDD indication=CELL_FDD",Reliable,0,50,2.07,50,7.152,0,0,0,0,365,894,365,115,115,16,16,0,0,0,4,4,0,0,0,0,0,638207,8,8,0,0,0,0,0,0,0,0,0,0,0,0,35,176,124,84,0,0,35,176,124,84,419,418,1233176432,430989432,37127872,113311112,75065,67702,31452,37369,0.104,5,3.979,17
2022-11-08 01:00,60,"CBN176_Perumbogorasri-DMT/Cell:eNodeB Function Name=CBN176_Perumbogorasri-DMT, Local Cell ID=12, Cell Name=E_CBN176MT1_Perumbogorasri-DMT_MT01, eNodeB ID=434176, Cell FDD TDD indication=CELL_FDD",Reliable,0,50,2.038,50,5.137,0,0,0,0,453,507,452,63,63,70,70,0,0,0,32,32,7,0,0,0,0,638207,7,7,0,0,0,0,0,0,0,0,0,0,0,0,19,226,73,91,0,0,19,226,73,91,409,409,642696840,25831216,11280304,53653272,52523,87053,49038,74698,0.215,4,2.095,8
2022-11-08 01:00,60,"CBN176_Perumbogorasri-DMT/Cell:eNodeB Function Name=CBN176_Perumbogorasri-DMT, Local Cell ID=35, Cell Name=E_CBN176MF1_Perumbogorasri-DMT_TF03, eNodeB ID=434176, Cell FDD TDD indication=CELL_TDD",Reliable,0,100,13.239,100,36.447,3,3,3,0,4550,4413,4540,0,0,97,97,0,0,0,7,6,0,0,0,0,0,638206,64,61,3,0,0,0,0,0,0,0,0,0,0,0,55,2201,616,1512,0,0,55,2200,612,1512,4379,4379,6594436712,774307640,123555128,515361568,415368,260393,999442,288104,1.149,13,21.835,66
2022-11-08 01:00,60,"CBN176_Perumbogorasri-DMT/Cell:eNodeB Function Name=CBN176_Perumbogorasri-DMT, Local Cell ID=25, Cell Name=E_CBN176MF1_Perumbogorasri-DMT_TF02, eNodeB ID=434176, Cell FDD TDD indication=CELL_TDD",Reliable,0,100,22.322,100,48.356,0,0,2,0,3223,3132,3222,0,0,113,113,0,4,4,30,30,0,0,0,0,0,638206,10,10,0,0,0,0,0,0,0,0,0,0,0,0,16,1473,288,1003,0,0,16,1473,287,1003,2779,2778,18923544040,3087349016,753484704,2228061992,931524,551116,989820,474548,1.665,11,21.15,34
2022-11-08 01:00,60,"CBN176_Perumbogorasri-DMT/Cell:eNodeB Function Name=CBN176_Perumbogorasri-DMT, Local Cell ID=15, Cell Name=E_CBN176MF1_Perumbogorasri-DMT_TF01, eNodeB ID=434176, Cell FDD TDD indication=CELL_TDD",Reliable,0,100,22.715,100,57.31,0,0,11,0,5720,5585,5677,0,0,187,185,0,3,3,2,2,0,0,0,0,0,638207,381,381,0,0,0,0,2,2,0,0,0,0,0,0,124,2338,1411,1668,0,0,124,2338,1399,1668,5529,5527,15062553264,3135953456,288070336,1003514416,782062,467560,1050935,528972,2.25,22,28.181,69
2022-11-08 01:00,60,"CBN176_Perumbogorasri-DMT/Cell:eNodeB Function Name=CBN176_Perumbogorasri-DMT, Local Cell ID=34, Cell Name=E_CBN176ME1_Perumbogorasri-DMT_TE03, eNodeB ID=434176, Cell FDD TDD indication=CELL_TDD",Reliable,0,100,13.391,100,44.482,1,1,4,0,4928,4838,4913,0,0,72,72,0,0,0,3,3,0,0,0,0,0,638380,97,96,1,0,0,0,0,0,0,0,0,0,0,0,49,2450,669,1401,0,0,49,2450,667,1401,4567,4567,7034901272,853548560,259668104,1007505728,627307,531640,819762,560817,1.751,14,25.861,67
2022-11-08 01:00,60,"CBN176_Perumbogorasri-DMT/Cell:eNodeB Function Name=CBN176_Perumbogorasri-DMT, Local Cell ID=24, Cell Name=E_CBN176ME1_Perumbogorasri-DMT_TE02, eNodeB ID=434176, Cell FDD TDD indication=CELL_TDD",Reliable,0,100,26.639,100,55.924,0,0,2,0,4179,4025,4178,0,0,131,131,0,1,1,14,14,0,0,0,0,0,638206,13,13,0,0,0,0,0,0,0,0,0,0,0,0,97,1905,410,1323,0,0,97,1905,409,1323,3734,3734,18112792856,4056196472,641315544,2416401120,974735,538846,980573,482208,1.841,11,28.797,40
2022-11-08 01:00,60,"CBN176_Perumbogorasri-DMT/Cell:eNodeB Function Name=CBN176_Perumbogorasri-DMT, Local Cell ID=14, Cell Name=E_CBN176ME1_Perumbogorasri-DMT_TE01, eNodeB ID=434176, Cell FDD TDD indication=CELL_TDD",Reliable,0,100,23.742,100,53.304,1,1,3,0,5275,5074,5229,0,0,176,175,0,0,0,2,1,0,0,0,0,0,638206,451,450,1,0,0,0,0,0,0,0,0,0,0,0,150,2037,1460,1697,0,0,149,2037,1444,1697,5327,5325,14426436528,2037253224,621810880,1535051616,817854,534922,1212470,598548,2.292,21,27.509,72
2022-11-08 01:00,60,"CBN176_Perumbogorasri-DMT/Cell:eNodeB Function Name=CBN176_Perumbogorasri-DMT, Local Cell ID=65, Cell Name=E_CBN176MF1_Perumbogorasri-DMT_TF06, eNodeB ID=434176, Cell FDD TDD indication=CELL_TDD",Reliable,0,100,19.043,100,50.546,4,4,1,0,6104,5652,6008,0,0,42,42,0,0,0,10,10,0,0,0,0,0,638207,237,233,4,0,0,0,0,0,0,0,0,0,0,0,289,2613,1238,1796,0,0,288,2613,1227,1796,5924,5921,15541701656,4185664784,287948448,1184270144,675684,417907,716814,477112,1.803,14,28.668,57
2022-11-08 01:00,60,"CBN176_Perumbogorasri-DMT/Cell:eNodeB Function Name=CBN176_Perumbogorasri-DMT, Local Cell ID=55, Cell Name=E_CBN176MF1_Perumbogorasri-DMT_TF05, eNodeB ID=434176, Cell FDD TDD indication=CELL_TDD",Reliable,0,100,37.277,100,66.442,1,1,8,0,7764,7299,7756,0,0,172,171,0,8,8,18,18,0,0,0,0,0,638207,165,164,1,0,0,0,0,0,0,0,0,0,0,0,58,3008,976,2772,0,0,58,3008,973,2771,6810,6810,30370301784,5220293120,407655672,2413707584,1315251,555314,2552786,977668,3.703,26,38.255,86
2022-11-08 01:00,60,"CBN176_Perumbogorasri-DMT/Cell:eNodeB Function Name=CBN176_Perumbogorasri-DMT, Local Cell ID=45, Cell Name=E_CBN176MF1_Perumbogorasri-DMT_TF04, eNodeB ID=434176, Cell FDD TDD indication=CELL_TDD",Reliable,0,100,10.52,100,25.55,2,2,0,0,2466,2369,2466,0,0,269,269,0,0,0,8,7,0,0,0,0,0,638205,8,6,2,0,0,0,0,0,0,0,0,0,0,0,14,1198,159,684,0,0,14,1198,159,684,2055,2055,5512083408,573658416,115311216,427586488,293340,203945,354091,115518,0.444,6,13.993,23
2022-11-08 01:00,60,"CBN176_Perumbogorasri-DMT/Cell:eNodeB Function Name=CBN176_Perumbogorasri-DMT, Local Cell ID=64, Cell Name=E_CBN176ME1_Perumbogorasri-DMT_TE06, eNodeB ID=434176, Cell FDD TDD indication=CELL_TDD",Reliable,0,100,39.948,100,61.451,4,4,6,0,8537,7834,8444,0,0,77,76,0,5,5,2,2,0,0,0,0,0,638207,552,548,4,0,0,0,0,0,0,0,0,0,0,0,95,3452,1681,2449,0,0,95,3451,1663,2449,7658,7653,19639642072,2488208464,384431672,1714643160,1134351,565827,2384312,816244,3.271,18,35.969,66
2022-11-08 01:00,60,"CBN176_Perumbogorasri-DMT/Cell:eNodeB Function Name=CBN176_Perumbogorasri-DMT, Local Cell ID=54, Cell Name=E_CBN176ME1_Perumbogorasri-DMT_TE05, eNodeB ID=434176, Cell FDD TDD indication=CELL_TDD",Reliable,0,100,21.003,100,50.623,2,2,1,0,7631,7105,7617,0,0,162,162,1,1,1,13,13,0,0,0,0,0,638207,164,162,2,0,0,0,0,0,0,0,0,0,0,0,153,3366,909,2493,0,0,153,3366,906,2491,6916,6916,14267836000,2779718600,497331752,1265456032,817336,556844,1042503,609504,2.188,20,37.018,92
2022-11-08 01:00,60,"CBN176_Perumbogorasri-DMT/Cell:eNodeB Function Name=CBN176_Perumbogorasri-DMT, Local Cell ID=44, Cell Name=E_CBN176ME1_Perumbogorasri-DMT_TE04, eNodeB ID=434176, Cell FDD TDD indication=CELL_TDD",Reliable,0,100,6.013,100,22.263,1,1,0,0,1770,1720,1770,0,0,156,156,0,0,0,4,4,0,0,0,0,0,638207,4,3,1,0,0,0,0,0,0,0,0,0,0,0,3,935,141,526,0,0,3,935,140,526,1604,1604,1056612664,226853464,59112944,225278864,102456,116733,93694,73194,0.241,5,9.809,18
2022-11-08 01:00,60,"E_CBN177_Kiarapandakbogor-DMT/Cell:eNodeB Function Name=CBN177M41_Kiarapandakbogor-DMT, Local Cell ID=32, Cell Name=E_CBN177MT1_Kiarapandakbogor-DMT_MT03, eNodeB ID=434177, Cell FDD TDD indication=CELL_FDD",Unreliable,1145,50,11.132,50,12.249,2,2,0,0,1494,1483,1494,0,0,29,29,0,0,0,2,2,1,0,0,0,0,141181,109,107,2,0,0,0,0,0,0,0,0,0,0,0,0,777,509,388,0,0,0,775,506,388,1669,1584,9303452352,1950485360,201133400,463626072,640488,497327,471693,260217,0.898,8,13.531,27
2022-11-08 01:00,60,"E_CBN177_Kiarapandakbogor-DMT/Cell:eNodeB Function Name=CBN177M41_Kiarapandakbogor-DMT, Local Cell ID=22, Cell Name=E_CBN177MT1_Kiarapandakbogor-DMT_MT02, eNodeB ID=434177, Cell FDD TDD indication=CELL_FDD",Unreliable,1145,50,3.393,50,7.819,0,0,0,0,673,685,672,0,0,80,79,4,0,0,19,19,0,0,0,0,0,141181,71,71,0,0,0,0,3,3,0,0,0,0,0,0,0,370,275,230,0,0,0,367,273,230,870,817,1423557528,63693416,20378744,94401624,122869,127579,106350,80696,0.224,4,4.843,13
