Result Time,Granularity Period,Object Name,Reliability,"L.ChMeas.MIMO.PRB.CL.Rank1","L.ChMeas.MIMO.PRB.CL.Rank2","L.ChMeas.MIMO.PRB.OL.Rank1","L.ChMeas.MIMO.PRB.OL.Rank2","L.ChMeas.PDSCH.MCS.0","L.ChMeas.PDSCH.MCS.1","L.ChMeas.PDSCH.MCS.10","L.ChMeas.PDSCH.MCS.11","L.ChMeas.PDSCH.MCS.12","L.ChMeas.PDSCH.MCS.13","L.ChMeas.PDSCH.MCS.14","L.ChMeas.PDSCH.MCS.15","L.ChMeas.PDSCH.MCS.16","L.ChMeas.PDSCH.MCS.17","L.ChMeas.PDSCH.MCS.18","L.ChMeas.PDSCH.MCS.19","L.ChMeas.PDSCH.MCS.2","L.ChMeas.PDSCH.MCS.20","L.ChMeas.PDSCH.MCS.21","L.ChMeas.PDSCH.MCS.22","L.ChMeas.PDSCH.MCS.23","L.ChMeas.PDSCH.MCS.24","L.ChMeas.PDSCH.MCS.25","L.ChMeas.PDSCH.MCS.26","L.ChMeas.PDSCH.MCS.27","L.ChMeas.PDSCH.MCS.28","L.ChMeas.PDSCH.MCS.29","L.ChMeas.PDSCH.MCS.3","L.ChMeas.PDSCH.MCS.30","L.ChMeas.PDSCH.MCS.31","L.ChMeas.PDSCH.MCS.4","L.ChMeas.PDSCH.MCS.5","L.ChMeas.PDSCH.MCS.6","L.ChMeas.PDSCH.MCS.7","L.ChMeas.PDSCH.MCS.8","L.ChMeas.PDSCH.MCS.9","L.ChMeas.RI.Rank1","L.ChMeas.RI.Rank2","L.ChMeas.RI.Rank3","L.ChMeas.RI.Rank4"
,Minutes,,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
2022-11-08 01:00,60,"E_CBN516_Putatnutugciseeng-DMT/Cell:eNodeB Function Name=E_CBN516M41_Putatnutugciseeng-DMT, Local Cell ID=23, Cell Name=E_CBN516MR1_Putatnutugciseeng-DMT_MR02, eNodeB ID=434516, Cell FDD TDD indication=CELL_FDD",Reliable,2177682,11583165,18300,0,21689,20184,0,14928,21276,22823,29411,30455,34342,0,37629,40696,2073,44946,54729,69817,59792,37350,21234,14702,15085,5296,22416,2793,26829,66753,3874,4602,5765,7507,10823,12375,49250,330930,2110,50
2022-11-08 01:00,60,"E_CBN516_Putatnutugciseeng-DMT/Cell:eNodeB Function Name=E_CBN516M41_Putatnutugciseeng-DMT, Local Cell ID=13, Cell Name=E_CBN516MR1_Putatnutugciseeng-DMT_MR01, eNodeB ID=434516, Cell FDD TDD indication=CELL_FDD",Reliable,2039878,12613547,15569,0,5914,20119,3409,13487,19176,21500,29560,32885,28085,8218,39624,44696,1892,48343,53986,64276,71054,64206,53456,47050,52873,24057,9687,2708,24792,81171,3699,4918,5289,7322,9424,8500,82949,907191,6563,202
2022-11-08 01:00,60,"E_CBN516_Putatnutugciseeng-DMT/Cell:eNodeB Function Name=E_CBN516M41_Putatnutugciseeng-DMT, Local Cell ID=65, Cell Name=C_CBN516TF1_Putatnutugciseeng-DMT_TF06, eNodeB ID=434516, Cell FDD TDD indication=CELL_TDD",Reliable,0,0,1432321,4026623,3537,17203,0,18732,24221,23949,28310,28239,25642,0,23832,14587,1030,9808,7589,5699,4024,3215,2050,1527,2888,984,1965,1545,2528,639,2894,3017,5652,7094,10661,11422,7375,24507,0,0
2022-11-08 01:00,60,"E_CBN516_Putatnutugciseeng-DMT/Cell:eNodeB Function Name=E_CBN516M41_Putatnutugciseeng-DMT, Local Cell ID=55, Cell Name=C_CBN516TF1_Putatnutugciseeng-DMT_TF05, eNodeB ID=434516, Cell FDD TDD indication=CELL_TDD",Reliable,0,0,7746792,4882413,22864,37270,0,12505,15895,16124,26454,34758,39427,0,56126,40355,3020,25201,24651,33738,54859,48474,26184,18575,46668,8223,1997,3188,6194,2172,3429,2706,5313,5729,7315,8002,40805,23582,0,0
2022-11-08 01:00,60,"E_CBN516_Putatnutugciseeng-DMT/Cell:eNodeB Function Name=E_CBN516M41_Putatnutugciseeng-DMT, Local Cell ID=45, Cell Name=C_CBN516TF1_Putatnutugciseeng-DMT_TF04, eNodeB ID=434516, Cell FDD TDD indication=CELL_TDD",Reliable,0,0,6904720,30591147,10695,45708,0,39235,60192,63958,84387,94887,100207,0,143139,166892,2014,183441,166353,140527,105319,73346,26265,26326,30963,9776,3959,3416,20325,5243,5049,5701,10062,12170,16702,22426,38404,134207,0,0
2022-11-08 01:00,60,"E_CBN516_Putatnutugciseeng-DMT/Cell:eNodeB Function Name=E_CBN516M41_Putatnutugciseeng-DMT, Local Cell ID=64, Cell Name=C_CBN516TE1_Putatnutugciseeng-DMT_TE06, eNodeB ID=434516, Cell FDD TDD indication=CELL_TDD",Reliable,0,0,14919152,27396127,27562,100376,0,96880,125270,125029,125718,110306,69588,0,55356,34845,8528,25489,17763,13819,9278,7565,2742,2203,2585,1045,12869,12142,8920,2179,17881,19296,32738,42622,55959,64151,68876,118241,0,0
2022-11-08 01:00,60,"E_CBN516_Putatnutugciseeng-DMT/Cell:eNodeB Function Name=E_CBN516M41_Putatnutugciseeng-DMT, Local Cell ID=54, Cell Name=C_CBN516TE1_Putatnutugciseeng-DMT_TE05, eNodeB ID=434516, Cell FDD TDD indication=CELL_TDD",Reliable,0,0,8257546,8966821,53551,233193,0,40860,52089,52237,65499,76916,61635,0,75437,71785,7765,65055,66188,58766,56175,50098,38534,19903,52650,8984,9389,9483,14429,5730,12770,12508,19798,24179,30497,32522,167408,212957,0,0
2022-11-08 01:00,60,"E_CBN516_Putatnutugciseeng-DMT/Cell:eNodeB Function Name=E_CBN516M41_Putatnutugciseeng-DMT, Local Cell ID=44, Cell Name=C_CBN516TE1_Putatnutugciseeng-DMT_TE04, eNodeB ID=434516, Cell FDD TDD indication=CELL_TDD",Reliable,0,0,11306922,24382754,39783,378269,0,62908,82206,82419,112309,134462,138967,0,144656,135875,5328,126511,104440,77163,55046,43301,28846,18976,49537,16851,11481,7531,18771,7935,11457,12125,20591,27084,38352,41460,304478,774426,0,0
2022-11-08 01:00,60,"E_CBN516_Putatnutugciseeng-DMT/Cell:eNodeB Function Name=E_CBN516M41_Putatnutugciseeng-DMT, Local Cell ID=35, Cell Name=C_CBN516TF1_Putatnutugciseeng-DMT_TF03, eNodeB ID=434516, Cell FDD TDD indication=CELL_TDD",Reliable,0,0,12501073,4882243,10371,51610,0,34074,39471,33727,41765,54225,55692,0,45995,27738,3868,16672,9260,5231,3760,3236,874,2048,1883,256,3376,6444,3576,749,10050,10541,18360,21630,27472,27613,54164,30516,0,0
2022-11-08 01:00,60,"E_CBN516_Putatnutugciseeng-DMT/Cell:eNodeB Function Name=E_CBN516M41_Putatnutugciseeng-DMT, Local Cell ID=25, Cell Name=C_CBN516TF1_Putatnutugciseeng-DMT_TF02, eNodeB ID=434516, Cell FDD TDD indication=CELL_TDD",Reliable,0,0,1383679,271423,1377,9102,0,2301,3026,2831,3589,5134,3891,0,6917,9183,613,12268,11756,10220,6331,4624,2978,1535,5421,919,424,679,957,1031,852,978,1712,1591,1927,1793,5052,1381,0,0
2022-11-08 01:00,60,"E_CBN516_Putatnutugciseeng-DMT/Cell:eNodeB Function Name=E_CBN516M41_Putatnutugciseeng-DMT, Local Cell ID=15, Cell Name=C_CBN516TF1_Putatnutugciseeng-DMT_TF01, eNodeB ID=434516, Cell FDD TDD indication=CELL_TDD",Reliable,0,0,2618648,3841877,4115,32067,1,31617,41022,34160,36720,34881,26857,0,25813,22622,2713,24077,20228,17261,12514,8993,4042,2683,4333,624,1772,4811,3612,1117,6273,6440,6637,9074,13420,17918,26539,37760,0,0
2022-11-08 01:00,60,"E_CBN516_Putatnutugciseeng-DMT/Cell:eNodeB Function Name=E_CBN516M41_Putatnutugciseeng-DMT, Local Cell ID=34, Cell Name=C_CBN516TE1_Putatnutugciseeng-DMT_TE03, eNodeB ID=434516, Cell FDD TDD indication=CELL_TDD",Reliable,0,0,25174669,17672486,42644,218456,0,89644,105118,82023,91291,80131,66549,0,54085,37985,15062,31216,22317,16232,10909,8650,2968,4134,6081,1979,12109,21081,10511,3119,29118,34266,50535,67836,86920,77703,266960,144527,0,0
2022-11-08 01:00,60,"E_CBN516_Putatnutugciseeng-DMT/Cell:eNodeB Function Name=E_CBN516M41_Putatnutugciseeng-DMT, Local Cell ID=24, Cell Name=C_CBN516TE1_Putatnutugciseeng-DMT_TE02, eNodeB ID=434516, Cell FDD TDD indication=CELL_TDD",Reliable,0,0,6356076,7047379,25046,235658,0,24458,31490,33170,42423,50498,39924,0,42380,39722,3339,42651,47659,41884,35674,30154,20706,12314,29981,8516,7596,5168,10238,5896,7125,6471,9279,11590,16194,17960,168496,187905,0,0
2022-11-08 01:00,60,"E_CBN516_Putatnutugciseeng-DMT/Cell:eNodeB Function Name=E_CBN516M41_Putatnutugciseeng-DMT, Local Cell ID=14, Cell Name=C_CBN516TE1_Putatnutugciseeng-DMT_TE01, eNodeB ID=434516, Cell FDD TDD indication=CELL_TDD",Reliable,0,0,8371576,12191629,27551,145224,30,49011,60086,63430,79529,82346,61775,0,56915,40782,12749,39355,34072,33394,29239,27957,18517,11061,32133,8961,6679,16274,6917,3845,18541,17914,19894,22954,29360,32505,91234,228102,0,0
2022-11-08 01:00,60,"E_CBN612_Permanencmbtjasingabogor-DMT/Cell:eNodeB Function Name=E_CBN612M41_Permanencmbtjasingabogor-DMT, Local Cell ID=31, Cell Name=E_CBN612ML1_Permanencmbtjasingabogor-DMT_ML03, eNodeB ID=434612, Cell FDD TDD indication=CELL_FDD",Reliable,8732361,17161920,365132,0,3737,67321,0,11127,25000,35936,42878,40142,45023,0,50882,52293,500,56629,57103,66822,74712,91529,116470,170416,340260,371456,15516,761,30319,169001,2131,1690,2622,3700,5874,8283,370649,2548782,95,36
2022-11-08 01:00,60,"E_CBN612_Permanencmbtjasingabogor-DMT/Cell:eNodeB Function Name=E_CBN612M41_Permanencmbtjasingabogor-DMT, Local Cell ID=21, Cell Name=E_CBN612ML1_Permanencmbtjasingabogor-DMT_ML02, eNodeB ID=434612, Cell FDD TDD indication=CELL_FDD",Reliable,5044316,27163151,260697,0,6134,82720,0,28583,41696,55381,75048,85630,109833,0,124249,136919,549,150490,144223,137072,94070,81338,56444,36751,53856,76921,23444,1182,47859,157857,3308,3365,5367,8618,13105,19965,293852,2171543,233,45
2022-11-08 01:00,60,"E_CBN612_Permanencmbtjasingabogor-DMT/Cell:eNodeB Function Name=E_CBN612M41_Permanencmbtjasingabogor-DMT, Local Cell ID=11, Cell Name=E_CBN612ML1_Permanencmbtjasingabogor-DMT_ML01, eNodeB ID=434612, Cell FDD TDD indication=CELL_FDD",Reliable,615764,2179911,21557,0,32103,12645,0,1844,1764,2261,2828,2579,2918,0,2975,2317,419,2364,2867,2414,2741,3142,2483,95,104,73,23887,419,2288,4849,543,513,679,829,1092,1340,25797,97807,2,0
2022-11-08 01:00,60,"E_CBN612_Permanencmbtjasingabogor-DMT/Cell:eNodeB Function Name=E_CBN612M41_Permanencmbtjasingabogor-DMT, Local Cell ID=23, Cell Name=E_CBN612MR1_Permanencmbtjasingabogor-DMT_MR02, eNodeB ID=434612, Cell FDD TDD indication=CELL_FDD",Reliable,1950349,5245512,43718,0,7872,32901,0,6027,10523,14308,22212,28237,35494,0,38779,39556,456,38307,35645,38933,35797,29627,25420,26525,33912,34634,7551,478,13276,46429,1056,937,1516,2193,2993,4525,168290,403058,0,0
2022-11-08 01:00,60,"E_CBN612_Permanencmbtjasingabogor-DMT/Cell:eNodeB Function Name=E_CBN612M41_Permanencmbtjasingabogor-DMT, Local Cell ID=13, Cell Name=E_CBN612MR1_Permanencmbtjasingabogor-DMT_MR01, eNodeB ID=434612, Cell FDD TDD indication=CELL_FDD",Reliable,196666,283775,6110,0,7120,7041,0,64,94,166,266,417,820,0,1317,1518,208,1464,876,837,821,725,444,639,2828,2807,3660,81,204,2339,120,115,124,85,40,36,1497,60154,0,0
2022-11-08 01:00,60,"E_CBN612_Permanencmbtjasingabogor-DMT/Cell:eNodeB Function Name=E_CBN612M41_Permanencmbtjasingabogor-DMT, Local Cell ID=33, Cell Name=E_CBN612MR1_Permanencmbtjasingabogor-DMT_MR03, eNodeB ID=434612, Cell FDD TDD indication=CELL_FDD",Reliable,609339,7960849,36150,0,2897,42700,0,3090,5422,8126,12032,14235,16982,0,19671,25044,434,32451,42367,49943,55031,80556,74963,93610,169131,272745,8874,563,13781,190021,1158,894,1196,1738,1740,2082,22786,1221703,675,8
2022-11-08 01:00,60,"C_CBN618_Permanenkertajayarumpin-TBG/Cell:eNodeB Function Name=E_CBN618M41_Permanenkertajayarumpin-TBG, Local Cell ID=31, Cell Name=E_CBN618ML1_Permanenkertajayarumpin-TBG_ML03, eNodeB ID=434618, Cell FDD TDD indication=CELL_FDD",Reliable,82145774,31249202,6702895,0,85921,103885,0,179083,214393,236679,236111,210821,215829,0,229117,251287,55409,233021,194202,180910,166994,176954,216214,104955,328446,61176,214377,70866,195116,337121,103445,141492,178200,179195,168927,155200,445727,675501,32,30
2022-11-08 01:00,60,"C_CBN618_Permanenkertajayarumpin-TBG/Cell:eNodeB Function Name=E_CBN618M41_Permanenkertajayarumpin-TBG, Local Cell ID=21, Cell Name=E_CBN618ML1_Permanenkertajayarumpin-TBG_ML02, eNodeB ID=434618, Cell FDD TDD indication=CELL_FDD",Reliable,31276281,27775187,736819,0,68308,87878,0,66536,82909,97075,107682,113784,116358,0,117334,120863,41932,115710,101732,90341,76768,79875,63033,47448,58777,24329,108825,42584,92244,146315,34165,33319,38420,45383,55475,60695,291396,530860,1293,789
2022-11-08 01:00,60,"C_CBN618_Permanenkertajayarumpin-TBG/Cell:eNodeB Function Name=E_CBN618M41_Permanenkertajayarumpin-TBG, Local Cell ID=11, Cell Name=E_CBN618ML1_Permanenkertajayarumpin-TBG_ML01, eNodeB ID=434618, Cell FDD TDD indication=CELL_FDD",Reliable,34845989,25747326,473667,0,48003,63825,0,118541,132711,141536,140994,143771,146420,0,146999,148130,24798,143419,125798,114556,90131,70458,45859,24799,23792,5761,100474,32767,142642,154710,41811,53924,70660,86149,100155,105870,814839,2578010,179144,72
2022-11-08 01:00,60,"C_CBN618_Permanenkertajayarumpin-TBG/Cell:eNodeB Function Name=E_CBN618M41_Permanenkertajayarumpin-TBG, Local Cell ID=32, Cell Name=E_CBN618MT1_Permanenkertajayarumpin-TBG_MT03, eNodeB ID=434618, Cell FDD TDD indication=CELL_FDD",Reliable,35972775,6096454,469676,0,43060,61351,0,78122,104077,97979,108146,86525,92849,0,77508,50842,21584,41328,37751,41956,42236,39336,31982,21733,21854,14408,97913,26081,75692,63908,34551,41257,54742,64325,81263,83695,385835,89029,0,0
2022-11-08 01:00,60,"C_CBN618_Permanenkertajayarumpin-TBG/Cell:eNodeB Function Name=E_CBN618M41_Permanenkertajayarumpin-TBG, Local Cell ID=22, Cell Name=E_CBN618MT1_Permanenkertajayarumpin-TBG_MT02, eNodeB ID=434618, Cell FDD TDD indication=CELL_FDD",Reliable,62075699,19354623,529755,0,67788,130450,0,193093,199051,189730,184009,145740,143809,0,108380,74780,41147,53929,49562,42308,31810,21981,18539,10432,49712,19753,285324,57303,184888,94105,115662,169149,210501,186852,200174,194117,585569,199034,0,0
2022-11-08 01:00,60,"C_CBN618_Permanenkertajayarumpin-TBG/Cell:eNodeB Function Name=E_CBN618M41_Permanenkertajayarumpin-TBG, Local Cell ID=12, Cell Name=E_CBN618MT1_Permanenkertajayarumpin-TBG_MT01, eNodeB ID=434618, Cell FDD TDD indication=CELL_FDD",Reliable,63515196,13521992,453786,0,101348,198923,0,96786,105378,94041,90431,76281,79071,0,65291,51669,75443,46750,41314,39229,41267,41437,35776,24570,21077,5107,295003,108099,100329,79402,182420,171257,185260,143231,124030,105916,1418071,515178,0,0
2022-11-08 01:00,60,"C_CBN618_Permanenkertajayarumpin-TBG/Cell:eNodeB Function Name=E_CBN618M41_Permanenkertajayarumpin-TBG, Local Cell ID=33, Cell Name=E_CBN618MR1_Permanenkertajayarumpin-TBG_MR03, eNodeB ID=434618, Cell FDD TDD indication=CELL_FDD",Reliable,10652608,13478390,383767,0,28804,34950,0,47098,60098,72654,80805,83930,83510,0,87831,92601,7673,84642,77882,75578,56109,36982,23463,12586,17407,10049,39931,9193,67771,94676,11949,16713,28070,40117,46045,44345,123911,227063,1,0
2022-11-08 01:00,60,"C_CBN618_Permanenkertajayarumpin-TBG/Cell:eNodeB Function Name=E_CBN618M41_Permanenkertajayarumpin-TBG, Local Cell ID=23, Cell Name=E_CBN618MR1_Permanenkertajayarumpin-TBG_MR02, eNodeB ID=434618, Cell FDD TDD indication=CELL_FDD",Reliable,3267323,1891571,209102,0,15490,29991,0,29175,33776,37726,34398,28387,27387,0,24321,21835,6344,20943,20481,14255,12406,13288,7908,3591,4456,4099,15130,8801,20238,17870,10303,12015,14922,16739,18421,22759,161520,164852,7,14
2022-11-08 01:00,60,"C_CBN618_Permanenkertajayarumpin-TBG/Cell:eNodeB Function Name=E_CBN618M41_Permanenkertajayarumpin-TBG, Local Cell ID=13, Cell Name=E_CBN618MR1_Permanenkertajayarumpin-TBG_MR01, eNodeB ID=434618, Cell FDD TDD indication=CELL_FDD",Reliable,7213112,7948757,216121,0,5671,10095,0,10904,12988,16712,23240,24128,27380,0,36789,43999,1580,39133,36081,43176,22243,152642,21203,19010,232230,30043,10240,2091,14833,44884,2929,4276,6462,8768,9284,9446,91996,122965,1552,24
2022-11-08 01:00,60,"C_CBN618_Permanenkertajayarumpin-TBG/Cell:eNodeB Function Name=E_CBN618M41_Permanenkertajayarumpin-TBG, Local Cell ID=35, Cell Name=E_CBN618TF1_Permanenkertajayarumpin-TBG_TF03, eNodeB ID=434618, Cell FDD TDD indication=CELL_TDD",Reliable,0,0,1301803,5320436,5567,45360,0,12477,18095,13438,20437,22681,19026,0,23841,19290,1167,22218,28441,37657,45938,45955,20341,34531,134499,40084,1081,2024,2457,1435,2077,1636,3684,5337,7705,7063,10866,44312,0,0
2022-11-08 01:00,60,"C_CBN618_Permanenkertajayarumpin-TBG/Cell:eNodeB Function Name=E_CBN618M41_Permanenkertajayarumpin-TBG, Local Cell ID=25, Cell Name=E_CBN618TF1_Permanenkertajayarumpin-TBG_TF02, eNodeB ID=434618, Cell FDD TDD indication=CELL_TDD",Reliable,0,0,21890,15022,155,2095,0,1220,1893,1215,2361,2459,2019,0,2071,1635,78,1499,1408,1397,2200,3294,2894,1502,8366,719,30,114,60,25,130,110,260,384,567,635,1006,1852,0,0
2022-11-08 01:00,60,"C_CBN618_Permanenkertajayarumpin-TBG/Cell:eNodeB Function Name=E_CBN618M41_Permanenkertajayarumpin-TBG, Local Cell ID=15, Cell Name=E_CBN618TF1_Permanenkertajayarumpin-TBG_TF01, eNodeB ID=434618, Cell FDD TDD indication=CELL_TDD",Reliable,0,0,737344,849761,3171,53267,0,2981,4730,3781,4991,5668,4863,0,5965,6334,41,7714,9737,10165,8638,8158,6669,5838,24016,8216,211,77,702,203,202,150,350,693,1394,1794,21257,33638,0,0
2022-11-08 01:00,60,"C_CBN618_Permanenkertajayarumpin-TBG/Cell:eNodeB Function Name=E_CBN618M41_Permanenkertajayarumpin-TBG, Local Cell ID=34, Cell Name=E_CBN618TE1_Permanenkertajayarumpin-TBG_TE03, eNodeB ID=434618, Cell FDD TDD indication=CELL_TDD",Reliable,0,0,916604,3785126,5907,51659,0,4921,5630,3613,4355,4463,4477,0,5244,5003,1198,6572,6974,8203,8647,9512,6188,5940,17272,7822,940,1520,1661,461,2359,1881,3039,3699,4426,3518,24137,36925,0,0
2022-11-08 01:00,60,"C_CBN618_Permanenkertajayarumpin-TBG/Cell:eNodeB Function Name=E_CBN618M41_Permanenkertajayarumpin-TBG, Local Cell ID=24, Cell Name=E_CBN618TE1_Permanenkertajayarumpin-TBG_TE02, eNodeB ID=434618, Cell FDD TDD indication=CELL_TDD",Reliable,0,0,180889,162942,854,8910,0,1278,1846,844,1574,1069,717,0,841,868,100,1248,1359,1146,752,697,204,425,568,149,95,226,194,136,263,356,600,650,647,624,5287,6263,0,0
2022-11-08 01:00,60,"C_CBN618_Permanenkertajayarumpin-TBG/Cell:eNodeB Function Name=E_CBN618M41_Permanenkertajayarumpin-TBG, Local Cell ID=14, Cell Name=E_CBN618TE1_Permanenkertajayarumpin-TBG_TE01, eNodeB ID=434618, Cell FDD TDD indication=CELL_TDD",Reliable,0,0,603997,185717,2527,22076,0,3061,4551,3499,4591,4362,3455,0,4905,5610,351,7362,7491,6932,5991,4954,2298,2157,5953,723,1871,533,3095,4064,831,704,1584,1994,2584,1982,12792,11155,0,0
2022-11-08 01:00,60,"C_CBN618_Permanenkertajayarumpin-TBG/Cell:eNodeB Function Name=E_CBN618M41_Permanenkertajayarumpin-TBG, Local Cell ID=65, Cell Name=E_CBN618TF1_Permanenkertajayarumpin-TBG_TF06, eNodeB ID=434618, Cell FDD TDD indication=CELL_TDD",Reliable,0,0,3028275,2724144,8579,33540,0,5286,9407,9678,12124,15274,13905,0,20043,21981,313,26575,29788,31867,30344,28990,12035,15389,27700,8024,1120,556,5387,3340,585,500,1008,1173,1860,2531,29100,31795,0,0
2022-11-08 01:00,60,"C_CBN618_Permanenkertajayarumpin-TBG/Cell:eNodeB Function Name=E_CBN618M41_Permanenkertajayarumpin-TBG, Local Cell ID=55, Cell Name=E_CBN618TF1_Permanenkertajayarumpin-TBG_TF05, eNodeB ID=434618, Cell FDD TDD indication=CELL_TDD",Reliable,0,0,1839896,2769654,2596,34855,0,3069,4422,4388,7980,11484,12330,0,20647,20221,313,23228,20856,18361,10722,7902,3138,4344,12073,6109,584,312,941,499,487,343,1161,2149,2565,2019,27431,38953,0,0
2022-11-08 01:00,60,"C_CBN618_Permanenkertajayarumpin-TBG/Cell:eNodeB Function Name=E_CBN618M41_Permanenkertajayarumpin-TBG, Local Cell ID=45, Cell Name=E_CBN618TF1_Permanenkertajayarumpin-TBG_TF04, eNodeB ID=434618, Cell FDD TDD indication=CELL_TDD",Reliable,0,0,979930,11183612,3218,26327,0,1514,2692,3400,6437,15344,34337,0,91464,78625,209,32193,11157,3647,1562,1019,488,607,3662,1574,190,362,1285,451,489,548,771,709,790,1171,12958,90661,0,0
2022-11-08 01:00,60,"C_CBN618_Permanenkertajayarumpin-TBG/Cell:eNodeB Function Name=E_CBN618M41_Permanenkertajayarumpin-TBG, Local Cell ID=64, Cell Name=E_CBN618TE1_Permanenkertajayarumpin-TBG_TE06, eNodeB ID=434618, Cell FDD TDD indication=CELL_TDD",Reliable,0,0,3690465,4776559,14428,32618,0,12957,13176,12375,13430,13163,12941,0,13078,11021,3312,10174,7135,5864,5714,6927,2829,4424,10006,1779,2127,4682,2039,981,4644,4913,7329,8172,9898,10949,14706,40646,0,0
2022-11-08 01:00,60,"C_CBN618_Permanenkertajayarumpin-TBG/Cell:eNodeB Function Name=E_CBN618M41_Permanenkertajayarumpin-TBG, Local Cell ID=54, Cell Name=E_CBN618TE1_Permanenkertajayarumpin-TBG_TE05, eNodeB ID=434618, Cell FDD TDD indication=CELL_TDD",Reliable,0,0,1430799,5961965,2352,28957,0,5655,6754,3912,6902,9864,10378,0,13766,12271,367,13457,14153,16352,21017,39106,37896,20803,45215,25869,967,601,10411,1292,800,1410,2025,2254,3438,3356,12098,45702,0,0
2022-11-08 01:00,60,"C_CBN618_Permanenkertajayarumpin-TBG/Cell:eNodeB Function Name=E_CBN618M41_Permanenkertajayarumpin-TBG, Local Cell ID=44, Cell Name=E_CBN618TE1_Permanenkertajayarumpin-TBG_TE04, eNodeB ID=434618, Cell FDD TDD indication=CELL_TDD",Reliable,0,0,3579875,3223606,108209,95339,3,17696,22776,20189,22410,23533,18798,0,22435,17811,4999,16327,15464,16918,18342,21687,15902,8870,52052,4445,12982,5816,4939,787,6577,5268,9542,11260,13690,13656,60510,151932,0,0
2022-11-08 01:00,60,"E_CBN495_Ciburuycigombong-DMT/Cell:eNodeB Function Name=E_CBN495M41_Ciburuycigombong-DMT, Local Cell ID=32, Cell Name=E_CBN495MT1_Ciburuycigombong-DMT_MT03, eNodeB ID=434495, Cell FDD TDD indication=CELL_FDD",Reliable,67335543,52413849,424481,0,182931,371312,0,356453,431065,435449,454645,437086,414266,0,334251,263335,105780,217361,181233,146809,107930,68389,45708,29651,22206,6856,450482,133643,433818,267104,169213,235060,236262,304268,350763,345917,2110265,2745243,0,0
2022-11-08 01:00,60,"E_CBN495_Ciburuycigombong-DMT/Cell:eNodeB Function Name=E_CBN495M41_Ciburuycigombong-DMT, Local Cell ID=22, Cell Name=E_CBN495MT1_Ciburuycigombong-DMT_MT02, eNodeB ID=434495, Cell FDD TDD indication=CELL_FDD",Reliable,66498787,45019250,6934585,0,515821,828650,0,463747,390408,292148,226309,176139,130819,0,85983,54168,260112,35351,23024,14003,7965,4169,2925,1815,1366,197,870997,301471,327109,80378,362837,476233,475460,566426,588551,532977,2583698,1536699,0,0
2022-11-08 01:00,60,"E_CBN495_Ciburuycigombong-DMT/Cell:eNodeB Function Name=E_CBN495M41_Ciburuycigombong-DMT, Local Cell ID=12, Cell Name=E_CBN495MT1_Ciburuycigombong-DMT_MT01, eNodeB ID=434495, Cell FDD TDD indication=CELL_FDD",Reliable,80737712,35244998,4081348,0,505417,544842,0,323225,293931,228283,187055,149134,120075,0,92492,67696,248349,44618,24052,12406,6196,3557,2162,1164,1168,580,817988,292747,257756,75707,342935,442302,389595,417058,413368,362582,2070821,1303942,0,0
2022-11-08 01:00,60,"E_CBN495_Ciburuycigombong-DMT/Cell:eNodeB Function Name=E_CBN495M41_Ciburuycigombong-DMT, Local Cell ID=31, Cell Name=E_CBN495ML1_Ciburuycigombong-DMT_ML03, eNodeB ID=434495, Cell FDD TDD indication=CELL_FDD",Reliable,55298656,50707234,855554,0,77679,30538,0,153645,179235,207675,228787,234205,260770,0,249526,232140,46651,207080,178318,151804,117196,95060,73924,54343,117369,77328,186635,57527,243889,353607,86453,65276,79317,97647,119199,135375,1197627,2167101,0,0
2022-11-08 01:00,60,"E_CBN495_Ciburuycigombong-DMT/Cell:eNodeB Function Name=E_CBN495M41_Ciburuycigombong-DMT, Local Cell ID=21, Cell Name=E_CBN495ML1_Ciburuycigombong-DMT_ML02, eNodeB ID=434495, Cell FDD TDD indication=CELL_FDD",Reliable,225940516,69905200,7594747,0,990846,275149,0,737076,641330,560018,453217,382238,298417,0,241634,204103,350926,166496,128914,102324,74541,60675,43018,30216,51697,2338,1816113,403413,793967,359837,593472,668401,733579,846144,917478,788651,4615370,2151799,0,0
2022-11-08 01:00,60,"E_CBN495_Ciburuycigombong-DMT/Cell:eNodeB Function Name=E_CBN495M41_Ciburuycigombong-DMT, Local Cell ID=11, Cell Name=E_CBN495ML1_Ciburuycigombong-DMT_ML01, eNodeB ID=434495, Cell FDD TDD indication=CELL_FDD",Reliable,138491519,31986213,6314176,0,625695,196687,0,304467,266638,236899,191824,156831,124856,0,90919,69172,241973,54032,43236,34725,25201,18565,12066,6669,6423,619,1027568,271794,342810,110568,379261,390041,419782,413467,399110,331024,2663823,1354305,0,0
